"gamma","lambda_0","theta"
15.5762243020317,15.2179581069667,1.24940472747937
16.1766481529238,14.7059925987322,1.23116545198617
18.3982807519137,15.2028268131658,1.44782828774304
16.0689605108215,14.437429448931,1.12999557446387
17.7778745168416,13.980052470424,1.22519606127976
15.916570356347,15.0445744115299,1.22922768749566
16.7731184351694,14.9108724851627,1.3009642506219
16.2986439135562,14.8244967235551,1.22559443959
16.5206329461986,14.4456572866506,1.16754986425029
17.309457608466,15.3974175942322,1.40400424092783
17.2919995641938,15.007589187685,1.37803874667871
16.1906174160964,14.7411797835645,1.23363086262046
16.9345173844306,14.5784192316528,1.33497488843575
15.9865753317438,14.5177906878601,1.14592460805549
16.5314773594946,14.8614453368806,1.29490479932278
17.5475034362807,13.8712665569338,1.12814660567364
17.6075394912329,14.4529405080997,1.29220877650344
18.3686347771632,14.5736376377138,1.39118483180252
17.2791621716619,14.6896686788466,1.28203221484585
16.9866517175058,14.035411223697,1.17653985841424
16.6405919872044,14.0986759101132,1.13216837098902
16.773569771595,14.4960877639661,1.27828218667355
19.8389178398966,14.1245510433993,1.33865238943936
16.7866221974757,14.5081193147578,1.21341224465467
17.8919577701958,14.3297843538048,1.23631144727227
18.5652617759576,14.8167872437138,1.43931368696784
17.902660831731,14.4721536647312,1.29522846447991
17.2929906978448,14.1730387103257,1.2054014546853
18.22776668945,13.6947790384601,1.20269623277966
17.4556996242992,14.3029605150058,1.32089831892081
16.32778708105,14.8656475189044,1.30380517009674
17.3227888369163,14.5254918355331,1.24919715263542
16.2225089977285,15.2048417479628,1.26506019049045
16.7460984446971,14.5767355191087,1.2129180899643
16.3783049582965,14.5606368722043,1.2525524279433
15.8746699023993,15.2412923353566,1.29445643423174
17.1923716029664,15.256426242643,1.43461848498297
17.2447183568849,14.9790263666079,1.28041146985884
18.0602000753597,14.3316006730918,1.33093937507553
16.8281898630855,14.414331682444,1.25367216050608
16.0548188492981,15.2065399865958,1.30229553673338
16.8087750025239,14.6269704811287,1.22958828857647
18.944353653765,14.2978721614886,1.36175184657682
17.3393959377239,14.0062385208683,1.14069286788074
16.7614823008458,14.9225794776022,1.29884599197119
17.9931611061333,14.2575439129478,1.27997437524039
17.7795237231422,14.5351378617729,1.36703116685391
17.1410963338371,13.9910166061089,1.09351342778759
17.8919621053615,14.2114782650851,1.36705492916481
16.583109682801,14.8410849447666,1.29028261631118
16.2720958059745,14.6239596679973,1.20601560325499
16.181572854706,14.5872858611971,1.19129271639803
16.4461900327194,15.2693003965433,1.37839867523899
15.7869382702069,14.1113263964927,1.07261460140688
18.1999978773332,13.4929478952438,1.10596972224515
16.3647722178648,14.6572098539123,1.17686210418973
17.8763665444972,14.0841745719943,1.18892467945902
17.3999453440764,14.5524400753292,1.32393996274943
17.9180307671269,14.2061297889048,1.30174526242526
16.2957530673527,14.4121095405876,1.24134206639292
17.7230343616203,14.7202249624601,1.31841893847606
16.6984482170951,14.5317749875259,1.19938847858653
16.4450219794422,14.9787039921702,1.2877403092616
16.6120899976805,14.5074021024514,1.23872910030768
17.0452754948137,14.6758769753129,1.32765619354862
17.9879371706247,14.9703683342293,1.37982067229299
16.5993658299503,14.9228652092493,1.27975965912983
17.5523003365211,14.6132010123842,1.36468395120529
17.9682949297887,14.7216857463079,1.40284776926533
16.1189804600329,15.3077524419367,1.33545546674946
18.5541696467763,14.5049147686544,1.44314432752465
16.8326681497549,14.3201238440839,1.25484945347214
16.661125919528,14.3028050849819,1.20392324772443
17.3491081649145,14.2207413128873,1.2625071167497
16.9196851836356,14.8857841030548,1.34262042211984
16.0635004135288,14.5523003593348,1.23516750079133
17.6792312654113,16.7163972206881,1.59956070253489
16.430287365883,14.6387472051518,1.23575058963259
16.9627130050332,14.2792815974398,1.19891620424831
17.2173445754775,14.4756628341382,1.30989085978052
16.5457351186359,14.2643985358317,1.18065128723595
16.5463234360006,14.6115691749851,1.24139440390861
16.6220401873479,14.450468020521,1.21300433277681
16.691023002261,14.3260889688303,1.16496773588729
17.0870892404664,14.677119931214,1.2938059203561
15.9959300967901,14.6265432335012,1.25126456692866
15.9256612352195,14.7378829439927,1.22770032181346
16.7657085331458,13.9157297840103,1.15843698277409
16.9013115790564,14.3683965998973,1.17704213588008
17.7630915270794,14.8462176855773,1.41371912989998
17.1270181439633,14.543088368475,1.23469760875376
18.1295850551763,14.444761908609,1.29988372756943
17.8408723731313,14.4905339548337,1.3696623893449
17.5950844983495,14.6615159837904,1.36840916349919
16.7376116417972,14.8206908318084,1.27334732751733
17.6347593282992,14.2853696759629,1.17910433527891
15.2459822614119,15.1558053202758,1.20823102632244
17.2960619300997,14.4356779182106,1.2065867974643
18.45830151935,14.812262650174,1.40022277660492
17.8886861831027,14.8366401205797,1.38129033933543
18.0228584270407,14.8138916513111,1.42585676068878
16.7358356347578,14.7310742615487,1.2627559386457
18.4682211897703,15.2099202222916,1.50792970110538
17.3763287136601,15.141618444618,1.46898818947247
16.6460566605114,14.220391763411,1.10010484280552
16.6259903803976,14.8864870010805,1.20458824851074
17.2820223572831,14.2598438969448,1.16405627708256
18.5826331267834,14.3948184344364,1.39083205041994
16.9148434175076,14.9801540946426,1.32342721426851
16.256044386823,14.869081373853,1.31607291437091
17.3186667695086,14.1065131803577,1.22549033766523
17.9209021859145,15.3601364215744,1.4824947190066
17.0902556370348,15.076749148307,1.42532264025622
17.8271296965272,14.398900007691,1.33539953041689
16.957126624448,14.6875287027852,1.28116585984626
17.4793083135579,14.4209907044697,1.24341106962983
17.8175979756364,14.2742083254123,1.26977369495127
16.3580817272404,15.2006227616573,1.3693827587882
16.8881425183302,14.3914152250498,1.24201349724885
17.5916997286242,14.2788001603851,1.29774177069685
17.2607198541511,14.8140094590502,1.36591990534271
16.782858324297,15.281594196844,1.3536457361968
17.3078973247636,14.0026327528682,1.15999568010239
16.3580571634181,14.5192050975625,1.18639964082044
17.1233301939128,14.8029235077393,1.29270082794878
17.7124113741725,14.6448561832369,1.37017182429726
15.5773547376887,15.1367290244678,1.24765282660318
17.2152861730725,15.5776341190587,1.45377588832695
15.4546853587619,15.1542545773569,1.33151478293586
17.4547730910866,14.4845829333401,1.31379483134811
16.5366192483193,14.8902678511119,1.25458500496832
18.1311543034509,15.3917503249234,1.43939415849929
16.2660569741707,14.9463799426271,1.30500079234577
16.9183019788805,14.6294198323125,1.31303076280731
16.9127097433282,14.8240308965681,1.32418974198984
18.035635107712,13.888751828235,1.29041353087169
17.6454467581515,13.9752150120257,1.16383156115873
16.0916088921155,14.9630686967367,1.23275676018944
15.8271002142533,15.2098007373273,1.31371540357075
17.9377567075665,14.7086019592245,1.38386914425808
17.0513633012742,15.0018796925119,1.35984304405918
17.2779816504239,14.3383094218647,1.26253202744696
16.4522932261097,14.4465971147525,1.21504068624346
16.6019695244783,14.5003973071509,1.22609705409638
15.9823170291284,14.4392449658161,1.15440356830424
16.0417693121137,15.0782234127391,1.28625147280762
16.0419116628337,14.2476963748762,1.05225330605719
17.9086470580971,15.0921283227266,1.38781831657415
17.1736297270923,14.4085467984493,1.33303420298686
16.2373210534418,14.6747138621925,1.19068223615737
16.6326572726844,14.3085217704093,1.2175690794618
17.7515669487078,15.2111488300645,1.49114020232807
16.4163469401562,15.2130125535511,1.41151316571486
18.7288345806624,14.249816155146,1.39491119814512
18.4144472846409,14.0866750588334,1.31279406170939
17.2239262657393,14.677449287973,1.30966715717062
18.2821275297162,14.1114858660803,1.24011538809842
17.283410914192,14.7370239216189,1.25911630507599
16.5500719535996,14.6693590683463,1.27267668137722
16.7389272523653,15.2487740137975,1.39083363878529
16.9129020825339,14.7648405023083,1.33815915279496
17.239689221599,14.146679426965,1.22086043814781
17.1216767344041,14.7593526259904,1.35142102578038
16.9085052076331,15.1224295772448,1.36879973495994
17.2829060525187,14.2679625353915,1.20854700712324
15.6051953013236,15.3489186241959,1.31268692610155
16.7039979179917,14.8654792600515,1.2669582442685
16.1521862355589,14.6860639410211,1.17052153722523
17.811421965243,13.7331488174064,1.19800115042813
17.1075370260997,14.6447761280601,1.24872747317599
16.4877294856073,14.6048910318018,1.25659536066833
16.4838516655055,13.8774562161123,1.04603541630805
18.2523715240767,13.8051725717396,1.15915716962611
18.5527398774595,13.9704529739845,1.22814426157766
17.7036623121376,14.27806762337,1.28225177493406
17.6651070790763,14.4657768667981,1.29096742728986
18.9858005836957,14.8335850536938,1.4373732245804
16.7545412547469,14.5206740008061,1.21378366366002
17.0068858614838,14.5593014231819,1.17632434722554
16.7570181998632,13.9843623958927,1.12666188527669
16.1029864734566,14.8918733871526,1.26983211821432
18.3456625739053,14.6060042272156,1.31998076311397
16.1265802478942,14.5602530266611,1.19252408995848
18.1409203314198,13.9739388191178,1.23095445549721
17.3097528942761,13.9815125321033,1.21347729697518
18.0091342912569,14.9712248780301,1.42039740995233
18.0639055055358,13.7963160673114,1.28220976211539
18.7793413646009,14.4738507046645,1.32351776447663
16.8630917101125,14.4360383274422,1.21808677921633
16.758415035545,14.4089638743437,1.20017408599006
17.9768234712162,13.9966268590373,1.25768572376545
16.6726604115679,15.5635432476845,1.41773594403709
16.3870472138265,14.4400152424561,1.21718181615375
16.0717530132804,14.2963959649111,1.04001873844339
18.1794826077556,14.2971354020686,1.32617763517832
15.7891166214352,15.0061089285978,1.23552303458676
16.9111066600465,14.0462689108709,1.12575154633251
16.9360640714785,13.8394825717802,1.11140139196149
17.7639635925857,14.3821053612804,1.22828083144569
17.0523980931848,14.2968881826507,1.18371110498335
16.5719634046673,14.8196534596606,1.2473441166499
17.2984598076325,14.8680319117882,1.3241759842063
16.7028281805435,15.3000777245426,1.45854012452511
18.5566115489746,15.3055370304195,1.54412223796098
16.8081774044967,14.4739358159525,1.2488603893974
16.9500731115135,15.0537645637704,1.3585769852527
17.6354514335182,14.8417807752702,1.38595876580866
16.7236081740483,14.985291712625,1.37985139459616
17.8127147170831,13.8962952040659,1.21733792202731
17.0386656578255,13.9770294672947,1.09945283506059
15.1593395684093,15.4266482608312,1.31068007829815
16.162837577773,14.2854926103906,1.16425479939286
16.6906160975547,14.502848891502,1.22946642499842
16.3216507307093,14.8967379003518,1.28676899763652
16.0017156169461,14.6043576985335,1.12940867681012
16.7985143418852,14.4154082328866,1.16359212211585
17.9299011131212,14.674118599272,1.41443072214603
16.3695074995344,15.0335829026599,1.25401446438718
16.7232295369688,14.1999531854938,1.1415413712411
16.6385977342991,14.8666121866351,1.24928208922143
16.9232092330087,14.2588245652286,1.21421776968827
17.2193007511024,14.1074380742888,1.19539236064722
17.9659003249619,14.1273822889858,1.24334994907873
16.8903478674388,14.6713367498256,1.29775416818546
16.6332069548641,14.8794523330911,1.31864525220411
16.2041060487728,14.3255054773393,1.13984529483725
17.9824637298989,14.42108120098,1.26674962133345
18.3453625487616,14.0188537837219,1.27490111941086
16.4441757337745,15.0260869315706,1.33260999097263
15.8633141055459,14.296394243887,1.14572111249339
17.2319889293323,14.2523226507018,1.28682951088975
16.3526678544065,14.7135253951225,1.24029735037513
16.8701076729919,14.2083457222048,1.19112485353131
17.1029918855204,15.2757113348568,1.40865638211906
16.4260442412562,14.9995758215338,1.3270749989993
14.8205236072414,15.109310000918,1.1560157581986
17.7221072539888,15.9115879083906,1.51306122018018
17.931143144884,14.7387965399613,1.33733716981114
15.9039954987762,15.5046550302655,1.34318605121062
18.1168962885276,15.1330514526116,1.40453849774167
16.3786216474424,14.0271979906459,1.09930128603905
16.5983856911835,14.3986397968687,1.26435660025287
17.3569201915095,14.359317919772,1.27564559815006
17.5537192455541,14.0793974811582,1.20602559294319
16.8175276945365,14.1874622710704,1.20237062482521
16.7938219750595,14.6231331092843,1.26864077441516
17.0486347029903,14.3203854809153,1.20556602038902
16.2715751069657,14.6014452260682,1.25917056316748
16.3038883880265,15.0703388388267,1.27897801262896
17.5553070047195,14.4759839652264,1.2230305036374
15.5530199392532,14.7791510366419,1.16964984462231
16.3774808273933,14.5008351470682,1.23810165246186
16.0236581685195,14.2969500422664,1.09544372810235
17.6843316228624,14.2043207965145,1.2233874773268
17.7941391493494,14.33914562388,1.29415827215037
17.5063103132116,14.7216444169859,1.28745100860471
17.637471956775,14.0236795464472,1.18505072203915
16.9087392328988,14.6395930874407,1.20244814088932
18.6696459650218,14.8205334024232,1.48036128623566
16.0078987220761,14.4476278931388,1.10252252166052
16.9855521326818,14.7164301607258,1.35012619306098
16.332274725777,14.6207743242314,1.23200043493633
16.0457360644942,14.6374458758079,1.15659136455581
15.2156315168483,15.1249129140952,1.19572090401325
17.4090064361129,14.8273351928261,1.32648342209249
16.6594901647727,14.467357574661,1.24613024889337
17.5477500618178,14.7248261048967,1.34428062936703
18.0225978129314,14.1544608439884,1.28616438478014
18.141644015929,14.1349307580709,1.24488313580076
16.1219175769456,14.5108251682265,1.15868603606773
18.7539957116113,14.2141659108248,1.40027659305747
16.826497894314,15.0046149166223,1.35110947718947
17.4059835302423,14.5796372353629,1.24194307716883
17.2843850646809,15.0782820147431,1.39385666151549
17.2932964667479,14.2456824175344,1.28077366933071
16.0835389787857,14.8769143920842,1.2450749378676
16.5840094259594,14.5977918533896,1.21103179130531
16.7497668409306,14.3120347217003,1.23143427653779
16.5199358170115,14.3372438286671,1.1576702000298
16.752093536529,15.7163932266119,1.41252680196865
18.6148567941035,14.2711023510511,1.30656826675751
18.416591016319,13.9030952885935,1.2195749421881
18.7293345339132,14.5900021545788,1.41690182299391
16.6138917064033,14.8470471634803,1.2449841943515
18.2852195515773,14.3151014357321,1.33399800542969
16.8017066493173,14.3289992090208,1.20978193266753
17.3157753553382,14.4895150290239,1.23540897070057
15.910021717815,14.7364478434546,1.20686347475453
17.1895814137319,14.1819195593912,1.18934990975685
16.0411974847616,14.6159817868731,1.21567587506996
17.4619015206664,15.1438397413151,1.44780634549701
16.1066759274802,14.5169711249161,1.18846945263662
18.4972919606966,14.203490582711,1.31657090221164
17.2062837734748,14.5274798360144,1.35030905641851
17.1587951913796,14.7032238897707,1.27939965754154
18.5568826246037,14.6675250416968,1.40065294909445
17.5514826137179,15.2460836566437,1.41332308047153
16.5562069743737,14.6777292244607,1.15711115614918
17.0330346187807,14.3796583267987,1.23454770677006
16.3381250663418,14.8359622696312,1.3305337316973
16.5240045589322,14.6464517058567,1.2209075329618
16.9240699479391,14.6040361080612,1.27410070696619
16.5447815173777,14.2269003272856,1.11606439251337
16.9342368624975,14.3128176235312,1.15533124210098
16.3802632973384,14.1793735862254,1.10941797214102
17.2218738799412,14.296222755906,1.23947317780352
17.3655248618969,14.4631764352933,1.30475886958891
17.4068133848487,14.6882899269241,1.38001963740201
16.4287267405551,14.5848973182559,1.28580925717541
17.8248038745573,14.6958039906319,1.29782502310211
16.76372099316,15.1748538611817,1.3405537876838
17.535443186597,14.9094759827564,1.36613809833937
16.42919782267,14.8444952595191,1.25963897175686
16.4976331637236,14.9774216601662,1.36706485447787
16.7609372953255,14.5586713515688,1.2652139743615
15.9023814358985,15.1360996346259,1.32074410316442
18.3167384658337,14.2260818386399,1.32449685362265
17.3938027645343,14.5231841897022,1.32511266960196
16.5324169630879,14.8890759364811,1.29173548745675
17.6251896449933,14.2655804131476,1.24533387489766
17.3850696870378,14.6207834015077,1.28985770105769
17.4600992048673,14.8253602070783,1.33405509478962
18.2957299796785,14.9625549564175,1.39708854613713
16.8881140306749,14.65885258482,1.27436705382169
17.5802649717233,14.7929492706996,1.36021682469626
17.9433121792622,14.4223865819015,1.27161230315639
17.0624880693096,14.4476806867769,1.21424547519203
17.6892159814992,13.7409228006739,1.15828270991518
17.5994254428223,14.6093512409486,1.31650935329577
17.4438268800508,14.7830728066235,1.35993094097552
16.7506689921876,14.3374736431558,1.18320573424938
17.4621618994951,14.0329762098626,1.2126157716952
17.4394118352087,14.6488896171759,1.32045927026401
17.8588451786507,14.4744590506769,1.3720095002944
16.7639980486965,14.9691063676153,1.33556500323361
16.370675766664,14.5295305988227,1.26180756433551
16.805096258513,15.0827388589553,1.41292721489407
16.7631656803655,13.836066127253,1.06920220861603
16.0268439843892,14.6011363232936,1.1861971438116
16.9562988236414,13.9691300586628,1.15098270434317
18.3396758694201,15.5946170293449,1.52614023874386
17.6391326799014,14.4160650709253,1.30438066784353
16.5955938604809,13.9122654663238,1.10000521419713
15.5356959539257,15.0964614824165,1.24121555608015
17.2999661521678,14.3942934591439,1.28038037287216
16.4978267797684,14.7892975802725,1.25833396137983
16.3759858185828,14.9232470802887,1.31772042156289
16.3703911985465,14.8195646498484,1.28191481650117
17.2697925973803,14.6521204654909,1.3099050569791
16.6735963004512,15.3205575578879,1.4312633866544
17.155574348925,14.5490642472658,1.2894760297976
17.1184600878183,14.6748513763445,1.26030223644518
16.2093935023208,15.3575976619209,1.36712197059565
18.2309237819088,14.3109993817466,1.31991833088443
16.7165529183102,14.3413954659059,1.23395164745133
17.3021468443311,14.9571277137868,1.34593916353005
17.4674566248349,15.3367743435678,1.38099577829926
16.3533545553918,14.2483292840848,1.14487192682704
17.5574731585246,15.0601133487668,1.39471094629759
17.7542492973713,15.1671513032434,1.3879955981147
15.6639745822131,14.7566677413019,1.18890849759606
17.3644569765585,15.1375121701119,1.35476526073692
17.3661011001774,14.19605770817,1.14718336817515
16.7723642094147,15.5073142070906,1.41602957074667
18.7232576337334,14.9553010080129,1.47735699333348
16.0069540116553,15.4784980209854,1.36743869674863
17.9859512581968,14.6647400349913,1.31214215821811
17.6758496220492,15.0942068706304,1.45107850859446
17.4899076649134,15.1949570006872,1.48418510839739
17.2537406770221,14.3747568546263,1.27041166377331
17.2907998072659,14.375110708181,1.23467781004814
17.1512466274409,14.3265959203099,1.24356813934267
16.9882933083237,14.7455099806792,1.28412448364593
17.0543772082542,15.0741216542604,1.32460971647634
16.1037169310464,14.5781847665123,1.26258939342984
16.5324782561154,14.6811902085785,1.26324259855509
17.1616324839955,14.9743274550133,1.33142655335884
16.9725266337574,15.1741809019464,1.39111363869056
17.1912882724992,14.4487867235475,1.25911260274656
16.6860425050769,14.8105566444214,1.2040047159888
18.6673106874872,14.0585127291242,1.33294105032731
17.405300621419,15.0952820394957,1.37712105832565
18.1663165438605,14.4063525491081,1.35030923280442
17.6652809767933,14.4026984460256,1.25849402352283
16.3561966672577,14.9196318555366,1.30190055426426
15.9399147062213,14.6249918275934,1.20888311834446
17.4224515460555,14.5545892487855,1.3160315411124
17.1253116057953,14.4039794722776,1.21760074921559
17.8083359188651,14.3648337976672,1.28287786554253
16.7263137509395,14.4839506914076,1.20919622259561
17.517966844083,14.6007404882728,1.40390493922352
16.3828447848124,14.8412437816632,1.31208683519326
17.5515757545934,14.4100985343619,1.29434220004685
19.2045695206026,14.1186273830408,1.34672153005943
16.1836353373117,14.2565553831875,1.16556271622442
17.3103474517112,13.812319859377,1.15356902929425
17.1759878151772,14.1702946995754,1.17688828879465
17.1807833007286,14.3708760940946,1.27508661769361
16.1427323168977,15.2719792350663,1.3963864664196
17.8218194677802,14.5752277875509,1.42425480297686
17.3893545502389,14.5979936085173,1.37229796943131
16.914428242704,14.6077058834548,1.27658817858463
16.4080434045967,14.7334469650414,1.24173889257679
16.5406813722164,14.4239476643539,1.18110920339178
15.429069128098,14.8689486334445,1.18886147473149
16.8572082946978,14.6043905199747,1.22310532493029
16.5056168450201,14.5044872022174,1.16286154851565
17.2238851005746,14.4193048814419,1.24466854447624
17.5559982483357,14.6771126640482,1.30362248138286
16.351173059218,14.6686004790079,1.25879505621713
18.6439582406538,14.4911901875579,1.33109583942289
17.6725708618811,14.1964274255543,1.26045402980428
17.0002483623155,14.4115163214235,1.20064900951477
17.7375219313025,13.9105339674031,1.23035315328339
17.1778110897904,15.1032315865302,1.37667131935828
17.2207483276734,15.4620009473619,1.42121306633038
16.4743224642044,14.4310487092356,1.18786576038323
16.01022460287,14.5954726700681,1.18638314623383
16.5503757090248,14.5419503613472,1.20302992384095
16.5383795053931,14.0147406392627,1.09807237444489
17.0408080655491,14.9129419923361,1.31158394872492
17.4428679534836,14.9021691295922,1.40070618050843
17.0910667267632,13.9276257266672,1.19245386405222
16.7954636583389,14.2365283165056,1.12438293369236
16.4635494646124,14.5456548356323,1.27647843053766
19.8776092466876,14.4574386515068,1.48512911238119
15.8333596578826,14.7021774975102,1.2193218488964
16.9885904385949,14.6565188215081,1.34485563239138
17.5993612702833,14.4257383484536,1.2793362478649
17.1713236495234,16.9129182998899,1.58060768766529
15.8012101053906,15.5264557793722,1.38315588876486
17.3554503032194,14.5321611838712,1.22517685587404
17.1565057016527,15.427130904017,1.45699978652968
17.8290144644647,14.4122264700419,1.33230641575767
16.5011426334713,14.7283549703294,1.29263504365292
17.3542724412687,14.6795229311732,1.35137379795366
17.1403525391215,14.5592983008947,1.25488237101079
17.6636316673613,14.9890574546124,1.40702544001668
17.1784082817699,14.7525412328986,1.33989812669381
17.3093592946777,14.5126930494135,1.26804675522537
17.2132404601397,14.3183215984714,1.16525859486996
17.1675041409168,14.9232839441938,1.38815965924336
17.0655276031701,14.4743931895905,1.287185356645
16.8473898998177,14.9182789075552,1.27086082637765
15.320342014,15.1344143870036,1.18049781311953
16.3762352623184,14.485419329677,1.29559300938159
17.2984785371021,14.3500054769461,1.19542543488771
18.0499656514528,14.5914151662272,1.34321938483559
16.4637752851226,14.5848287628728,1.21956258353105
16.7369382699894,13.8004559179806,1.08499597870553
18.932750947091,14.5646963517021,1.45140175409023
17.2323905069162,15.0927258949713,1.40727921694337
17.8391163476605,14.4400706363035,1.27202398854661
17.21643017273,14.2707272474245,1.17548871324313
18.0675529337591,14.4203801356984,1.35485903802274
16.5471113823776,14.2179783250352,1.16399032656846
16.5015928663168,14.8127245986304,1.33036890722924
18.0151212232845,13.7445362040273,1.12819526242618
16.2666316553387,14.7895307834454,1.26828841088229
16.590898727039,14.3146370310647,1.15481929953011
16.4306275886631,14.1777087200132,1.15015057113891
18.38454624176,15.2812003269716,1.40771534109226
17.8989446256034,14.5432142054734,1.32973771670834
16.753310395408,14.3741922530575,1.23507423610911
18.2004493125359,14.7240135777687,1.39987232643204
16.9022262305977,14.7514737873564,1.30510473431739
17.722585806443,13.9932327682664,1.25384384950071
16.5074293654137,14.4321676823605,1.19006293170135
17.7064784161911,14.8779607211633,1.38044608180332
18.5709355392021,15.049730400844,1.46331746627983
17.0958226047256,14.8199077420459,1.32746450857255
16.4987041634147,14.5611405876309,1.29576796681853
17.1531768805442,14.2126003793613,1.19412793182385
18.0848612687227,14.1085220051708,1.24228534032491
17.2896026044542,14.5798435998686,1.331337057711
16.8796680361051,15.0920983889723,1.42696602428256
17.3251485423241,14.3476184404621,1.26028656564066
18.8645933512181,14.8326796703778,1.47836032199977
16.3070578071359,14.2969811420295,1.13489441848399
15.4247389721095,14.5355699017714,1.16279666803106
15.4001196327849,14.8182792549513,1.20415939942137
16.762509055997,14.724596556655,1.30634404573503
16.2785514854987,14.6117855620097,1.22136951045889
17.379336670813,14.4398310530646,1.34838014025273
15.4658353365041,14.7405321868847,1.11082310169862
16.0023443326441,15.024908779715,1.24487402626964
16.9865450783455,14.1059146138298,1.17822083667213
18.2721940311403,15.9112574373934,1.55629740916105
16.65356616178,14.369225544091,1.25244779157233
18.2571666775373,14.5088089042568,1.32990965764484
17.1137504082179,13.9307445814296,1.14013868821083
17.3995394340026,14.9240673634848,1.37634104229401
16.2395771555176,14.4467172115583,1.25095015410169
17.3108737109805,15.1936909321137,1.45432858788595
16.5331058860477,14.6790200886863,1.28227799394211
17.0209052648458,13.9512623417867,1.16627910853182
17.3256284983368,14.6390663097266,1.30439831878057
18.1607802409429,14.7614994097979,1.35545759337926
16.5219460891753,14.2771574163213,1.16534426170613
16.3275020370847,14.4357343596046,1.18798641523016
17.7523434587515,14.6585141964196,1.35955579045524
17.8362314996291,14.410935364658,1.30937621410942
16.0122425503922,14.8387575260484,1.24422436450846
17.2491360335514,15.3942854984209,1.46904435273788
17.3823229781184,14.2185134275073,1.16588169563146
17.9672338733653,13.7446257545146,1.2141817343243
16.8015478953994,14.7011251477386,1.32890670130167
15.6277893175905,15.3462141931855,1.2807476542947
16.0296570020114,14.859337787062,1.2696577367147
17.735584368462,14.6641339984296,1.35839178531959
16.7728684411564,15.0952379733721,1.30361893553624
17.3569275059615,14.6342543991739,1.31372462374188
17.0030760669262,14.0898649244458,1.18349513258262
17.3814664923636,15.2685320366092,1.42406484186571
15.843310680723,14.2850679741232,1.06972629543441
17.1914737245156,14.2069373118228,1.21140819677804
16.3526270913454,14.4155325897728,1.1733907108816
15.7853876140859,14.4518858414655,1.0789452866229
16.5040974785398,15.2471920406843,1.41856390328874
16.9315437197999,14.4755091877077,1.29361298298384
17.3280335535491,15.1878773360726,1.34217733351157
16.799174820906,14.653535786278,1.23430209722809
16.2214861987223,15.028124916744,1.37578031578775
16.1256653454292,14.312989186426,1.11566990780439
17.0440639962412,15.1157597337024,1.37816061335014
17.8033973510268,15.0831682232426,1.39926161517769
17.5933056349398,13.9614896222921,1.23328770533309
16.9248304616197,14.3630992078116,1.20114935312163
18.7972968097262,14.3161133793623,1.39002870961576
16.1944828764708,14.6069525656053,1.22566183205101
17.3542652792141,14.9393995061571,1.35098494115543
17.2499967883381,14.1504019897328,1.19312330860087
16.6278049759277,14.8647241447939,1.31181372084708
17.0729690503097,14.7692696473738,1.24121827013496
16.7955452345518,14.2645507729177,1.15369774337569
15.8922358939968,14.8138808017989,1.20923818890826
17.0594050413044,14.8569639633909,1.37812407528565
16.8841369923485,13.7120867993696,1.03992526720131
16.8156613301048,14.2454586552057,1.22201201443945
16.835156767024,14.3382652678941,1.20682676075771
17.4678022627433,15.7692134634384,1.50404377165078
17.3088418205516,14.6028461361824,1.30003595094456
16.5389155981434,14.932164925933,1.28749460676596
17.4477522518021,14.3932429624886,1.28476411662243
18.6161315690565,14.8177974147001,1.50456864332196
17.7217422421496,14.3966101292114,1.30795161950764
16.7330331876384,14.855541422551,1.23991552477979
17.1849235216464,14.0580793841986,1.18762995177958
17.0289808551956,14.5145346591709,1.22125859999134
15.4821173637328,18.0698065189651,1.60479834136902
16.4447021264771,14.5304003239955,1.17986494791982
16.743986116745,15.1590788847043,1.32062810512766
16.9155151518529,15.1240990895582,1.35850086986474
16.7302154123088,15.0539537545085,1.35261580371722
16.8668714443944,14.3976291737894,1.20511158970584
16.9469608649958,14.4577730089934,1.21995388224517
18.2253226902892,13.9670923181788,1.26745468693185
16.9155428735089,14.061883854586,1.17035161549365
16.6660515604637,15.4027423604339,1.43022089753852
16.7349088997936,14.4934534819002,1.26268153845393
16.6833876315062,14.0946255188775,1.15411055116376
17.7431699143191,14.1702992618618,1.25769018330159
17.136523031879,14.4159129797708,1.23650537272923
17.2342638046022,14.5790975017711,1.29763630332704
17.8370998195631,14.1565932113904,1.25368138020211
16.5740611924671,14.590270232263,1.24066298783907
18.5523600637249,14.4195639825654,1.31967221927323
16.7196230923708,14.486527016875,1.25533445861643
15.8824867918708,14.9626403959112,1.23435049735376
15.8327985937183,14.6414723600016,1.18753826375271
16.0414093184977,14.8894662773498,1.28928758585525
15.7951145993518,15.3792112434387,1.35067930024212
17.799643640991,15.2662113964936,1.39647108676632
16.3682846156074,14.830174197413,1.27259110158434
16.8843980018374,15.0015475079175,1.32164099721353
16.6741342457315,15.1475694012635,1.42167683445268
16.9526919359153,15.4097474834349,1.45934069025892
16.8661085759616,14.5917907088704,1.25643729178625
17.9913912318352,14.6829270609163,1.30766193023147
14.8056336437745,14.404787286694,0.96582954081418
17.1296480731687,14.0751333054181,1.16911355856974
18.803783755573,14.5379922175165,1.45812724436067
16.5986325943515,15.017993660212,1.34682186318444
16.3480758749393,14.6469967828914,1.30991277350905
16.6639802729732,14.4547033383814,1.24818655261366
17.0046871605648,14.8471842862829,1.29868014194853
17.3987514471749,14.5649042381467,1.23234259444488
