"gamma","lambda_0","theta"
9.6399806536104,19.4762116325801,2.26645558995673
4,23.8405124902993,2.31610785777274
11.0034491859193,19.2615781745267,2.31058767168317
6.69520610509868,20.9959414737596,2.25140967348842
9.54758621088129,19.1588905943389,2.27058052102599
7.72691745460698,20.322489535224,2.2537717833477
7.94057234420087,21.537497660244,2.32441700132926
10.9287953893491,19.6804378086716,2.32163115075939
9.6515542342286,19.3321538068768,2.26602682867526
8.57263065622074,21.0602219922751,2.31573399103399
8.30654726136667,20.5406448281073,2.28768860243803
7.78978610498541,20.12206409448,2.26431656608173
4,23.7777747000446,2.34389140451888
8.78497819600769,20.5644220653054,2.30005317575333
9.80784079097534,20.84352939355,2.35239094128699
9.3540838115592,18.9522265029934,2.24645597560597
8.88367974376483,19.6525301680396,2.24401303223673
8.83983174938203,20.8366181408432,2.3272708750017
4,23.4033207491511,2.3166693517579
7.84468270296298,21.4665771235613,2.31941992209181
7.21461435314301,20.9724263606295,2.27365954247196
7.15802495683766,21.3095606321926,2.30311978519738
9.72103760853616,20.1923654654783,2.29156482682673
4.7485605430635,22.4710392436336,2.28984980177706
10.6503594423114,18.895220751489,2.27280561846312
9.50466677936364,20.7384384072247,2.33747111232547
9.93679606427822,19.5749658448283,2.29496864782264
4.37284042052887,22.011685640602,2.26094450433459
8.92858207647974,20.3699820936766,2.31628199208439
11.6758232360084,18.2645529613825,2.28832237464103
11.0655392247775,19.4960225305045,2.33078099549916
10.6570408766831,19.82264757822,2.32090886072827
5.23655183740858,22.4669793230135,2.29923708493376
8.03862345306306,20.6535041960518,2.27261972009858
7.27539110948203,20.4318963644284,2.26307538973381
7.50618763322314,21.0459804753769,2.28429142762073
10.1195855137087,18.5949248199891,2.2012305274145
9.41683661210234,19.0313690893359,2.25985043579839
9.21697750354316,19.9573115081567,2.29779986025092
6.5819651819302,22.2908863036883,2.31258090149387
8.2398843556917,20.6057591928721,2.29533802215178
8.26474993787086,20.0030935498328,2.23559895108744
5.73660171042647,21.8870599192676,2.29300303815866
4,23.2428975738679,2.29064131354263
7.74880809041025,21.015869823808,2.26660084071428
6.45189438003635,22.0720181036272,2.3306258164052
8.06029437721265,20.117372178884,2.26723436662664
7.86955088829657,20.0377983504191,2.25736604072435
8.41396757600618,20.4722987847451,2.29167113976602
9.90747309312921,19.3084428246194,2.25882066247566
8.50177930779004,19.8764056073995,2.27784357933308
4,23.4390569704069,2.31063691285875
4,23.7469711810245,2.33617265611382
7.95134258406578,20.0746499718585,2.24878854289871
8.02648474869349,21.3314704542279,2.30321531291777
9.48675275638868,20.1520815112983,2.29970259421385
10.2088406413063,19.2993708983118,2.27066743818128
10.0910126418981,19.4574843872387,2.29503721922558
8.71337971717638,19.926373947928,2.28971397537199
10.0313706093259,19.9831623435872,2.31175742049019
9.11245660727123,19.9433807910321,2.2793376655033
7.40197097566811,20.7294642958298,2.28215370885847
7.39352028774058,21.1655991855762,2.2730858227418
5.83357554268743,22.5145217775169,2.31850779424253
9.21721194504613,20.2619930464471,2.30026985552625
8.84928775496252,19.3931029197539,2.25657540742406
7.59932460515204,20.0426305004946,2.25681174066004
9.97369921456233,18.8439557952539,2.25362135539831
7.85176685071556,21.0702564818501,2.28072747068182
9.10501396179784,20.2410130934423,2.30091584513728
8.69345133329968,20.4460644125689,2.30152129855111
8.45928028484539,19.7875256780372,2.22544268320638
4,23.2640136600549,2.29250531069496
8.37764783942742,19.0578367202088,2.20693823675692
8.94932431299363,19.5217377030247,2.26346504391586
9.44884045243398,19.8708439739786,2.29008514105664
7.6402691847315,21.0608549437033,2.29515767443929
7.68494809762611,21.4057406534579,2.33041192134519
9.32695106598605,20.6370261684242,2.30076253868587
9.52518513581677,19.9658776521293,2.2954216079047
10.3254046242175,18.875118172691,2.28170835681858
9.29002795957054,20.4036008145968,2.32245606152175
9.01285658662282,20.7186534474314,2.33005773838965
4,23.2926185592548,2.29508780025572
10.15791379033,19.6541179368158,2.30861111453578
10.0608911410199,19.1163618590981,2.26886085464871
6.98259133817359,20.4198342793349,2.22293294512668
9.68154654745982,20.2397709796631,2.31663776466967
7.77107995119641,21.741862903972,2.32820367264282
9.13132934020014,19.4933410428152,2.24712369369035
7.86315047282003,21.2478421921123,2.30842658475441
4,23.6734723559557,2.32187894507545
10.1366813856981,20.0341335023191,2.33699348150672
7.26169066131509,20.5785500543662,2.26298537358653
5.33681708991428,21.3704160809222,2.24063613263511
10.2639257868637,19.1474267163905,2.2963246938938
9.66278463470774,20.8703475259751,2.34964202623285
8.06882584021007,20.5548376756705,2.27771458313705
8.0410659356613,19.7954276349776,2.23573246542923
8.63447317626323,20.8534330848067,2.31705960961326
9.11324440744466,18.9619473053637,2.20812225625346
4.73738228940056,22.6277312327494,2.27433470104913
9.86483607746828,19.6379146347403,2.30088121886451
4,24.688342025496,2.36310687407313
8.31595756941128,20.6683280962192,2.27033486715097
8.00025871995644,21.5354071392226,2.33327010906514
10.6589094568609,19.7493935412693,2.33675301457227
6.39303197131665,21.1914179469999,2.25876092792922
7.20932532192501,21.830276224399,2.32829045834227
9.0327820148975,19.6071918717706,2.26068690688224
9.92495284784753,19.4115015592326,2.28748940395374
11.8454412570151,18.545326600292,2.31123066678915
6.49751933875811,22.6850902297119,2.32604425282013
7.78657944904558,20.4276349310469,2.27178430892377
8.14078378507887,20.6067405237859,2.29579952508886
5.03467855557802,23.6277999449675,2.36259825964863
7.82207076634647,20.8133565009033,2.26276716642643
8.79749918374761,19.8942808352863,2.2654256840796
9.47346624368702,20.4424040271199,2.32854370426173
9.21446886106484,20.3221305330797,2.3153487491507
8.72046350478498,20.0342453037909,2.25956003351948
7.96760548746592,21.4153508521954,2.351559087946
10.0287553972051,19.5399898423333,2.30032518347742
9.13849164180674,21.0731354162202,2.34690166371455
10.8374175204859,18.89884995241,2.28554893674994
10.0483304755798,20.3793090852252,2.34444632325317
4,24.5923386640146,2.3687305699111
10.2631416225487,19.2783393394945,2.30018665574642
6.92509933871615,21.3967046723646,2.30717510106817
8.65021948980942,20.9618902751105,2.32483421908563
6.92439549261403,20.8476698834397,2.26274802739783
9.4899118756297,20.1461485470959,2.30255527084359
8.80810626793902,19.216374944852,2.24711740593259
4,24.5874739968151,2.36813400234204
8.44088064838556,20.5877756403264,2.30904251206031
4.7345218653016,23.4504783616046,2.34260694134555
7.99492443441589,20.8773777952743,2.30996071691376
9.75475416117218,19.5801566290811,2.28605388480168
10.2362658758069,19.8212437157787,2.30659176727004
8.33298533757465,19.8280160644062,2.20993127755446
7.18226746289025,20.0503629788224,2.24582390926945
10.5877669789578,19.6084756611194,2.30257276077314
11.2429540459495,18.4862162799864,2.2487456711768
7.54111296857094,22.0386658450398,2.32878606376531
7.5971988449531,21.2913710786344,2.32613049539042
10.4046860866203,19.0581650218016,2.28565146407215
11.1972723544143,19.3409521106654,2.33271863503006
8.33127969549717,19.3670179727238,2.21356646103956
6.59497346026233,20.378431389547,2.23980999492242
8.32414906807767,19.6037972078993,2.23717693972545
10.4359603635718,20.1643249755256,2.3231167765208
9.27405770470672,19.6126258111473,2.26311336328405
9.04992559817051,20.209589598117,2.27268193294766
4,22.9370708114324,2.29082631002919
8.08337457825952,20.4165081220783,2.23069661877152
5.7290114579882,22.284463217204,2.30379083167628
10.609605722028,20.3650242903939,2.36220077892363
8.4966817812819,20.4494042597534,2.28483650862034
10.5827622224105,18.017576487471,2.22412208122703
7.63803462569754,22.1546958715989,2.36386982112949
9.09112766425624,20.089189171608,2.28384954526599
6.86528478425471,21.9049599538437,2.29782484881613
10.2106734600031,20.4466598103028,2.34690095604523
10.2187504917642,19.2535627846951,2.29337150113386
8.57911697970109,19.4749991739042,2.2466366388749
8.51242466228646,19.26593973886,2.20822244369817
11.5810229608023,19.3074770079651,2.32314982383847
9.76258853859862,19.2258006879816,2.26895725240491
5.31441584707085,21.5934106662548,2.24853359302858
9.17984702021335,20.2368208214667,2.30390476912403
12.6422370406608,18.0656606549451,2.29632626033505
4,24.2431039770577,2.35778260983301
11.5847989917189,19.0499265182665,2.31213506204372
9.12531764885432,20.9540115307753,2.3268008977792
8.54238977588395,19.7747367503849,2.25822843216298
9.70447822968651,19.2376436783934,2.231935141857
7.751024131639,20.3143451400856,2.26447136625963
8.48005247336082,19.9646710285606,2.25765345486995
7.43633937138162,21.1726237899798,2.29400580292559
10.2565514604789,19.493563528846,2.30749287876692
7.13858489135019,21.0793245412736,2.28586789492471
7.9995834337579,20.1214203931968,2.25022734492192
10.7252861378394,20.1074641552068,2.3314666163543
9.54889918795394,19.128950164002,2.24336900775782
8.17014083084154,21.4555103671675,2.34209346792433
8.10816683368973,20.6448275155007,2.26825809052057
10.0922247880777,18.7968610735924,2.27773392433644
8.43993947635099,19.5233556001384,2.24154945826823
10.2484925139603,20.326867162344,2.35237921715571
8.22590981334754,19.7497926222632,2.27466555334491
11.1000500140461,19.5232290908092,2.31079448718765
6.07843686377354,21.6209987044852,2.28729970268377
9.62756471493237,19.3442629992919,2.27640639149378
10.1355021642828,19.6693668039576,2.2942987172853
4.61228402829236,23.0228912599236,2.29749646519956
8.78651712813372,19.2467709161083,2.24623647873838
7.7837266765727,20.5082246681655,2.27541354288162
5.66464517961767,21.2665600898537,2.23015178319581
9.34657695773997,19.4048357723679,2.26221805570143
9.18528456909047,19.6823042028574,2.26745677520334
9.59659917253429,20.3517530585588,2.30990966997554
5.73664555242741,22.3978948689794,2.2974229106573
7.29975820126358,20.10874867803,2.23336601625205
7.53975335808387,21.3670307535108,2.31002276556272
7.94380435304281,19.911554601996,2.24187631334165
5.6223952574457,23.1066690868375,2.33705829944006
8.67699971213553,19.5530872145998,2.23327313933352
6.556039800839,20.4786495967638,2.24076380153764
10.8769776268401,19.1829445681902,2.2976422083201
11.3326120018077,19.3671828030743,2.32282020108476
4,23.9070218249143,2.34903250103389
7.06198989259967,21.1919343010611,2.27695669211709
9.61014162794151,19.7813249423423,2.2893161863216
8.6997974798182,19.7789611955981,2.25613633935366
7.35051670461886,21.5401393569801,2.33539955602287
10.7114715488632,19.0645160596256,2.30321659679415
9.39357284781353,19.0297413548528,2.2231388015417
4,23.4922484191563,2.31103148336256
9.03399820187102,18.8106757529416,2.23916908509691
8.92590813201948,19.7327559803583,2.27024423403796
6.68034037787714,23.5012243282032,2.39047578340307
9.9617840661796,19.0401449489575,2.27192639042107
5.7278940025627,21.7026548114163,2.28020126377935
6.55047739370518,22.4272011313134,2.32763452411437
10.725743445033,18.7112381991256,2.2693392702905
6.95105524456349,22.295394398863,2.31287527876268
6.82182471201372,21.9661099875351,2.28741743750066
8.39876760133996,19.6487315638292,2.2337101356756
7.37997381823092,22.7173808692483,2.39030945093824
4,23.970794586171,2.3364593204702
4,23.4246338804123,2.30735612078962
4,23.1152613856649,2.28745819792241
7.86759380009115,21.2038158380151,2.29780930808017
9.21513314614715,19.3925858973135,2.26237067792134
8.55751538786895,21.2222577366806,2.35202494890332
10.0384697613847,19.952431328167,2.29576469933478
4,23.4417945594192,2.31494754117154
9.85891060832352,19.4652409601301,2.29415838780125
9.05452672085106,18.7824227865562,2.17701162589541
4.47792861480263,23.8323461374088,2.33150909816264
8.94730473069592,20.1286813528451,2.28270961644135
8.87197475087976,20.2580830749505,2.28709494508624
10.9616696945949,19.4516124249758,2.32901871792141
7.93770581295052,20.5853867563189,2.27162029766831
7.9231871463248,20.8218300115419,2.25388202095351
9.47367551322205,19.6435854213783,2.29363579039578
9.42955106112321,19.9817971192585,2.30749046627493
7.06327504671096,22.0256137457338,2.32775669420537
8.49273276591752,20.5790579772284,2.30759439527507
8.0838258989662,20.3801199793338,2.25426833154677
7.75371783410252,21.3852632890662,2.33626748147793
7.54272346469378,21.9396927488089,2.33485300863585
7.1445010387458,21.0104649601375,2.27903510983248
10.1419509269571,19.2153203839455,2.27217674107894
5.6291255690197,22.6435956407798,2.29535701891474
8.51440303983844,20.8939044197063,2.30009720359515
8.52096622012198,20.7119153592402,2.31585253140494
9.33438968809619,21.2929133809073,2.37865632898167
8.72003587198444,20.7113808015573,2.3296257895069
10.6642857284629,19.519785859664,2.31261761224682
6.46213768651073,22.041570549014,2.30776204900483
12.0695179585986,19.6294504537987,2.33021099220952
6.69129289027127,21.3964666411392,2.25093636342012
10.0769194454462,19.0341520588607,2.26886361414833
10.2922574297552,18.8884502980186,2.28478979530541
8.88350915251917,21.2465649259072,2.34137058509566
4,23.0394217359195,2.30050940187899
6.67795146850585,21.7364997629001,2.32507928636767
9.0636232833877,20.3915756895461,2.3254897315134
6.45824915320671,22.0612923853558,2.32405149771101
9.58879308294116,20.4699608888995,2.31069413520645
9.62086061840112,19.8434674410366,2.29738020329021
4,23.571122330646,2.31449362167144
10.4800462919224,19.2093937546779,2.28360758028238
11.3898133326826,19.0006097906011,2.31080166426479
10.1242789695011,18.7769490358937,2.24646243044424
8.50748050719905,19.7788761223286,2.24593641136573
9.13817832693607,20.1194526685382,2.27247402675052
9.49078469252599,19.4645323003652,2.26979832512909
10.6736946489834,19.1518281827921,2.30474519229653
6.19993240743769,21.9370958442815,2.31658890936237
9.17724911867612,20.6021186200158,2.33357627970881
4,23.6491406744164,2.28900026084652
10.5272383999075,18.6465151283196,2.27859392084197
10.5293052012742,19.6241140583864,2.29721209852376
9.93134081667714,19.299896863814,2.26340096699191
6.84239907641412,21.1479521378273,2.25283560822945
9.08189467702176,21.1211001595716,2.33332226586382
8.50315738865716,20.5396815945734,2.29765059923072
8.75059585741443,20.485806589082,2.28550469706746
5.78569218366133,21.6066524386767,2.25388424423138
8.30474348364153,20.7890742678011,2.30710773629852
8.34438731899953,20.5731163070234,2.30180683372215
9.44681950431108,19.8604937798516,2.3099132632461
7.4593211005394,21.3981971789436,2.32378227314882
4,24.6645869391767,2.3606374695541
9.56848472890756,19.2634015913766,2.25941950011726
9.30486717009418,21.7053534404477,2.38218624496612
9.1608269956479,18.9062831861612,2.22849635372128
9.88178485214154,19.3137677395069,2.29419935932954
9.52620502716394,19.0274087418941,2.2377006389995
7.38500064041654,21.0542511823794,2.29095568609767
9.38279710588867,18.5264929394854,2.21104660448079
10.1290542062143,19.6734926551769,2.33523228584022
4,24.4745384420018,2.377959782658
6.27734313458185,21.9068774679171,2.30010081208965
7.76603323232281,20.688549487059,2.26749175375862
8.47965090703981,21.0869329942377,2.30759056609102
10.8281773110242,19.5846828307324,2.28598449986081
8.54364103105991,20.1843597615458,2.27959361454073
7.14145868690793,21.2126899810527,2.29502844602454
9.9552213237692,20.1902685193387,2.29990699866937
5.28944044861094,22.7358199108951,2.30466033218057
6.3154167877481,23.3216215658418,2.38129327925037
4.57278639160316,23.4843674941947,2.35001394325226
4,23.8900032532835,2.29824589323101
8.09872417208155,19.954714910361,2.26864417386406
7.50388320416585,21.4153820021054,2.30031439501384
7.22819305547684,22.5632442028495,2.38701536941922
9.9642344952395,19.2947841845328,2.2903240450369
8.96065740031396,19.9754398225747,2.28639866473095
4,23.3457172881202,2.31432481672045
8.06073992615383,20.4817373654256,2.26305079278882
10.0312606867721,19.3730577230535,2.28434935353133
5.48753492389231,21.9247308264628,2.26625898713316
7.94306902607576,20.5280850529113,2.28925786567056
8.86798214213779,19.8454553863771,2.25742023842894
10.2164980401004,19.6763982096426,2.31580270922468
8.02694390464928,21.3983070849344,2.36345229432465
10.0106282740012,19.3041423433748,2.26649046546904
8.28976188619856,19.9725232512158,2.24493814706605
8.79579983474561,20.2575027393524,2.30600589966255
7.9519361208015,21.680290389749,2.35472306054396
6.7806606571796,22.9413080650772,2.37154924293636
9.45618418951945,20.2826651424243,2.33092163430817
7.8477941044337,21.3337294404553,2.32108778851472
4,23.220423555197,2.31621767876488
10.1755707038911,20.0059082847599,2.34081399097459
4.77591893734332,22.9578883298246,2.29237371073383
7.90705754502302,21.4361347209178,2.32196067419894
6.10121784672061,21.9640255803758,2.29608955335049
8.8135042621253,19.5312897637804,2.25068077580776
10.8439635668882,19.9978710190414,2.34608337361822
8.47466804678296,20.9983752982312,2.35178848743171
5.11167427832941,22.2380641556979,2.28961878908789
7.71707440456947,21.2954410821216,2.30865330205704
10.6369116008811,19.3720717572709,2.30324928863403
10.3687268577005,19.280815000237,2.28513567009824
7.70137493573568,21.3456116980698,2.32540756937023
9.42729341294306,20.0968545547873,2.31588637196635
5.85552218176958,20.9677242669788,2.23115390806675
9.2527870985684,19.3893468901448,2.26796025923397
10.3536479567373,19.4343232368123,2.29294535009492
8.36643100220424,20.2877838797433,2.26703373220906
4,23.8299904049631,2.33548410342509
4,24.7541452753297,2.37684668468177
9.84125839171907,19.903986420866,2.29542378004734
4,24.0595538794881,2.34826035239174
9.74435402355765,20.3845128303336,2.31741714624166
7.6500282629072,21.1356413190871,2.28456749470145
10.6863638180982,19.8026123391921,2.32408765168574
8.25973815265293,20.5545345064473,2.28570761765214
4.97174754794087,22.1211897684348,2.26153363436643
5.81547952388867,22.634184746987,2.32233160646253
7.86250130418713,20.906995238359,2.29485489622483
8.45185310768886,19.5775682723903,2.23749052414027
4,22.6221044419217,2.23094894804203
10.3687082797941,18.9890295656597,2.28193124755632
6.67541498813824,20.8815573111918,2.25660267980961
7.60764173268174,20.9866802223428,2.31507493887631
8.25270277299171,20.7614886423013,2.28077323095067
9.59666377157789,19.8270093594619,2.28623145096412
5.85022360082894,21.7197043207078,2.27571803778875
6.81403447173795,19.9735433954236,2.20014136483623
9.37589491595826,19.172717372462,2.23293701503189
7.96771302375441,18.9092094262561,2.17415578929666
9.68830413821411,19.2489712736784,2.25935831624079
4.23542959216975,23.5723643950128,2.31897914907228
10.5459732714102,20.3784466370372,2.36978098250558
9.62499643736371,18.9489363332934,2.26722690416382
4,23.1974682182771,2.29888017123573
8.79828496384592,19.5693067862046,2.2448563524625
9.36327520557935,18.6813985820025,2.18828374293323
7.11191327186559,21.4166889023638,2.31213727103855
4,23.5595421917255,2.30586050471758
10.5939578647834,19.2491938106322,2.3026427840639
9.15274827549705,19.7416812994805,2.26590429466717
10.8823587659789,19.3057302380534,2.29323705568976
6.14602612978804,22.3181501487353,2.28443466957061
9.3539336580752,19.4647822775869,2.28488105894914
11.4127499938057,19.1058515467138,2.30089143169384
8.31421030270743,20.3891018658418,2.28936537712571
6.22153940903778,21.8858850625711,2.30131326953279
9.50919263885661,20.0695137828696,2.29880470458026
6.62792663416805,22.0718016354343,2.3188940858819
7.91400568321348,21.048735349949,2.3039434274614
7.07149872007417,20.8872745713159,2.2559403047832
8.30818740370987,20.4922772060228,2.29279031288386
10.5822241477133,19.5476069309366,2.29124777019656
7.03673899950955,21.4975982257202,2.31876618232136
8.20394570126802,20.9034981060359,2.32393347761654
10.8011990130039,19.004570410924,2.28176718999027
7.61238744766354,20.7388020451805,2.29158439773924
10.2443487798479,19.5155379641932,2.31162405427755
8.00045169451666,19.7023847860369,2.21034090554308
10.1085527316208,18.2884081338867,2.20986092355382
4,23.5671808237686,2.30866150897307
8.23991532563504,19.5453414077567,2.26659511722364
8.26316276894726,20.0386089930826,2.26547996903978
8.87194643411778,20.8130503179983,2.33100316524989
8.40543668562217,20.1023207074932,2.27014750403538
9.27774712372612,19.8077368627391,2.26690174984934
7.37937846083628,19.6930883273074,2.22197479066545
7.73838509260163,19.8841950221656,2.23890692701104
8.02227446109345,21.4163910259348,2.32981105834903
10.0377514416834,19.327055174219,2.2926311093822
9.26059142698421,18.7691391989649,2.21692826719978
10.0193396534267,19.5012410137715,2.28685169978439
8.39417610986238,20.2181811804033,2.26295239320694
7.90000929486445,20.3098179172037,2.22827256982105
4,23.6656475626439,2.32984534848072
9.00647915360885,19.4342167682945,2.27708319367109
8.80438251023985,19.7869881559481,2.2516340176404
9.74295157404621,18.8185165222917,2.26426596665364
10.4076364578644,20.1724062896672,2.30507307101048
9.29989345615447,19.646523058174,2.28616542769245
7.77242564070552,20.4249877686217,2.25220269405068
10.2607646365987,17.8911425183962,2.2276766208212
7.66099549818153,20.7148177807886,2.27335982157113
9.98809405138926,19.4355636849695,2.2803433650178
8.19233556050688,20.1105505503156,2.30005142963432
10.2304534866225,20.3422362124574,2.34394100075041
9.57167190104303,19.6782065105391,2.29617816701146
7.87758667206855,20.7113576796308,2.29545268995764
6.74825295585465,23.4003994927955,2.38056353940771
4,23.8175297029305,2.32324739894882
7.38339673339382,20.5202044491163,2.24640573306074
10.2673429194542,19.3221678251074,2.27080447291968
9.24870932803982,18.6962121715442,2.21651208635618
8.23873338487808,19.2785706794183,2.22741778452045
9.65477081986963,19.5531236687173,2.27413533863323
7.67692814447074,21.2501246722182,2.32861388276335
9.40151238321243,21.0258826307159,2.34553451770956
10.2181981557904,20.8196576207734,2.3486676874815
7.91003711402883,20.1892771804299,2.25158662084002
7.50443416324849,21.4512952074701,2.32790662177129
9.72813040261255,20.563860087575,2.33897897402297
4,24.3154398574202,2.37150598153934
10.0595960726021,19.2056164582898,2.28805115522222
6.25230370227203,22.0420941302549,2.31396832938121
8.09228776786003,19.9701971915224,2.24034104360968
9.58190464759145,18.5230628285475,2.23217468601825
5.93301283628817,23.0518683234232,2.34234560463187
6.44877988872289,21.73445233191,2.27220101563077
8.17351297730052,21.5048209349569,2.33493577760274
8.30299239018074,20.6864973099536,2.31314984719216
9.095662056418,21.3972373447523,2.35791514618149
11.1203688425497,20.561388766854,2.3781424848199
5.96131398678288,22.3155135560855,2.29765390987124
5.53577395088017,22.3384150434875,2.30254567884192
9.64410300148642,20.3760220100716,2.32802232256823
9.75006267795956,18.4207434579516,2.22176539597744
4.57374717285901,22.0241634135571,2.24102701410497
11.126270233392,18.4498178054362,2.25108409720323
8.01216831236093,20.4156941050425,2.24848750250893
11.5339162452976,18.3301249669243,2.27581497380384
8.73561554090698,20.2498805807633,2.30077682722161
6.81530663640418,22.5092075803552,2.34126893305858
7.96191308338544,20.8981975708476,2.30526044278385
4,24.2143984300352,2.34358773333566
7.1163828201292,20.9454163141694,2.29104880805333
8.9947963489193,19.8097911754273,2.29458282545608
7.83512840658594,20.4740761833217,2.2776113297528
9.76343063326773,19.1213696234041,2.2637315691486
7.77931564138157,20.8628907359921,2.28562038138934
7.39623328612421,20.5418845883484,2.26522881242731
10.4924749096763,19.4629406597225,2.31963542354899
9.55663968277135,18.3342023235154,2.22948732536965
4,23.0575925551079,2.28123901586025
9.4985304223872,20.0762625995588,2.31238986955056
4,23.0592295784056,2.2968206912953
10.8611033748049,19.0828428741416,2.30932685189455
8.35403406573673,19.374381055579,2.22957144708999
9.17972167155581,20.5119943860004,2.30089894410695
4,23.0816475326799,2.27778409676624
7.95276142540237,20.8620347034661,2.26459346188368
4,24.489181713999,2.34633218799334
10.0856579085222,19.8336494898625,2.33849361632251
10.7814216258907,19.4245333440695,2.32020907922164
9.08870328634452,19.7385820988761,2.26508222286645
7.55440615796303,19.9041989642178,2.25957554310816
6.12437986358129,22.1419234242818,2.30675559581323
9.66632746823888,20.0502415485845,2.2964599322603
10.2548084520294,18.5593468826126,2.20855993553171
4,23.2601802083925,2.30019040520495
8.38008863775461,19.6170331743306,2.22099538810131
8.65383987264497,20.3325261417585,2.29251776396196
10.0506606915872,18.9197100196949,2.26899388728377
7.46942816648829,20.7163890897072,2.27912067288844
7.90698989452372,21.4800039277187,2.33974391307596
7.64630561208003,20.7252510464648,2.28150637123191
4.84621227096646,22.7561865330886,2.29484170833248
11.6144585988799,17.5499337284282,2.22432357670524
6.4601331146632,23.3874287756709,2.36372136593771
5.61797520946967,21.9046364680318,2.30969682529313
8.73431433959564,20.8368595053179,2.30649304716032
10.371691346929,18.292279672357,2.23229015041486
7.44434023647,21.8098534413219,2.31294179153851
10.8463062020105,18.770427311422,2.2704719029255
7.82657400033588,19.7152242626762,2.23942197515514
4,22.7873182260121,2.26482956750438
10.7922394253698,19.4648923076973,2.31512334822012
10.2419010161601,20.0527767897869,2.32234559915753
7.40518570521419,20.9825866954104,2.28772391864831
10.205884130599,19.4743163258107,2.32454009913555
10.054386625255,19.6518207998279,2.32978689600249
9.47252301430205,20.6616856438455,2.32695247919627
8.16551893184423,20.9397722749702,2.29100941451353
11.1520971185067,18.5828826429049,2.2696442143601
4.00152075126395,23.6567909356302,2.3029352667632
6.98276562080257,20.8748607276896,2.25664737441403
10.6975719854103,18.8114778063381,2.27343227766318
7.80389532129132,20.9829224379403,2.2962582296149
10.0119927153221,19.884485661741,2.28645885301091
6.52457170672665,22.0579936184068,2.29825528028636
5.44941971903525,22.643575475658,2.31501548473609
10.0033112131152,19.2421194835449,2.26707123840366
9.16504166516894,21.1040049201572,2.36329493049939
8.8745674231132,18.4706167098643,2.19209398905432
8.73333220867442,19.4817570451643,2.21940594999461
5.26797758451754,22.3085402232091,2.30174507471175
9.12856301450839,18.7259097645957,2.22361439145232
8.22870790532775,20.0784968879351,2.26017520992889
7.95594301118265,20.1443901127424,2.26240303797293
6.10628425193312,22.0671745840938,2.30708271666129
8.74105433164405,19.5859119891992,2.25532253462943
10.5640022627675,18.5873153924638,2.24522672340291
6.97560079740463,19.8682587885347,2.21176063683812
9.87785714015097,19.3771416928803,2.27221117609183
10.1491787036488,20.0627298507072,2.31157925125026
8.96698838356009,20.1675036480097,2.28295319221779
9.00002452278527,20.081550040622,2.29878266267954
10.6340405502174,19.3196901529613,2.2983838222579
7.17974790414395,20.4414390542032,2.25296439710842
9.80077590552783,20.8495841529491,2.34173265552717
10.0097624269564,19.4647122042047,2.30071524560767
9.36012804771598,20.0891495698377,2.30324667140835
9.04604690508514,19.6592030388395,2.27429493205153
7.77701531157132,21.3381321621255,2.32861165225502
8.67216959942305,19.6333726325144,2.27105032910146
7.93484285955215,21.977567294113,2.36394631688835
5.98962339514738,23.2083445606641,2.39610734468194
11.3900315959407,18.8618302682209,2.29275459660344
7.69622478775359,20.030807211731,2.25129763937432
8.96701670703964,20.2737316797591,2.28936064213159
9.47428832770442,19.5210205488402,2.25326420741153
8.4359166211835,19.7369474118047,2.23177685807347
7.45867883559248,20.3665318357777,2.27542856813201
9.23260672429748,19.1925692367345,2.23538505919231
6.08773198521692,21.5144835492731,2.26568430617263
9.01058530757607,20.2794739781405,2.29575823233806
9.65088929265356,20.8343708449839,2.38118864764252
8.12888445007939,20.5160901694249,2.30794766660314
9.10119348598704,19.5528921915853,2.29535234185959
7.70266710715632,22.0532545730038,2.33786315278716
8.17368559036145,20.0641374174712,2.26553854031293
10.4199482261761,19.371902794901,2.28535927443931
7.14957467939247,21.2739683469319,2.2701689962263
7.56833249651602,20.3121244461535,2.23002323731599
4.86474560121656,22.9671810304995,2.32243999472436
8.61302876874337,20.8427979734697,2.33290723442901
9.20793758364635,21.232082571275,2.37591813721617
10.1162830483008,19.420222585015,2.29029731911098
4,23.9230939252998,2.32751028568585
9.91798173555206,19.5301091670544,2.32420554552945
4.18862142120168,22.7943086666722,2.2724013407693
10.04939607993,19.4784643192516,2.2907514612156
9.7251765720402,18.9151282551411,2.24450342289866
10.9532768789331,19.3382762289675,2.27912149341579
4.24224212359874,22.6496160474923,2.26682394483992
4,23.597666318755,2.30875174325553
6.18040892826164,20.802209681394,2.24772857883271
4,23.6638799055835,2.30945082613465
6.97897297222341,21.3937193125674,2.28687687489436
4,24.1460043718448,2.35449131117137
5.72996673818001,22.8327323194398,2.32798346268331
4.26285438635815,23.4139625236796,2.32398897508593
7.90412563492004,20.6984805906685,2.27946479229099
7.26672575027356,21.5331584741502,2.32103880370138
12.3744367884371,17.8593057875552,2.29790943756685
10.7573308764422,20.4243474779578,2.36814242188753
4,23.2869508420226,2.29736924139045
7.98386015189378,21.7440412824111,2.34151667343214
6.47190923274364,22.170706626252,2.30977910189378
10.5665370993609,17.7049361105956,2.20037018928322
7.20936028453281,21.8707708728534,2.31162532949831
8.02331222741919,20.897985940072,2.29120987826241
10.0062253660417,19.4452042928591,2.28350543427148
