"gamma","lambda_0","theta"
5.16402685078003,21.7328198610294,2.10395253343227
5.2734328278446,21.2293410057547,2.06233300821842
6.84450913790743,20.6673331584077,2.0813965892443
6.13612014283835,21.580082084589,2.15198368594073
5.76443439758796,21.9039544539083,2.19078384714411
6.21097043962803,21.3950402310926,2.11636498392193
4.87499450545494,22.4488056495895,2.14418904019539
6.30633705275874,20.3867218140312,2.06151428735207
5.59938177649265,21.594371036753,2.10162767329924
7.4127123189974,21.0518869713239,2.16115283294541
7.00312013698935,21.071824125846,2.15571862860359
6.21199355696436,21.4504661852483,2.13572129898909
6.0398438342142,21.1146919697765,2.08005600277608
7.38051283547963,20.8919398574826,2.14227993830002
6.36248978576969,19.9721793743023,2.02491181011997
5.34629808788375,22.6278595548061,2.17890474959431
5.40749627368424,21.5096128199835,2.12018065504316
7.02549705536634,20.4635034885462,2.08610945942011
6.3640474292917,21.5111564202909,2.12725193710777
5.74983623865462,22.1763515364379,2.1652120778041
6.13671237083002,21.7039070622944,2.19834511874832
6.2319688832634,21.8238425370635,2.20033202334043
6.17732815134783,21.33706979665,2.13711417200957
6.11755732828796,20.8756251749553,2.06640660875762
5.33726175539397,20.8990509510412,2.01263513182933
6.43891108228029,21.0577758840637,2.11875969985708
5.28643785260729,22.4052890067151,2.20061919456274
6.04813841195407,21.1232767226841,2.0984680902987
6.08249518097457,21.7900755098056,2.18295012900423
4.99347672209585,22.1086831432336,2.10694693594818
6.49446408805813,21.131941538872,2.09883694389886
5.60483472734637,21.2009246743775,2.04711668180953
6.9607321096981,20.8799665634339,2.10556484942171
4.78410383728106,22.5751424809552,2.15697874701398
5.11309284551735,23.0475652523049,2.22158208993234
5.47368119714678,20.9914449261058,2.09943324929744
6.47674673767596,20.3578247208399,2.02288024558541
6.03586214186769,20.7527065614857,2.03721735421127
6.00025119219297,21.8946318422143,2.17962313667516
6.21921216255102,21.7368983972424,2.15668249887937
5.96908040624154,22.1454107660932,2.14387152635601
6.71982911834724,20.2375764242934,2.03149292147009
4.97887280670293,22.3783791191529,2.13169941325794
4.38775241812568,22.1687883574957,2.0616174629737
5.89638527812484,22.0069294285714,2.14253316799656
4.52271759834599,23.1952980571032,2.20583596937079
4.51976419504377,22.0200572445195,2.08158981381539
5.70474171310023,22.5274767246229,2.19623121727165
5.7091868856536,22.3250212497737,2.16346095249219
7.27364304722501,20.8276376355061,2.1477070956635
5.23564469729474,21.7761436359301,2.14605766030264
6.41262466052215,20.629422779124,2.03928030997553
6.50389870614936,21.9614757507134,2.15737192044229
5.8302267033019,21.8144461354666,2.12310809394635
6.72220066851057,20.7518069235534,2.11255580314822
6.28213586595077,21.9172927257105,2.18232770655648
6.30507518804245,21.5779198252127,2.17806281048599
5.42636191833958,21.8836525773409,2.15372245612422
5.50188548830106,21.1930456245985,2.10530273679711
6.35123289087699,21.2629954634213,2.09473171426095
5.07511995752051,22.3169554443969,2.12478279896539
6.46398666497885,20.8934734181424,2.09799897126331
6.25796692240461,21.3475737500101,2.12528125823767
5.32732209957413,22.2572025794506,2.17053234340406
6.20287723162777,20.735665294573,2.08048423442729
7.86992574350777,20.6170242868789,2.12957960399053
7.03313450073676,21.5348524938483,2.20864592566992
6.32737419904088,20.3082449304726,2.02998785391308
4.99234494229908,22.7811632150516,2.20566929648612
6.23484449773671,20.8070406320157,2.07298330589409
6.55345813466628,20.7892445852013,2.07455398507691
6.89847371917075,21.2304733503613,2.14745974426075
6.9004622861353,21.3974440720363,2.18601083350337
7.18341046848359,21.2522156571868,2.18407514701294
6.12919292379816,21.2581101644856,2.10226643905289
5.79166280598023,21.2335794518773,2.10824550167699
5.12855832028348,21.8584712384012,2.12024647144624
5.77744902769248,21.3576154388084,2.06857739647005
5.75371238308214,21.9004052414234,2.10842827500709
8.43375204750672,19.5557178053404,2.0362055089033
7.21177412292162,20.9544803479241,2.10778472419465
5.73813291316915,21.4457895068024,2.09484776449447
6.89280737717562,21.6595800002067,2.20767142791474
5.37005239072418,22.6512775489523,2.21051976533578
5.72402621322407,22.0182648512799,2.15287722069964
5.14490843543893,22.4018753540939,2.17243311005449
6.33804942110369,21.3089743035978,2.16422112318906
5.94810823425826,20.8759144707465,2.1036034794926
6.49106705132115,22.1214268655666,2.19958627583763
6.07864329194194,21.2584266747996,2.11965091850783
6.31747155789214,21.924201438966,2.17987409412473
5.26930787164623,22.8042725695709,2.13706388110417
6.3435723439099,20.4459332118618,2.00297888846822
5.11960685417552,22.0923158381239,2.14490207369064
6.02980935625774,22.5594554265943,2.21955678083413
6.36940454236804,21.0745914404552,2.11320541198148
5.05083812594426,21.5872027588712,2.12720852155956
6.56534752648471,20.5709931192493,2.0609661022913
7.68606514545819,21.4683483719014,2.20340595789565
5.10485541972358,22.165682255491,2.17062838331224
6.37661876055212,21.5688951085719,2.15171454340989
4.84965917498798,21.8363189357689,2.12517172976403
6.53043405869104,20.9157145553817,2.10326150673353
6.33851173466047,21.1450772530683,2.09146555612608
5.98558666614912,21.3453799360439,2.09571795354773
6.68059417164549,20.8739759781732,2.09814707999953
5.68878912487314,21.9365787474469,2.11331384815488
6.01414093400656,20.901886472787,2.0713738244948
5.88036330743128,21.8062790605756,2.15954868170593
5.76546382006653,21.1736256274328,2.10764998875691
5.69707844301888,22.2358989007864,2.21012581600691
5.323490409593,21.3750020487297,2.07281477306705
4.24985300930772,22.1778572781332,2.08815932313127
6.41567807570408,20.4309738110107,2.06076520922738
4.49774209467227,24.3022040146468,2.26701278966165
5.23642061790233,21.5651017081832,2.13103347200748
6.40236854016547,21.3987206228044,2.14606697212227
5.87514251977724,21.3477724217928,2.11626927611428
4.74979036198685,22.9349157748351,2.14626708950575
5.85470336034108,21.8296315220014,2.16336296227203
7.03304399831909,21.8368738374382,2.22593293447798
5.26813960024274,21.6836651871679,2.1005067946642
7.08349969592036,21.0723450095725,2.14855530454618
5.44448232686452,22.2616957689906,2.15659321805687
5.73013070624796,22.7623458039253,2.21687001124598
6.05928801542385,21.6968175802594,2.1239356798126
5.06004957428626,22.7464265241061,2.20394039533626
6.69763473884556,21.9466770237085,2.1499484593651
5.4356574000901,22.5215722494101,2.21378125788184
5.7480003084138,22.5075410539175,2.18834043877553
5.44009678560176,21.1832192715418,2.06580705413007
6.0576071761473,21.2067356658946,2.15058408641448
5.4110194089723,21.8219060861959,2.13754665446334
5.83138444990981,22.267590417146,2.16527307397464
6.61673541317828,21.8518260474802,2.18936015434656
6.45032147191996,21.0500413325274,2.09186267286196
6.60632685206933,20.8570465456239,2.12202386768499
6.26784932049047,21.4241557381096,2.11706343060584
6.51925388908666,21.6663405078772,2.16476168814666
6.47639160142113,22.1115823810834,2.19788624257961
5.30443712990278,21.6336903851161,2.11588647930714
7.14392542146573,22.0121500257993,2.22155661518171
5.82365863680214,21.6841697096923,2.16842526100693
5.90832844678513,21.5956207842117,2.0917748425552
6.20846536209507,20.3742787463886,2.04638728834378
7.49163370366619,19.3749759535422,2.02480006803592
5.70431255293583,21.6893407242166,2.12835094842307
6.21963170349575,21.7854305220836,2.18156911940582
7.51406677419377,20.1155672497062,2.08647117437422
5.9378113025822,21.2839527134343,2.11080631740764
4.93238403310355,22.9794678511731,2.19646454226487
5.72576794550519,21.4867278663124,2.10770812707
7.60738713007928,20.8577127530472,2.15798665322869
6.1015134376578,21.8875253067383,2.1361474006355
6.08578415921057,20.9674710260819,2.0669739652419
6.09466344012577,22.2057492829151,2.22022836356768
6.81035218743419,20.778236862447,2.07966814178714
5.80931639511996,20.7247094112011,2.03299700449442
6.34268728486421,21.8988367606379,2.18772796277103
6.66487080961016,20.9004598669159,2.09603780977655
5.894922194449,21.3893750223562,2.13578733964064
6.12945926180346,21.3504847965159,2.12400946687647
4.75937527401791,22.5009949418434,2.16000898823746
4.82568293629677,21.7792533021076,2.06678615937139
4,23.4776420878385,2.20396831468345
5.76411891802181,22.4988013508596,2.22117391859332
7.00105499864175,20.3234461954363,2.09057084983487
5.74479387208354,21.9329752707359,2.13369685206399
5.83835868942243,22.4611288883041,2.20638790814465
6.66186015248268,20.9838892189209,2.13807582421715
6.12043292030078,21.330525251461,2.12478244227828
6.48754123407943,21.4977956267201,2.17400932422981
6.0482833772827,21.9017724843014,2.14305150125627
5.7006076453525,21.3922306636897,2.09967407703198
6.14790599076493,21.3421893814564,2.07633471772148
5.49037731197288,21.4478034796425,2.09125357106083
6.05529902434813,21.4473308383492,2.12434930106076
5.54782436728957,21.6689406244861,2.10625741314995
6.39413481084223,20.8658411676481,2.1021973078575
6.42000278862089,20.4954286042289,2.07968220529172
6.71988458366498,21.2188855272005,2.15732805851457
5.53406028480043,22.9600877152763,2.20655741151214
7.08542250511709,20.7649729452841,2.13141865850644
6.41278924917417,21.8257964762783,2.20699056849411
6.30066469835169,20.4231326394577,2.02080356328362
4.68191995665093,22.8010299475304,2.17746123144533
6.26278072050283,21.2559690154941,2.1160503681846
6.3298529202271,21.6073553451782,2.14299500864136
5.7571159460318,20.490464660406,2.0573782167988
4.86290773488829,23.5318593410588,2.22169735416656
6.5728282521727,20.9020601500054,2.10484524218006
6.50309862915116,21.2345350816747,2.09912212198592
6.36978717441169,20.91652117881,2.11522712344309
5.95113882697877,21.2133412813559,2.11472068951808
4.82111288648961,21.7030733073965,2.09620329567634
6.36316827378425,19.8964672589539,2.00474506544104
5.59702672050197,21.4537466728598,2.07507074502258
5.9538551941539,21.5116410789964,2.15112964172197
4.97066293434388,22.4545297665902,2.13513969009748
5.9042840465382,21.4760362836259,2.13749740592018
7.89007115765364,20.0074862718493,2.10642878412429
6.06594456218422,21.8963434695012,2.12113114699053
5.96381488617232,21.9291559168934,2.16544934573504
5.30625110393282,22.3647051120109,2.16498910437444
7.15720616187348,21.3022183542711,2.14361766556193
5.59522917362564,22.0676617982943,2.14154495472892
6.69390632116122,21.791160603163,2.20379110105724
7.09200847822242,20.8974440559431,2.16573991157484
6.61267292105814,21.3679402327918,2.16106504747041
7.21939940424334,20.9268346038548,2.13185957710082
6.46109115816772,21.8507834443245,2.12787159379961
6.76922795254793,21.8962077488679,2.18118530343872
5.96170510066535,21.2368166820849,2.13785283012643
5.4717912534382,22.203997555783,2.15636987968008
5.96876851679495,22.0814388295364,2.15006768912396
6.14681253699146,21.0792185714359,2.13908457098094
5.45399556966526,22.2768724541516,2.14955397018151
6.17762214747179,20.3961592421346,2.04312063360321
6.54864806875242,20.4185841592833,2.02699816495592
5.88856803690399,21.4940306488015,2.09798602015183
5.82644940792759,22.0682286362008,2.15978343752714
6.20515589505337,20.8715832407428,2.05296048638013
5.4378175163375,21.5288580802473,2.1216685906345
5.64192085179159,21.9670650382498,2.10367875491439
6.69400110721526,20.516082851829,2.10643867522025
4.23264125658685,22.4588554613868,2.06275838221482
6.59948595903845,20.667718087572,2.08272110958995
5.67298806042535,21.3276391260378,2.0986626845939
5.74544807677612,22.0776860343312,2.15556873786248
5.86511053938168,21.2451178193705,2.093066142068
4.80780033630237,21.8825083557217,2.09998592674742
4.77038859285901,23.4652411808938,2.18840474824953
6.77421388536317,20.5041024435301,2.10285528332528
5.92259678018137,21.7175024183871,2.1555624823346
5.34471745012019,22.8636868304106,2.21441674684304
6.08187087446254,21.5056824514709,2.11857406348091
5.59249209041195,21.1023581565616,2.08066154128311
5.82309561002149,21.9208327588445,2.11501699033716
6.05477195190121,21.3023662490667,2.16581773057951
6.11553176468013,20.8483191555133,2.04979357872073
6.18079385237979,20.7893865622661,2.07889486185064
5.63471042546494,20.9489543229788,2.09207263267513
6.2874377269337,21.4619270793095,2.15250872579324
6.48512395300067,20.6361026735627,2.11547557059632
7.0473247808204,20.8310658865422,2.0986506368425
5.89042393149325,22.5220972999998,2.20865799417404
5.38344251770297,22.9092857408867,2.22396121915546
6.46553953482086,21.6486566140795,2.16389407536725
4.60197787112603,22.1260116116473,2.11840027524532
6.5731372605023,21.7668249600863,2.16304784059995
6.20730908571669,21.248577043746,2.10932418042995
5.63971044370635,20.9373383150006,2.06614640232117
6.81694974403958,20.7795824798778,2.11691487443398
6.16376244500791,21.999625293383,2.17645672504315
7.3637718832809,20.5411597947591,2.11040384025746
6.80688004138282,21.5814753068519,2.15984805700027
6.48440856564017,22.164378544999,2.19631168539895
5.62675090608794,22.4418361678967,2.18276677580722
6.32290618392883,21.3809042099708,2.13754788114805
6.47109070708515,21.4094602323309,2.12011839490573
6.76529186185686,21.3460567001073,2.16393030894247
4.83511493537613,22.5091156822514,2.15420669738645
6.53748109410835,20.5044709097239,2.05860278591101
5.97140615099695,20.8127353557184,2.07860636359132
6.2162719174473,20.074964299401,2.04106999035616
6.35566498321176,21.6025455975915,2.14450950654292
6.12153833571401,21.3668033810132,2.10812058393379
6.04310712020834,21.2560924965824,2.08611157266691
5.65285096363961,21.9784774363106,2.1200108569587
5.69239432999965,21.519704002938,2.08764114856305
5.15262480048857,22.852996002528,2.16154609178982
5.22531604039202,22.2835883645805,2.1553106335272
4.89215316021347,23.2992384366192,2.21768215122291
5.86268626139846,22.2302547308705,2.15811159906795
6.44663122665446,21.9945783323302,2.16306366661304
6.3868338878648,20.7354538059433,2.08340611756101
6.12838996729626,20.7144916533648,2.07987740590056
6.42251642372509,21.0547003803869,2.12788440310697
6.15608399803961,21.1866103022311,2.07939484741122
7.04795343323008,20.8749491468259,2.1356752368477
6.28331323463787,21.0769114713256,2.105123097202
7.05046630900473,19.7207060862949,2.01471054388803
7.02813460077742,22.2185350653517,2.22171951095759
6.18617698807189,21.6303354315478,2.14824384675873
7.45305037110655,20.5634790535944,2.10918581961565
4.91728405654633,21.0974332792613,2.00800097731266
6.42427580813232,19.66015054194,2.05528227387942
6.14672474680745,21.5736095983769,2.11908613202117
6.40278325998524,20.5255514100877,2.0181418128127
5.81236246231828,21.3871082107555,2.11711447571527
6.20764529288826,22.5339251629285,2.20491643292971
6.09772595542548,21.4629168448697,2.13290668293057
5.97683072953799,21.3880951869171,2.11769924830768
6.42537595697653,20.7702488947164,2.05293231266891
6.50240580866156,21.3934004010791,2.11999317219943
5.76614405451294,21.693701669908,2.15207772815051
5.34908151480392,21.9328763614013,2.13610231173214
5.21135689673882,22.7451542430884,2.18963975746062
6.17907953727452,21.8031006433386,2.19442514834896
5.95208443261752,21.437044122006,2.10977787261355
5.62759359014515,21.808056133218,2.12599539613
4.96638584949687,21.8802255153148,2.13196977393061
7.2636655134927,20.9532135180904,2.15811233860642
4.79971616018116,23.1372150823548,2.18730937445044
5.40738281879682,21.652994725335,2.13660439633169
5.49461849873818,22.0272865743748,2.11013880657669
4.00038578957053,22.3334487734537,2.08614292575124
7.19638494251415,19.7691924572058,2.02603514699356
6.95197303210487,21.1949878044173,2.14594520093509
5.61995228172058,21.4379356558631,2.10103209673713
5.87604701086245,22.2547942108181,2.18232439313263
5.67873216168623,21.0264186473877,2.08404926929254
5.38723233595315,22.5002202367946,2.18390256390874
6.03212310879939,20.6755110159466,2.0457202756043
7.31612477838627,20.2964865291665,2.08411801913531
5.88443932250386,21.4789147761358,2.12904443087751
5.55419893136547,21.9974194280566,2.12326433392507
5.13971162091346,22.2101585768579,2.15891318764109
6.45639135390246,22.7074662682906,2.27014574417278
6.23480994760465,20.782651501921,2.06507298163397
6.83736856761919,21.0887484693408,2.13124233514991
6.67729874714777,21.2801706507785,2.14629401909525
5.8598571824777,21.628736661985,2.10728325950026
5.35583668822065,21.2080196051943,2.06890084110758
5.2794389120227,22.9599136674178,2.22218623132492
6.38313425843772,20.6455964242497,2.06267248696874
6.68990260227573,21.4548776697128,2.15516900707449
6.62222607049664,21.1255898728912,2.1309645918029
7.57307851828084,21.28364615518,2.17822423574803
5.35538519923153,21.641883019164,2.11807965102946
4.9494484885863,22.1167355878005,2.12344862982706
6.26814170134689,20.0395292879401,2.04642770606382
6.55967492222623,21.7379887065912,2.17900003559918
6.10984272261665,21.7951017116377,2.16296165197905
5.06474556411162,23.4466451889784,2.21482956002728
5.628912572675,21.7010195390575,2.14273005182688
6.34006677450711,20.4625537978773,2.05590216392829
5.61055055972706,22.6402279052775,2.2133843613284
6.2821828794086,20.6748304004646,2.07777923923755
6.42156735027008,20.6693243162371,2.08457661166814
5.71972709486405,21.6164555717279,2.1122443832127
6.60261758500527,20.9341381353735,2.09659967588106
6.06355071457542,21.3709981992856,2.14661445874438
5.37940033579336,21.134106871206,2.10118788746809
5.71904272835487,21.5838700279408,2.13321950592314
4.62821952881808,22.0098381529553,2.114812051068
5.98186621752566,21.2174127025497,2.10786888603386
5.84706629419824,21.7438138804856,2.15684524490388
5.25549519115533,22.8065475212915,2.1943329804542
7.20778699132754,21.1475532750648,2.11969743047916
6.39888993800289,20.8716167607277,2.05896585665186
4.6111110196284,23.275103150325,2.21674193684344
6.90933855134324,21.3819646117461,2.17160268632412
7.25817737952749,20.4893451263802,2.09676342512134
6.67066038603049,21.4560065001172,2.15646320276547
6.18792606370168,22.2484164992665,2.17130913632568
6.60652984351855,21.5758647120858,2.16247380427758
5.48714823054766,21.9527054676154,2.11983156540706
7.06875081314224,21.0711734760067,2.09840388563867
5.6250885621044,21.8704359583487,2.14026015240999
5.62659007945665,21.5682585154421,2.12035031396532
5.25563989730137,22.2314044449471,2.14402542192107
5.76647832704925,21.9303219150771,2.13213359473841
4,23.6505303675695,2.17435312926547
5.51808977222968,21.3465540441194,2.10221942140251
6.34086307975398,21.6537373212709,2.15676713964386
5.07379375636147,21.6486934092037,2.10510088547026
6.3775752112881,21.4026886498631,2.12645277815112
5.6984094396158,21.1038929939823,2.07104750931612
6.56826635018533,20.1921514077387,2.03686597930875
6.92192411376329,21.97584739679,2.21367985746388
4.8289360604235,21.469980633453,2.09517111148697
4.73137696809908,22.3868157352537,2.1562123081752
8.11980257520953,20.7261056014222,2.13242899833658
6.02657446451605,20.9832557905858,2.11149891124181
5.15230199514528,22.795702990894,2.16928009408398
4.69007072414046,22.5384377622731,2.13262561448333
6.782679220083,20.6568343996759,2.07806416190657
6.60854563779181,21.5472387573538,2.14820460899965
5.62351832359047,21.3858029003336,2.10170321393892
5.9222300552656,21.7326677156964,2.12061277013569
5.21948042117972,22.0452575263445,2.13223603645194
5.95441249560168,21.4698829963886,2.10246725831853
5.85482786935765,21.5280251724101,2.15159333749896
4.93425133573578,22.2326235161175,2.07011075047546
6.13193352024877,21.1229059889119,2.07639632397344
6.07177381007987,21.4412399625043,2.11797034124058
6.12920789050221,20.2960972802424,2.01265026419177
6.87776394894851,21.9459975766825,2.22262177518581
7.02942927046298,20.1666028455176,2.06913068713785
5.85292972551211,22.1157185451748,2.16893259766666
5.59500296109141,21.4967636066358,2.10115416325766
5.80415958888502,21.0041135019897,2.08987302927835
6.31046605922355,21.5570838045044,2.13490805496871
5.54122229459572,21.1547872126893,2.08780050440147
4.16643170403841,22.829011869622,2.12410511298037
5.31164573424722,22.5530747995685,2.19236146064859
6.20830443302602,21.6080968648685,2.12141938526401
6.00730607920174,21.5938647915871,2.1230750189225
6.11648777665096,22.3757521766467,2.19788067908347
6.50635209559391,20.4956141246166,2.07421766632135
6.7730123884416,21.1993997284784,2.13412588020223
5.52617969904143,21.2504079145454,2.1007454983358
6.24461382688854,20.8997228888576,2.08217160442667
6.17611575564877,21.7346664485493,2.16612705684959
6.19652327208991,21.4821857567315,2.09049618042503
6.10028208093439,21.3309545698271,2.10607893649421
7.37468547014511,20.2966463690371,2.11219644801774
6.36435168817317,21.369115699346,2.16673594466697
5.69606950001712,23.0705211754335,2.2381335618213
5.56371132163013,22.3422298012102,2.19955677776975
5.92045025470141,21.792097899112,2.13974437339025
5.8720344517269,20.5823595813531,2.01807372226867
6.04448560024236,22.0928153707333,2.163523222893
5.68748507358592,20.688234485216,2.07215978530001
6.27479332108342,21.4748413562922,2.13529359919306
4.58982297500191,21.6412579358563,2.07744563071997
7.16502592220902,20.8413409018158,2.1318008998971
6.91623772526566,21.8803768081694,2.15047648115416
5.61926338003914,21.5547646853903,2.10794370630569
6.52103143687264,21.3729654414832,2.12247856454887
6.79201526008921,20.5447227355962,2.06670613081046
6.68481482304538,20.6226162458874,2.10848700232965
5.58316449949914,21.981743411863,2.11400380403737
5.86059594831054,21.1109351020237,2.08230717223051
5.46600771169448,21.8354995032596,2.08992806242272
5.82479917586852,21.9236550402933,2.144949480492
6.65250045625327,21.1061692089842,2.14380547395972
6.25608647934569,21.3189501143248,2.10920102662333
5.70918969642122,21.7853597394631,2.15951671417166
5.55550442672213,21.7065908442905,2.10037076481441
5.47388048594,21.7377875026315,2.12262717100906
6.21354605284556,21.086006188599,2.13306331616497
6.00468844135571,22.3025590153185,2.20306242399029
5.96020282777771,21.7649630826514,2.11125500568277
6.8083453388959,22.1744947082707,2.26285247076491
6.60953494597884,20.2023469435462,2.06130031718794
6.90085234753647,20.672452601066,2.0843010905057
5.02399609500655,22.1011945959509,2.09889866609514
4.9629811271634,22.399963816623,2.18413579281144
4,22.9849128746205,2.13814254950345
5.47998254635879,21.3993521970626,2.1028229465874
5.55007117942433,20.941426560211,2.06226648424522
6.54029859933628,21.0876521793267,2.12648112881871
6.10627851135792,21.7469521751268,2.16154944903431
7.08245773343917,21.6617654313795,2.217966903198
6.82071105700615,20.9522524643219,2.09340828814148
6.0956768814427,21.2059687122594,2.0815877927671
7.21584468293079,21.040722719345,2.15526748149434
6.8778077782446,21.0095296899911,2.11709658057448
6.45100130666064,20.9146799455312,2.08656229156607
5.18328473382762,22.1055624588899,2.13846656134507
6.59113453373009,22.3248940252082,2.22138269744195
5.90359368543211,22.7973066624469,2.2277675332766
6.38290552176637,21.0224564834696,2.11180921385523
6.15474229601091,20.7015270905414,2.08096127446019
6.93412842180129,20.9047913001746,2.1014403582463
5.61558092996615,22.5521297226249,2.19243722550483
6.76545973375667,21.707130454982,2.17896704358091
6.6852910419021,21.9274901838627,2.17639187312981
5.49792146494353,22.1135213266143,2.15717980692389
6.32730062638457,21.7490857833527,2.204106109228
6.26261250894607,20.2897562405271,2.01164731043201
5.75792594732848,21.0686147554059,2.06664364348125
7.22853773064237,21.2279710215016,2.14541876458107
6.89771850504974,20.9608631467238,2.12607303253412
5.73226911648828,22.2625700211932,2.16742502688941
6.01324585624017,21.5798223203584,2.1499662248158
5.82837810477185,20.8426586920351,2.05971758257848
6.86572872075496,21.0555841761389,2.13180303348266
6.67978739078964,21.6296500924464,2.13589819546598
6.48887776462408,21.8051602358255,2.18013600672604
5.84974826077567,20.9570139584675,2.08068344896617
5.8700234101524,22.1585725616989,2.15788969269228
6.36599365011555,21.1312158912766,2.11409897726371
5.98498748353365,20.6252653150125,2.08668879709274
5.92883940408367,22.1364970767342,2.1660305160643
6.85011731346305,21.1639840482392,2.12217158805604
6.06397814148549,22.0548486793241,2.20608812310595
6.10526181627087,21.0931348100812,2.11195448532234
6.0376721203419,20.1542356409794,2.00906907304542
6.64385416650566,21.6408615428625,2.16023326999356
6.39387255658966,21.6348082954605,2.16924538119959
5.82471800008216,22.4418192689228,2.17149409931336
6.80679196560236,21.0971097190492,2.10203130639268
6.41692500931056,22.0112916314351,2.19027944304676
5.59889576076118,22.689835165706,2.22847442116376
5.08515916132412,22.0293442305829,2.12098953346724
6.30622913772326,21.2238195241008,2.11073494764099
6.24855003388009,20.9609732543773,2.09470344515799
5.49110866160498,21.5188458609274,2.10145193514248
7.5453607896431,20.3950350724144,2.13068630548674
6.47472894026872,21.7880201408039,2.14146141982116
5.9847333094856,21.9541282930998,2.16847253284203
6.42356344908441,22.4295074527975,2.19985385601845
5.82685959348514,21.6393291170409,2.1397971078913
4.99937773342516,22.1183894878461,2.11762101355359
6.49311828157282,20.9947519286908,2.09587800927707
6.21038435244926,21.4813163396175,2.16263516496256
6.65674720880842,22.6979781276985,2.29298373786929
6.08097727609664,20.8660774488576,2.08541061681443
4.93170520217198,21.1615783017284,2.01098906386211
4.95462870294314,22.8909173813012,2.21638892451576
6.67376549665435,21.4601584537638,2.14011682584387
5.16020750652788,22.4524575227775,2.20409012511423
6.00369261591206,21.5169151618164,2.11602126293467
6.95259413176864,20.8259446658704,2.12557885891537
6.90117571393553,20.6685753249345,2.09630465133817
6.3488438387619,21.4121514014021,2.12832385371118
5.84509372445933,21.8037220802713,2.17001563651491
5.54310648424125,20.686480982195,2.04693282549485
6.90526953972842,20.7935497676402,2.11951641439928
5.70359663457955,21.4661927159253,2.11173823195479
5.34920074302211,22.4142922137478,2.19722167171693
6.4172595583829,20.7593177391143,2.07682857055873
5.93192596237442,20.7970758273548,2.06589123696841
6.39884106649183,21.0216889101518,2.10537194432072
6.61918715748055,21.1822116311201,2.10276866809294
6.78521300230118,20.1307276612837,2.06805966582605
6.58595759167217,20.7251936070779,2.06596855494671
6.99505665336731,21.3286039944458,2.16599724790196
6.3041170337121,21.4115854991187,2.07722403731345
6.35366967175166,20.9590219053969,2.08968126110116
6.09160753442762,22.0372442466604,2.17586723002168
4.92779971915277,22.0345266391937,2.17090643714308
5.18327038898904,22.3751425750011,2.17388937918206
5.58461386132254,21.5150042125503,2.10674664550643
5.6781736002478,21.5116131900066,2.08964952578637
6.54240287530315,21.4587763538835,2.14123714223509
7.10923662873752,20.7860048927903,2.16143313355924
6.05182336806512,22.169371635296,2.1828738440732
6.83736147499082,21.4663796067253,2.20061915796938
6.10864349284052,21.0840523939354,2.12959668129555
5.66408813181676,21.4730387651208,2.11591892109301
5.12701884437469,21.9341189423541,2.0772322152365
4.73948958631331,21.3733793960566,2.04638881006597
6.04606814551769,22.2881796161033,2.21758471861436
5.06825700557684,22.6908362643438,2.18581697748014
5.42483875849933,21.3401184210967,2.08528158351449
4,23.3064570797913,2.20687677306143
6.5780020721001,20.763009501467,2.1172920740794
6.02022267211375,22.1990792395239,2.19050848649938
6.39833977205825,21.8404796927866,2.17142196955151
6.39198505078681,22.6808202464068,2.22449724736208
5.87980339832377,20.8280728383829,2.03891913827558
4.83805582653705,22.2736025708532,2.15591202760495
6.47929850494312,21.1712469179642,2.13071842967947
5.41600656830537,20.5260345328747,2.04594912128228
5.83697827342598,22.3502720295335,2.19739120714156
6.35653000192123,21.7042578594769,2.1367411473144
6.1030335133714,21.0559653872819,2.11130602328599
5.74559774899406,21.5056029549665,2.10757977585085
6.92329155724722,20.923688928499,2.14264175771941
6.22360697411111,21.1895913243944,2.12411495108526
6.27988172037635,21.4947010605911,2.11000341234354
5.96696487162172,21.5259388000635,2.12205278107639
6.25699651437387,20.9416360341208,2.09445187892469
5.42049691613168,21.7864002844613,2.13681506533739
6.21026435262875,21.0854670964862,2.14166773385557
5.75603022874679,22.2402986843248,2.17818431549374
5.86732576740012,22.1889841824057,2.16618825766225
5.53369599225745,20.7501938113305,2.05054409369725
5.54594358953,21.7214875448062,2.12338245913123
6.10725593894949,20.8180507069225,2.10896567673595
5.23478413530006,22.6511961924626,2.18380244676226
6.09632833047192,21.4472513769342,2.15249508091443
5.70828900541983,21.6447619062261,2.11990805915121
5.31551616750341,22.0413749543478,2.09707870515595
6.40904751546451,20.9354310930805,2.0865592643304
5.08046695152627,22.2698119178681,2.17534102609272
6.36717783971953,20.6864686564175,2.09153504093457
5.95347640289946,21.5327783488191,2.11442120867884
5.72534684223128,21.513762718041,2.09741730070046
6.92803118662467,20.8416326131541,2.13694764140521
7.056205841344,20.5253888113299,2.05728869222426
6.20231711893921,21.9800112706593,2.16829835368624
6.04386852951627,21.962244482239,2.13666433757989
5.44453964280577,21.3813948892092,2.12186905048008
5.4157201834902,20.8830868662531,2.04861805702786
7.59573606872006,20.0648798505985,2.09689317589014
5.603477103177,21.3017650652651,2.10652612962358
4.8684288073897,23.691220745071,2.24249397358899
6.35287200539075,21.7177430382511,2.11493637337905
5.79887136159312,21.5532171671439,2.13691635354375
5.67226185297703,21.3642127067439,2.09797480460987
5.76641304013684,22.3852765308789,2.20475080201603
