"gamma","lambda_0","theta","ave_neg_lik"
1.39473684210526,1.52631578947368,0.75,0.482349081299205
1.44736842105263,1.52631578947368,0.75,0.48665952657808
1.5,1.52631578947368,0.75,0.491117586904002
0.5,1.63157894736842,0.75,0.438114576176282
0.552631578947368,1.63157894736842,0.75,0.439696536736973
0.605263157894737,1.63157894736842,0.75,0.441523577759865
0.657894736842105,1.63157894736842,0.75,0.44358601113135
0.710526315789474,1.63157894736842,0.75,0.445874735020327
0.763157894736842,1.63157894736842,0.75,0.448381186434674
0.81578947368421,1.63157894736842,0.75,0.45109729855156
0.868421052631579,1.63157894736842,0.75,0.45401546225074
0.921052631578947,1.63157894736842,0.75,0.457128491358617
0.973684210526316,1.63157894736842,0.75,0.460429591177318
1.02631578947368,1.63157894736842,0.75,0.463912329929394
1.07894736842105,1.63157894736842,0.75,0.467570612796651
1.13157894736842,1.63157894736842,0.75,0.471398658272556
1.18421052631579,1.63157894736842,0.75,0.475390976582665
1.23684210526316,1.63157894736842,0.75,0.479542349957668
1.28947368421053,1.63157894736842,0.75,0.483847814569494
1.34210526315789,1.63157894736842,0.75,0.488302643963418
1.39473684210526,1.63157894736842,0.75,0.492902333838424
1.44736842105263,1.63157894736842,0.75,0.497642588045008
1.5,1.63157894736842,0.75,0.502519305684269
0.5,1.73684210526316,0.75,0.442205212073991
0.552631578947368,1.73684210526316,0.75,0.444447855374263
0.605263157894737,1.73684210526316,0.75,0.446912497804426
0.657894736842105,1.73684210526316,0.75,0.449590760757838
0.710526315789474,1.73684210526316,0.75,0.452474750317615
0.763157894736842,1.73684210526316,0.75,0.455557019722299
0.81578947368421,1.73684210526316,0.75,0.458830535449349
0.868421052631579,1.73684210526316,0.75,0.462288646501652
0.921052631578947,1.73684210526316,0.75,0.465925056537086
0.973684210526316,1.73684210526316,0.75,0.469733798527865
1.02631578947368,1.73684210526316,0.75,0.473709211676237
1.07894736842105,1.73684210526316,0.75,0.477845920347227
1.13157894736842,1.73684210526316,0.75,0.482138814808436
1.18421052631579,1.73684210526316,0.75,0.486583033592173
1.23684210526316,1.73684210526316,0.75,0.491173947317003
1.28947368421053,1.73684210526316,0.75,0.495907143824727
1.34210526315789,1.73684210526316,0.75,0.500778414505228
1.39473684210526,1.73684210526316,0.75,0.505783741695916
1.44736842105263,1.73684210526316,0.75,0.510919287055019
1.5,1.73684210526316,0.75,0.516181380818887
0.5,1.84210526315789,0.75,0.449161069038991
0.552631578947368,1.84210526315789,0.75,0.452001510107974
0.605263157894737,1.84210526315789,0.75,0.455043990423356
0.657894736842105,1.84210526315789,0.75,0.458281214728786
0.710526315789474,1.84210526315789,0.75,0.46170629197568
0.763157894736842,1.84210526315789,0.75,0.465312705312787
0.81578947368421,1.84210526315789,0.75,0.469094284851576
0.868421052631579,1.84210526315789,0.75,0.473045182901762
0.921052631578947,1.84210526315789,0.75,0.477159851410146
0.973684210526316,1.84210526315789,0.75,0.481433021369229
1.02631578947368,1.84210526315789,0.75,0.485859683990656
1.07894736842105,1.84210526315789,0.75,0.490435073463198
1.13157894736842,1.84210526315789,0.75,0.495154651136237
1.18421052631579,1.84210526315789,0.75,0.500014090988223
1.23684210526316,1.84210526315789,0.75,0.505009266255544
1.28947368421053,1.84210526315789,0.75,0.510136237111252
1.34210526315789,1.84210526315789,0.75,0.515391239295266
1.39473684210526,1.84210526315789,0.75,0.520770673608328
1.44736842105263,1.84210526315789,0.75,0.526271096191376
1.5,1.84210526315789,0.75,0.531889209520212
0.5,1.94736842105263,0.75,0.458695209047136
0.552631578947368,1.94736842105263,0.75,0.462079167766773
0.605263157894737,1.94736842105263,0.75,0.465647787475593
0.657894736842105,1.94736842105263,0.75,0.469394676979873
0.710526315789474,1.94736842105263,0.75,0.473313784863803
0.763157894736842,1.94736842105263,0.75,0.477399375262045
0.81578947368421,1.94736842105263,0.75,0.481646005786253
0.868421052631579,1.94736842105263,0.75,0.486048507377364
0.921052631578947,1.94736842105263,0.75,0.490601965883426
0.973684210526316,1.94736842105263,0.75,0.495301705186761
1.02631578947368,1.94736842105263,0.75,0.50014327172508
1.07894736842105,1.94736842105263,0.75,0.505122420269169
1.13157894736842,1.94736842105263,0.75,0.510235100835456
1.18421052631579,1.94736842105263,0.75,0.515477446625358
1.23684210526316,1.94736842105263,0.75,0.520845762895268
1.28947368421053,1.94736842105263,0.75,0.52633651667144
1.34210526315789,1.94736842105263,0.75,0.531946327233155
1.39473684210526,1.94736842105263,0.75,0.537671957295661
1.44736842105263,1.94736842105263,0.75,0.543510304831369
1.5,1.94736842105263,0.75,0.549458395474129
0.5,2.05263157894737,0.75,0.470561999743661
0.552631578947368,2.05263157894737,0.75,0.474442293621979
0.605263157894737,2.05263157894737,0.75,0.478492024149321
0.657894736842105,2.05263157894737,0.75,0.482705560568229
0.710526315789474,2.05263157894737,0.75,0.487077559823924
0.763157894736842,2.05263157894737,0.75,0.491602946831663
0.81578947368421,2.05263157894737,0.75,0.496276896432917
0.868421052631579,2.05263157894737,0.75,0.501094816868011
0.921052631578947,2.05263157894737,0.75,0.50605233461322
0.973684210526316,2.05263157894737,0.75,0.51114528044793
1.02631578947368,2.05263157894737,0.75,0.516369676632766
1.07894736842105,2.05263157894737,0.75,0.521721725092984
1.13157894736842,2.05263157894737,0.75,0.527197796512995
1.18421052631579,2.05263157894737,0.75,0.532794420258148
1.23684210526316,2.05263157894737,0.75,0.53850827504881
1.28947368421053,2.05263157894737,0.75,0.544336180319661
1.34210526315789,2.05263157894737,0.75,0.550275088204041
1.39473684210526,2.05263157894737,0.75,0.556322076089313
1.44736842105263,2.05263157894737,0.75,0.562474339694621
1.5,2.05263157894737,0.75,0.568729186627216
0.5,2.15789473684211,0.75,0.484549507118039
0.552631578947368,2.15789473684211,0.75,0.488884861388826
0.605263157894737,2.15789473684211,0.75,0.493376239403601
0.657894736842105,2.15789473684211,0.75,0.498018654679497
0.710526315789474,2.15789473684211,0.75,0.502807365975851
0.763157894736842,2.15789473684211,0.75,0.507737861091113
0.81578947368421,2.15789473684211,0.75,0.512805841996571
0.868421052631579,2.15789473684211,0.75,0.51800721117527
0.921052631578947,2.15789473684211,0.75,0.523338059049531
0.973684210526316,2.15789473684211,0.75,0.528794652393497
1.02631578947368,2.15789473684211,0.75,0.534373423638568
1.07894736842105,2.15789473684211,0.75,0.540070960989532
1.13157894736842,2.15789473684211,0.75,0.545883999277991
1.18421052631579,2.15789473684211,0.75,0.551809411487372
1.23684210526316,2.15789473684211,0.75,0.557844200890572
1.28947368421053,2.15789473684211,0.75,0.563985493747321
1.34210526315789,2.15789473684211,0.75,0.570230532513619
1.39473684210526,2.15789473684211,0.75,0.576576669520311
1.44736842105263,2.15789473684211,0.75,0.583021361082035
1.5,2.15789473684211,0.75,0.589562162001501
0.5,2.26315789473684,0.75,0.500473570683749
0.552631578947368,2.26315789473684,0.75,0.50522766853167
0.605263157894737,2.26315789473684,0.75,0.510125911761578
0.657894736842105,2.26315789473684,0.75,0.515163863391071
0.710526315789474,2.26315789473684,0.75,0.520337296778509
0.763157894736842,2.26315789473684,0.75,0.525642182217786
0.81578947368421,2.26315789473684,0.75,0.531074674600654
0.868421052631579,2.26315789473684,0.75,0.536631102045065
0.921052631578947,2.26315789473684,0.75,0.542307955399229
0.973684210526316,2.26315789473684,0.75,0.548101878540806
1.02631578947368,2.26315789473684,0.75,0.554009659399282
1.07894736842105,2.26315789473684,0.75,0.560028221637089
1.13157894736842,2.26315789473684,0.75,0.566154616931704
1.18421052631579,2.26315789473684,0.75,0.572386017806817
1.23684210526316,2.26315789473684,0.75,0.578719710965869
1.28947368421053,2.26315789473684,0.75,0.585153091085846
1.34210526315789,2.26315789473684,0.75,0.591683655033333
1.39473684210526,2.26315789473684,0.75,0.598308996468448
1.44736842105263,2.26315789473684,0.75,0.605026800805544
1.5,2.26315789473684,0.75,0.611834840502434
0.5,2.36842105263158,0.75,0.518173131667951
0.552631578947368,2.36842105263158,0.75,0.52331384850664
0.605263157894737,2.36842105263158,0.75,0.528588141062136
0.657894736842105,2.36842105263158,0.75,0.533992043903541
0.710526315789474,2.36842105263158,0.75,0.539521773038041
0.763157894736842,2.36842105263158,0.75,0.545173714742973
0.81578947368421,2.36842105263158,0.75,0.550944415257395
0.868421052631579,2.36842105263158,0.75,0.556830571254137
0.921052631578947,2.36842105263158,0.75,0.562829021021714
0.973684210526316,2.36842105263158,0.75,0.568936736292891
1.02631578947368,2.36842105263158,0.75,0.575150814663214
1.07894736842105,2.36842105263158,0.75,0.581468472548586
1.13157894736842,2.36842105263158,0.75,0.587887038636033
1.18421052631579,2.36842105263158,0.75,0.594403947786373
1.23684210526316,2.36842105263158,0.75,0.601016735351473
1.28947368421053,2.36842105263158,0.75,0.607723031872363
1.34210526315789,2.36842105263158,0.75,0.614520558127668
1.39473684210526,2.36842105263158,0.75,0.621407120504655
1.44736842105263,2.36842105263158,0.75,0.628380606667718
1.5,2.36842105263158,0.75,0.635438981501446
0.5,2.47368421052632,0.75,0.537506507880395
0.552631578947368,2.47368421052632,0.75,0.543005288359548
0.605263157894737,2.47368421052632,0.75,0.548628197877696
0.657894736842105,2.47368421052632,0.75,0.554371677966864
0.710526315789474,2.47368421052632,0.75,0.560232327496436
0.763157894736842,2.47368421052632,0.75,0.56620689330878
0.81578947368421,2.47368421052632,0.75,0.572292261552168
0.868421052631579,2.47368421052632,0.75,0.5784854496489
0.921052631578947,2.47368421052632,0.75,0.584783598843005
0.973684210526316,2.47368421052632,0.75,0.591183967277468
1.02631578947368,2.47368421052632,0.75,0.597683923556023
1.07894736842105,2.47368421052632,0.75,0.604280940748908
1.13157894736842,2.47368421052632,0.75,0.610972590805961
1.18421052631579,2.47368421052632,0.75,0.617756539343941
1.23684210526316,2.47368421052632,0.75,0.624630540778061
1.28947368421053,2.47368421052632,0.75,0.631592433770535
1.34210526315789,2.47368421052632,0.75,0.638640136971413
1.39473684210526,2.47368421052632,0.75,0.645771645029249
1.44736842105263,2.47368421052632,0.75,0.652985024851102
1.5,2.47368421052632,0.75,0.660278412093233
0.5,2.57894736842105,0.75,0.558348393186713
0.552631578947368,2.57894736842105,0.75,0.564179740067483
0.605263157894737,2.57894736842105,0.75,0.570126738445693
0.657894736842105,2.57894736842105,0.75,0.576186182928853
0.710526315789474,2.57894736842105,0.75,0.582355005236008
0.763157894736842,2.57894736842105,0.75,0.588630266298252
0.81578947368421,2.57894736842105,0.75,0.595009148928943
0.868421052631579,2.57894736842105,0.75,0.601488951014478
0.921052631578947,2.57894736842105,0.75,0.6080670791814
0.973684210526316,2.57894736842105,0.75,0.61474104289998
1.02631578947368,2.57894736842105,0.75,0.621508448988273
1.07894736842105,2.57894736842105,0.75,0.62836699648409
1.13157894736842,2.57894736842105,0.75,0.635314471855411
1.18421052631579,2.57894736842105,0.75,0.642348744522503
1.23684210526316,2.57894736842105,0.75,0.649467762667435
1.28947368421053,2.57894736842105,0.75,0.65666954930892
1.34210526315789,2.57894736842105,0.75,0.663952198622352
1.39473684210526,2.57894736842105,0.75,0.671313872486696
1.44736842105263,2.57894736842105,0.75,0.678752797241471
1.5,2.57894736842105,0.75,0.686267260638517
0.5,2.68421052631579,0.75,0.580587418201219
0.552631578947368,2.68421052631579,0.75,0.586728469772594
0.605263157894737,2.68421052631579,0.75,0.592977536093623
0.657894736842105,2.68421052631579,0.75,0.599331719599985
0.710526315789474,2.68421052631579,0.75,0.605788242763314
0.763157894736842,2.68421052631579,0.75,0.612344441389892
0.81578947368421,2.68421052631579,0.75,0.618997758387885
0.868421052631579,2.68421052631579,0.75,0.625745737963923
0.921052631578947,2.68421052631579,0.75,0.632586020213634
0.973684210526316,2.68421052631579,0.75,0.639516336074121
1.02631578947368,2.68421052631579,0.75,0.646534502609379
1.07894736842105,2.68421052631579,0.75,0.65363841860238
1.13157894736842,2.68421052631579,0.75,0.660826060429908
1.18421052631579,2.68421052631579,0.75,0.668095478198456
1.23684210526316,2.68421052631579,0.75,0.675444792121361
1.28947368421053,2.68421052631579,0.75,0.682872189119154
1.34210526315789,2.68421052631579,0.75,0.690375919626647
1.39473684210526,2.68421052631579,0.75,0.697954294591675
1.44736842105263,2.68421052631579,0.75,0.705605682651729
1.5,2.68421052631579,0.75,0.713328507475816
0.5,2.78947368421053,0.75,0.604124150370756
0.552631578947368,2.78947368421053,0.75,0.6105543285771
0.605263157894737,2.78947368421053,0.75,0.617085617826504
0.657894736842105,2.78947368421053,0.75,0.623715390163664
0.710526315789474,2.78947368421053,0.75,0.630441123172637
0.763157894736842,2.78947368421053,0.75,0.637260394261999
0.81578947368421,2.78947368421053,0.75,0.644170875337747
0.868421052631579,2.78947368421053,0.75,0.65117032783245
0.921052631578947,2.78947368421053,0.75,0.658256598062125
0.973684210526316,2.78947368421053,0.75,0.665427612884979
1.02631578947368,2.78947368421053,0.75,0.672681375638482
1.07894736842105,2.78947368421053,0.75,0.680015962333429
1.13157894736842,2.78947368421053,0.75,0.687429518085493
1.18421052631579,2.78947368421053,0.75,0.694920253766527
1.23684210526316,2.78947368421053,0.75,0.702486442859391
1.28947368421053,2.78947368421053,0.75,0.71012641850148
1.34210526315789,2.78947368421053,0.75,0.717838570703392
1.39473684210526,2.78947368421053,0.75,0.725621343730277
1.44736842105263,2.78947368421053,0.75,0.73347323363449
1.5,2.78947368421053,0.75,0.741392785929032
0.5,2.89473684210526,0.75,0.628869441487823
0.552631578947368,2.89473684210526,0.75,0.635570156999554
0.605263157894737,2.89473684210526,0.75,0.64236572188101
0.657894736842105,2.89473684210526,0.75,0.649253745323484
0.710526315789474,2.89473684210526,0.75,0.656231929686127
0.763157894736842,2.89473684210526,0.75,0.663298065598266
0.81578947368421,2.89473684210526,0.75,0.670450027384467
0.868421052631579,2.89473684210526,0.75,0.677685768786863
0.921052631578947,2.89473684210526,0.75,0.685003318961645
0.973684210526316,2.89473684210526,0.75,0.692400778728624
1.02631578947368,2.89473684210526,0.75,0.699876317054729
1.07894736842105,2.89473684210526,0.75,0.70742816775394
1.13157894736842,2.89473684210526,0.75,0.715054626387692
1.18421052631579,2.89473684210526,0.75,0.722754047351158
1.23684210526316,2.89473684210526,0.75,0.730524841132046
1.28947368421053,2.89473684210526,0.75,0.738365471729658
1.34210526315789,2.89473684210526,0.75,0.746274454222993
1.39473684210526,2.89473684210526,0.75,0.754250352477548
1.44736842105263,2.89473684210526,0.75,0.762291776981355
1.5,2.89473684210526,0.75,0.770397382801497
0.5,3,0.75,0.654743052431004
0.552631578947368,3,0.75,0.661697455925848
0.605263157894737,3,0.75,0.668741011855247
0.657894736842105,3,0.75,0.675871538840649
0.710526315789474,3,0.75,0.683086938061636
0.763157894736842,3,0.75,0.690385189039054
0.81578947368421,3,0.75,0.697764345688258
0.868421052631579,3,0.75,0.705222532621745
0.921052631578947,3,0.75,0.712757941682299
0.973684210526316,3,0.75,0.720368828689411
1.02631578947368,3,0.75,0.728053510383262
1.07894736842105,3,0.75,0.735810361551882
1.13157894736842,3,0.75,0.743637812328314
1.18421052631579,3,0.75,0.751534345645739
1.23684210526316,3,0.75,0.75949849483947
1.28947368421053,3,0.75,0.76752884138567
1.34210526315789,3,0.75,0.775624012767424
1.39473684210526,3,0.75,0.78378268045957
1.44736842105263,3,0.75,0.792003558024374
1.5,3,0.75,0.800285399310703
0.5,1,1,0.609974918222394
0.552631578947368,1,1,0.607694973917781
0.605263157894737,1,1,0.605922368408829
0.657894736842105,1,1,0.604629062671651
0.710526315789474,1,1,0.603789364343304
0.763157894736842,1,1,0.60337966755716
0.81578947368421,1,1,0.603378228337272
0.868421052631579,1,1,0.603764969821294
0.921052631578947,1,1,0.604521312637953
0.973684210526316,1,1,0.605630026603468
1.02631578947368,1,1,0.60707510057128
1.07894736842105,1,1,0.608841627808256
1.13157894736842,1,1,0.610915704706501
1.18421052631579,1,1,0.613284340994633
1.23684210526316,1,1,0.615935379902711
1.28947368421053,1,1,0.618857426973636
1.34210526315789,1,1,0.622039786411207
1.39473684210526,1,1,0.625472404018785
1.44736842105263,1,1,0.629145815919103
1.5,1,1,0.633051102360216
0.5,1.10526315789474,1,0.595720847249478
0.552631578947368,1.10526315789474,1,0.594824511862567
0.605263157894737,1.10526315789474,1,0.594368565342695
0.657894736842105,1.10526315789474,1,0.594330185116674
0.710526315789474,1.10526315789474,1,0.59468834396345
0.763157894736842,1.10526315789474,1,0.595423622543338
0.81578947368421,1.10526315789474,1,0.596518046105293
0.868421052631579,1.10526315789474,1,0.59795494168941
0.921052631578947,1.10526315789474,1,0.599718812784534
0.973684210526316,1.10526315789474,1,0.601795228917904
1.02631578947368,1.10526315789474,1,0.604170728072097
1.07894736842105,1.10526315789474,1,0.606832730165078
1.13157894736842,1.10526315789474,1,0.609769460107815
1.18421052631579,1.10526315789474,1,0.612969879183096
1.23684210526316,1.10526315789474,1,0.616423623678661
1.28947368421053,1.10526315789474,1,0.620120949865082
1.34210526315789,1.10526315789474,1,0.624052684540014
1.39473684210526,1.10526315789474,1,0.628210180470405
1.44736842105263,1.10526315789474,1,0.632585276156626
1.5,1.10526315789474,1,0.637170259420574
0.5,1.21052631578947,1,0.587797289697971
0.552631578947368,1.21052631578947,1,0.588098570454497
0.605263157894737,1.21052631578947,1,0.588785785853996
0.657894736842105,1.21052631578947,1,0.589840107520442
0.710526315789474,1.21052631578947,1,0.591244104345369
0.763157894736842,1.21052631578947,1,0.592981604598127
0.81578947368421,1.21052631578947,1,0.595037574870641
0.868421052631579,1.21052631578947,1,0.597398013425586
0.921052631578947,1.21052631578947,1,0.600049855919714
0.973684210526316,1.21052631578947,1,0.602980891801953
1.02631578947368,1.21052631578947,1,0.606179689954291
1.07894736842105,1.21052631578947,1,0.609635532364185
1.13157894736842,1.21052631578947,1,0.613338354799784
1.18421052631579,1.21052631578947,1,0.617278693610789
1.23684210526316,1.21052631578947,1,0.621447637904247
1.28947368421053,1.21052631578947,1,0.625836786450477
1.34210526315789,1.21052631578947,1,0.630438208763428
1.39473684210526,1.21052631578947,1,0.635244409874989
1.44736842105263,1.21052631578947,1,0.640248298386508
1.5,1.21052631578947,1,0.645443157435004
0.5,1.31578947368421,1,0.58528481806166
0.552631578947368,1.31578947368421,1,0.586633159975468
0.605263157894737,1.31578947368421,1,0.588322536067284
0.657894736842105,1.31578947368421,1,0.5903372291121
0.710526315789474,1.31578947368421,1,0.59266262578578
0.763157894736842,1.31578947368421,1,0.595285113395639
0.81578947368421,1.31578947368421,1,0.598191988580261
0.868421052631579,1.31578947368421,1,0.601371376335414
0.921052631578947,1.31578947368421,1,0.60481215798199
0.973684210526316,1.31578947368421,1,0.608503906905218
1.02631578947368,1.31578947368421,1,0.61243683107061
1.07894736842105,1.31578947368421,1,0.616601721468562
1.13157894736842,1.31578947368421,1,0.620989905761704
1.18421052631579,1.31578947368421,1,0.625593206511418
1.23684210526316,1.31578947368421,1,0.630403903446046
1.28947368421053,1.31578947368421,1,0.635414699306032
1.34210526315789,1.31578947368421,1,0.640618688862825
1.39473684210526,1.31578947368421,1,0.646009330760792
1.44736842105263,1.31578947368421,1,0.651580421876105
1.5,1.31578947368421,1,0.657326073924865
0.5,1.42105263157895,1,0.587452966859098
0.552631578947368,1.42105263157895,1,0.589724720885662
0.605263157894737,1.42105263157895,1,0.592300041986359
0.657894736842105,1.42105263157895,1,0.595165672903022
0.710526315789474,1.42105263157895,1,0.598309240173127
0.763157894736842,1.42105263157895,1,0.601719175539747
0.81578947368421,1.42105263157895,1,0.605384646031368
0.868421052631579,1.42105263157895,1,0.609295491577278
0.921052631578947,1.42105263157895,1,0.613442169194963
0.973684210526316,1.42105263157895,1,0.61781570292771
1.02631578947368,1.42105263157895,1,0.622407638828912
1.07894736842105,1.42105263157895,1,0.627210004388711
1.13157894736842,1.42105263157895,1,0.632215271882004
1.18421052631579,1.42105263157895,1,0.637416325187231
1.23684210526316,1.42105263157895,1,0.642806429685103
1.28947368421053,1.42105263157895,1,0.648379204897161
1.34210526315789,1.42105263157895,1,0.654128599567391
1.39473684210526,1.42105263157895,1,0.660048868927262
1.44736842105263,1.42105263157895,1,0.666134553916353
1.5,1.42105263157895,1,0.672380462158233
0.5,1.52631578947368,1,0.593711291707762
0.552631578947368,1.52631578947368,1,0.596803622458704
0.605263157894737,1.52631578947368,1,0.600167925766968
0.657894736842105,1.52631578947368,1,0.603792915429196
0.710526315789474,1.52631578947368,1,0.607668021253353
0.763157894736842,1.52631578947368,1,0.611783328388137
0.81578947368421,1.52631578947368,1,0.616129523037757
0.868421052631579,1.52631578947368,1,0.620697843764174
0.921052631578947,1.52631578947368,1,0.625480037693751
0.973684210526316,1.52631578947368,1,0.630468321041397
1.02631578947368,1.52631578947368,1,0.635655343446253
1.07894736842105,1.52631578947368,1,0.641034155681313
1.13157894736842,1.52631578947368,1,0.646598180357302
1.18421052631579,1.52631578947368,1,0.652341185290433
1.23684210526316,1.52631578947368,1,0.658257259245734
1.28947368421053,1.52631578947368,1,0.664340789803642
1.34210526315789,1.52631578947368,1,0.670586443128522
1.39473684210526,1.52631578947368,1,0.676989145444402
1.44736842105263,1.52631578947368,1,0.683544066046264
1.5,1.52631578947368,1,0.690246601695175
0.5,1.63157894736842,1,0.60357543177341
0.552631578947368,1.63157894736842,1,0.60740186765709
0.605263157894737,1.63157894736842,1,0.611473384002971
0.657894736842105,1.63157894736842,1,0.615780292697444
0.710526315789474,1.63157894736842,1,0.620313491909411
0.763157894736842,1.63157894736842,1,0.625064418646746
0.81578947368421,1.63157894736842,1,0.63002500608662
0.868421052631579,1.63157894736842,1,0.63518764510879
0.921052631578947,1.63157894736842,1,0.640545149539655
0.973684210526316,1.63157894736842,1,0.646090724681345
1.02631578947368,1.63157894736842,1,0.651817938756409
1.07894736842105,1.63157894736842,1,0.657720696946655
1.13157894736842,1.63157894736842,1,0.663793217745549
1.18421052631579,1.63157894736842,1,0.670030011378647
1.23684210526316,1.63157894736842,1,0.676425860076638
1.28947368421053,1.63157894736842,1,0.682975800011453
1.34210526315789,1.63157894736842,1,0.689675104728365
1.39473684210526,1.63157894736842,1,0.69651926992636
1.44736842105263,1.63157894736842,1,0.703503999455933
1.5,1.63157894736842,1,0.710625192418183
0.5,1.73684210526316,1,0.616642939613859
0.552631578947368,1.73684210526316,1,0.62113005823712
0.605263157894737,1.73684210526316,1,0.625839175990272
0.657894736842105,1.73684210526316,1,0.630761914266673
0.710526315789474,1.73684210526316,1,0.635890379149439
0.763157894736842,1.73684210526316,1,0.641217123877111
0.81578947368421,1.73684210526316,1,0.64673511492715
0.868421052631579,1.73684210526316,1,0.652437701302442
0.921052631578947,1.73684210526316,1,0.658318586660864
0.973684210526316,1.73684210526316,1,0.664371803974631
1.02631578947368,1.73684210526316,1,0.670591692445992
1.07894736842105,1.73684210526316,1,0.67697287643997
1.13157894736842,1.73684210526316,1,0.683510246224168
1.18421052631579,1.73684210526316,1,0.690198940330894
1.23684210526316,1.73684210526316,1,0.697034329378713
1.28947368421053,1.73684210526316,1,0.704012001209426
1.34210526315789,1.73684210526316,1,0.711127747212915
1.39473684210526,1.73684210526316,1,0.718377549726592
1.44736842105263,1.73684210526316,1,0.725757570408684
1.5,1.73684210526316,1,0.73326413949554
0.5,1.84210526315789,1,0.6325756685216
0.552631578947368,1.84210526315789,1,0.637660584913571
0.605263157894737,1.84210526315789,1,0.642947540551942
0.657894736842105,1.84210526315789,1,0.648429240180361
0.710526315789474,1.84210526315789,1,0.654098792750244
0.763157894736842,1.84210526315789,1,0.659949681410338
0.81578947368421,1.84210526315789,1,0.665975736272116
0.868421052631579,1.84210526315789,1,0.672171109645291
0.921052631578947,1.84210526315789,1,0.678530253476664
0.973684210526316,1.84210526315789,1,0.685047898758735
1.02631578947368,1.84210526315789,1,0.691719036703152
1.07894736842105,1.84210526315789,1,0.698538901498682
1.13157894736842,1.84210526315789,1,0.70550295449471
1.18421052631579,1.84210526315789,1,0.712606869669684
1.23684210526316,1.84210526315789,1,0.719846520259994
1.28947368421053,1.84210526315789,1,0.727217966438691
1.34210526315789,1.84210526315789,1,0.734717443945694
1.39473684210526,1.84210526315789,1,0.742341353581744
1.44736842105263,1.84210526315789,1,0.750086251487781
1.5,1.84210526315789,1,0.757948840139605
0.5,1.94736842105263,1,0.651086680472485
0.552631578947368,1.94736842105263,1,0.65671511451511
0.605263157894737,1.94736842105263,1,0.662528209546919
0.657894736842105,1.94736842105263,1,0.668519574374187
0.710526315789474,1.94736842105263,1,0.674683157581106
0.763157894736842,1.94736842105263,1,0.681013223302337
0.81578947368421,1.94736842105263,1,0.687504329149533
0.868421052631579,1.94736842105263,1,0.694151306063633
0.921052631578947,1.94736842105263,1,0.700949239892684
0.973684210526316,1.94736842105263,1,0.707893454519008
1.02631578947368,1.94736842105263,1,0.714979496380315
1.07894736842105,1.94736842105263,1,0.722203120247394
1.13157894736842,1.94736842105263,1,0.729560276136669
1.18421052631579,1.94736842105263,1,0.737047097249559
1.23684210526316,1.94736842105263,1,0.744659888842458
1.28947368421053,1.94736842105263,1,0.752395117941618
1.34210526315789,1.94736842105263,1,0.760249403826323
1.39473684210526,1.94736842105263,1,0.768219509211817
1.44736842105263,1.94736842105263,1,0.776302332070513
1.5,1.94736842105263,1,0.784494898036262
0.5,2.05263157894737,1,0.67193034311175
0.552631578947368,2.05263157894737,1,0.678055112313056
0.605263157894737,2.05263157894737,1,0.684349318163386
0.657894736842105,2.05263157894737,1,0.690807329905283
0.710526315789474,2.05263157894737,1,0.697423804483967
0.763157894736842,2.05263157894737,1,0.704193666814695
0.81578947368421,2.05263157894737,1,0.711112091738938
0.868421052631579,2.05263157894737,1,0.71817448749702
0.921052631578947,2.05263157894737,1,0.725376480565219
0.973684210526316,2.05263157894737,1,0.732713901722917
1.02631578947368,2.05263157894737,1,0.740182773230741
1.07894736842105,2.05263157894737,1,0.747779297013948
1.13157894736842,2.05263157894737,1,0.755499843756947
1.18421052631579,2.05263157894737,1,0.763340942825088
1.23684210526316,2.05263157894737,1,0.771299272938739
1.28947368421053,2.05263157894737,1,0.779371653532579
1.34210526315789,2.05263157894737,1,0.787555036739948
1.39473684210526,2.05263157894737,1,0.795846499948209
1.44736842105263,2.05263157894737,1,0.804243238876505
1.5,2.05263157894737,1,0.812742561132089
0.5,2.15789473684211,1,0.694894722428868
0.552631578947368,2.15789473684211,1,0.701474552022643
0.605263157894737,2.15789473684211,1,0.708210405360407
0.657894736842105,2.15789473684211,1,0.715097295959292
0.710526315789474,2.15789473684211,1,0.722130482578633
0.763157894736842,2.15789473684211,1,0.729305453016885
0.81578947368421,2.15789473684211,1,0.736617909245332
0.868421052631579,2.15789473684211,1,0.744063753747019
0.921052631578947,2.15789473684211,1,0.751639076944268
0.973684210526316,2.15789473684211,1,0.759340145611224
1.02631578947368,2.15789473684211,1,0.767163392179284
1.07894736842105,2.15789473684211,1,0.775105404853235
1.13157894736842,2.15789473684211,1,0.783162918464684
1.18421052631579,2.15789473684211,1,0.791332805997053
1.23684210526316,2.15789473684211,1,0.799612070723242
1.28947368421053,2.15789473684211,1,0.807997838902979
1.34210526315789,2.15789473684211,1,0.816487352992266
1.39473684210526,2.15789473684211,1,0.825077965321947
1.44736842105263,2.15789473684211,1,0.833767132206659
1.5,2.15789473684211,1,0.842552408449114
0.5,2.26315789473684,1,0.719795657937318
0.552631578947368,2.26315789473684,1,0.726794231108228
0.605263157894737,2.26315789473684,1,0.733936949661124
0.657894736842105,2.26315789473684,1,0.741219376613606
0.710526315789474,2.26315789473684,1,0.748637285324032
0.763157894736842,2.26315789473684,1,0.756186646086298
0.81578947368421,2.26315789473684,1,0.763863613792154
0.868421052631579,2.26315789473684,1,0.771664516559554
0.921052631578947,2.26315789473684,1,0.779585845236706
0.973684210526316,2.26315789473684,1,0.787624243701272
