"","s_10","s_20","s_30","s_40","gamma","lambda_0","theta"
"4757",-1.19130566544021,-1.85378078163404,-2.10594539514147,-2.15968576214979,26,11.75,3.4375
"4758",-1.20122787586343,-1.85606435889764,-2.10222224798461,-2.15320158449168,28.3333333333333,11.75,3.4375
"4759",-1.2093424722114,-1.8565353508158,-2.09668704769355,-2.1448984251676,30.6666666666667,11.75,3.4375
"4760",-1.21582063345142,-1.85536548474907,-2.0895114755267,-2.13494873965851,33,11.75,3.4375
"4761",-1.22080970876865,-1.85270257472444,-2.08084330508658,-2.12350095664596,35.3333333333333,11.75,3.4375
"4762",-1.22443750818696,-1.84867482804048,-2.07081070803135,-2.11068380669592,37.6666666666667,11.75,3.4375
"4763",-1.22681566016285,-1.84339421521298,-2.05952562329576,-2.0966097091993,40,11.75,3.4375
"4764",-1.22804227104447,-1.83695913909909,-2.04708642562269,-2.0813774547449,42.3333333333333,11.75,3.4375
"4765",-1.22820405475051,-1.82945657222536,-2.033580062403,-2.06507435289518,44.6666666666667,11.75,3.4375
"4766",-1.22737805526606,-1.82096378540007,-2.01908378188256,-2.04777796912412,47,11.75,3.4375
"4767",-1.22563305252793,-1.81154975853588,-2.00366654364632,-2.02955754233781,49.3333333333333,11.75,3.4375
"4768",-1.22303071949809,-1.80127634174331,-1.98739017942704,-2.01047515140424,51.6666666666667,11.75,3.4375
"4769",-1.21962658179077,-1.79019921825721,-1.97031035579112,-1.99058668252752,54,11.75,3.4375
"4770",-1.21547081920158,-1.7783687086938,-1.9524773781908,-1.96994263717148,56.3333333333333,11.75,3.4375
"4771",-1.21060893959061,-1.76583044720462,-1.9339368669432,-1.94858881125698,58.6666666666667,11.75,3.4375
"4772",-1.20508234890972,-1.75262595340623,-1.91473032900971,-1.92656686963405,61,11.75,3.4375
"4773",-1.19892883612375,-1.7387931189046,-1.89489564439077,-1.90391483474308,63.3333333333333,11.75,3.4375
"4774",-1.19218298792359,-1.72436662336662,-1.87446748208502,-1.88066750449224,65.6666666666667,11.75,3.4375
"4775",-1.18487654515897,-1.70937829211,-1.85347765758154,-1.85685681138175,68,11.75,3.4375
"4776",-1.0992630211537,-1.80342757116195,-2.08866577935019,-2.1572950398487,12,12.3333333333333,3.4375
"4777",-1.12440789956318,-1.82098111353133,-2.10020839381831,-2.16614322853605,14.3333333333333,12.3333333333333,3.4375
"4778",-1.14592406902704,-1.83489456554406,-2.10811187512769,-2.17133620471324,16.6666666666667,12.3333333333333,3.4375
"4779",-1.16430139075207,-1.84565954896981,-2.11286773749525,-2.1733680044615,19,12.3333333333333,3.4375
"4780",-1.17993403074278,-1.85367161859216,-2.11487144510663,-2.17263607612907,21.3333333333333,12.3333333333333,3.4375
"4781",-1.19314424709533,-1.85925414677481,-2.11444629333961,-2.16946530318979,23.6666666666667,12.3333333333333,3.4375
"4782",-1.20419914678788,-1.86267514770113,-2.11186023042875,-2.16412492391115,26,12.3333333333333,3.4375
"4783",-1.21332278279291,-1.86415942245256,-2.10733800054184,-2.1568407439812,28.3333333333333,12.3333333333333,3.4375
"4784",-1.22070507479151,-1.86389751458956,-2.10107009778907,-2.14780414097235,30.6666666666667,12.3333333333333,3.4375
"4785",-1.22650851103234,-1.86205243784643,-2.09321949267137,-2.13717882810322,33,12.3333333333333,3.4375
"4786",-1.23087326660703,-1.85876481387851,-2.08392676882992,-2.12510601905695,35.3333333333333,12.3333333333333,3.4375
"4787",-1.23392116986302,-1.85415685357364,-2.07331410355186,-2.11170842992438,37.6666666666667,12.3333333333333,3.4375
"4788",-1.23575881667041,-1.84833548287396,-2.06148839293573,-2.09709342096629,40,12.3333333333333,3.4375
"4789",-1.23648004461991,-1.84139482604556,-2.0485437346223,-2.0813554923522,42.3333333333333,12.3333333333333,3.4375
"4790",-1.23616791980943,-1.83341819966639,-2.03456342133684,-2.06457828801174,44.6666666666667,12.3333333333333,3.4375
"4791",-1.23489634782068,-1.82447972937732,-2.01962155726915,-2.04683622026806,47,12.3333333333333,3.4375
"4792",-1.23273139162912,-1.81464567246533,-2.00378438034565,-2.02819579877909,49.3333333333333,12.3333333333333,3.4375
"4793",-1.22973235858806,-1.8039755086616,-1.98711135276523,-2.00871672650862,51.6666666666667,12.3333333333333,3.4375
"4794",-1.22595270370752,-1.79252284655762,-1.96965606719299,-1.98845281038429,54,12.3333333333333,3.4375
"4795",-1.22144078550176,-1.78033618205192,-1.95146700501735,-1.96745272324842,56.3333333333333,12.3333333333333,3.4375
"4796",-1.21624050255012,-1.7674595370787,-1.93258817491634,-1.94576064550094,58.6666666666667,12.3333333333333,3.4375
"4797",-1.21039183281172,-1.75393300074195,-1.91305965385184,-1.9234168086725,61,12.3333333333333,3.4375
"4798",-1.20393129310326,-1.73979319032901,-1.89291804796234,-1.90045795849147,63.3333333333333,12.3333333333333,3.4375
"4799",-1.19689233260176,-1.72507364611673,-1.8721968872642,-1.87691775142832,65.6666666666667,12.3333333333333,3.4375
"4800",-1.18930567149209,-1.70980517113093,-1.85092696531964,-1.85282709593419,68,12.3333333333333,3.4375
"4801",-1.11797112518512,-1.81814831832556,-2.1004046506827,-2.16757386897964,12,12.9166666666667,3.4375
"4802",-1.1416548172677,-1.83423819379267,-2.1104840332454,-2.17495548939191,14.3333333333333,12.9166666666667,3.4375
"4803",-1.16188780266978,-1.84686646804255,-2.11710271758372,-2.17886100870702,16.6666666666667,12.9166666666667,3.4375
"4804",-1.1791264898477,-1.8564911998353,-2.12071866375132,-2.17975075278178,19,12.9166666666667,3.4375
"4805",-1.19373978229621,-1.86348260106908,-2.12170200008627,-2.17799672089423,21.3333333333333,12.9166666666667,3.4375
"4806",-1.20603045544388,-1.86814450156416,-2.12035648509044,-2.17390417568534,23.6666666666667,12.9166666666667,3.4375
"4807",-1.21625031705772,-1.87072957084911,-2.11693472695842,-2.16772695194576,26,12.9166666666667,3.4375
"4808",-1.22461121583133,-1.87145037067351,-2.1116492343217,-2.15967857110564,28.3333333333333,12.9166666666667,3.4375
"4809",-1.23129320089904,-1.87048754662649,-2.10468060646947,-2.14994047795636,30.6666666666667,12.9166666666667,3.4375
"4810",-1.23645067950477,-1.86799600971072,-2.09618371380753,-2.13866825566888,33,12.9166666666667,3.4375
"4811",-1.24021713857264,-1.86410967600806,-2.08629243662679,-2.12599639067398,35.3333333333333,12.9166666666667,3.4375
"4812",-1.2427088168728,-1.85894515274481,-2.07512335044055,-2.11204197802127,37.6666666666667,12.9166666666667,3.4375
"4813",-1.24402759762358,-1.85260464171215,-2.06277862880938,-2.09690763976052,40,12.9166666666667,3.4375
"4814",-1.24426331335323,-1.84517825264856,-2.04934835623275,-2.08068385006557,42.3333333333333,12.9166666666667,3.4375
"4815",-1.24349560167819,-1.83674586580201,-2.03491239030388,-2.06345080711252,44.6666666666667,12.9166666666667,3.4375
"4816",-1.24179541375074,-1.82737864583211,-2.01954187527156,-2.04527995444726,47,12.9166666666667,3.4375
"4817",-1.2392262510799,-1.81714028305628,-2.0033004830002,-2.02623522826891,49.3333333333333,12.9166666666667,3.4375
"4818",-1.23584518776136,-1.80608801929977,-1.98624543857792,-2.00637408820325,51.6666666666667,12.9166666666667,3.4375
"4819",-1.23170372158511,-1.79427350198731,-1.96842837420258,-1.98574837544068,54,12.9166666666667,3.4375
"4820",-1.22684848750333,-1.78174350008829,-1.94989604495113,-1.9644050320306,56.3333333333333,12.9166666666667,3.4375
"4821",-1.22132185950271,-1.76854050805906,-1.93069093257103,-1.94238670761453,58.6666666666667,12.9166666666667,3.4375
"4822",-1.21516246132474,-1.75470325830354,-1.91085175781066,-1.91973227422664,61,12.9166666666667,3.4375
"4823",-1.2084056022169,-1.74026715839586,-1.89041391752919,-1.89647726548957,63.3333333333333,12.9166666666667,3.4375
"4824",-1.20108365062654,-1.72526466602502,-1.86940985954323,-1.87265425323219,65.6666666666667,12.9166666666667,3.4375
"4825",-1.19322635621513,-1.70972561207767,-1.84786940562388,-1.84829317199797,68,12.9166666666667,3.4375
"4826",-1.13556089346207,-1.83175269424426,-2.11102688545631,-2.17673876267691,12,13.5,3.4375
"4827",-1.157863338622,-1.84645892612302,-2.11972303564984,-2.18273392081039,14.3333333333333,13.5,3.4375
"4828",-1.17687998355181,-1.85786892026038,-2.12512380134374,-2.18541892753313,16.6666666666667,13.5,3.4375
"4829",-1.19303681804592,-1.86641021546178,-2.12765663054652,-2.18522345308688,19,13.5,3.4375
"4830",-1.20667964608359,-1.87242984975718,-2.12766848406036,-2.18249622431189,21.3333333333333,13.5,3.4375
"4831",-1.21809334341139,-1.87621369755682,-2.12544517010501,-2.17752447529209,23.6666666666667,13.5,3.4375
"4832",-1.2275156035029,-1.87800027156935,-2.12122514425149,-2.17054782871975,26,13.5,3.4375
"4833",-1.23514697525652,-1.8779908007847,-2.11520958583863,-2.16176843082272,28.3333333333333,13.5,3.4375
"4834",-1.24115833962716,-1.87635673670624,-2.10756990295923,-2.15135849926191,30.6666666666667,13.5,3.4375
"4835",-1.24569657660099,-1.87324544246997,-2.09845342057963,-2.13946604329453,33,13.5,3.4375
"4836",-1.24888892743841,-1.86878457192032,-2.08798775880723,-2.12621926635574,35.3333333333333,13.5,3.4375
"4837",-1.25084639923824,-1.86308548715345,-2.07628424977466,-2.11173000165796,37.6666666666667,13.5,3.4375
"4838",-1.25166645521534,-1.85624595893138,-2.0634406375127,-2.09609642665554,40,13.5,3.4375
"4839",-1.25143516449279,-1.84835232448305,-2.04954323530356,-2.0794052319082,42.3333333333333,13.5,3.4375
"4840",-1.2502289375518,-1.83948122934884,-2.03466866715245,-2.06173337172837,44.6666666666667,13.5,3.4375
"4841",-1.24811594025236,-1.8297010465563,-2.01888528665074,-2.04314949043019,47,13.5,3.4375
"4842",-1.24515725578685,-1.81907304276623,-2.00225434285853,-2.02371509421,49.3333333333333,13.5,3.4375
"4843",-1.24140784698713,-1.80765234401725,-1.98483094582577,-2.00348552157809,51.6666666666667,13.5,3.4375
"4844",-1.23691735905161,-1.79548874129222,-1.9666648719682,-1.98251075278541,54,13.5,3.4375
"4845",-1.23173079363565,-1.78262736697045,-1.94780124035642,-1.96083608947763,56.3333333333333,13.5,3.4375
"4846",-1.22588907843435,-1.76910926638756,-1.92828108413544,-1.93850272892779,58.6666666666667,13.5,3.4375
"4847",-1.21942955124086,-1.75497188355885,-1.90814183612659,-1.91554825200461,61,13.5,3.4375
"4848",-1.21238637353957,-1.74024947618264,-1.88741774372561,-1.89200704007208,63.3333333333333,13.5,3.4375
"4849",-1.20479088567357,-1.72497347200805,-1.86614022517865,-1.86791063296743,65.6666666666667,13.5,3.4375
"4850",-1.19667191328069,-1.70917277629817,-1.84433817696512,-1.84328803783845,68,13.5,3.4375
"4851",-1.1521086820939,-1.84431686681007,-2.12060867952543,-2.18486565985395,12,14.0833333333333,3.4375
"4852",-1.17310320011977,-1.85771285633237,-2.12799497665465,-2.18954783911876,14.3333333333333,14.0833333333333,3.4375
"4853",-1.19096501597221,-1.8679661356312,-2.1322393710316,-2.19107394715791,16.6666666666667,14.0833333333333,3.4375
"4854",-1.20609239153145,-1.87547642238852,-2.13374149663451,-2.1898457079003,19,14.0833333333333,3.4375
"4855",-1.21880996163121,-1.88056951661642,-2.13282708196057,-2.18619051857105,21.3333333333333,14.0833333333333,3.4375
"4856",-1.22938612262619,-1.88351476141143,-2.12976540856681,-2.18037901354673,23.6666666666667,14.0833333333333,3.4375
"4857",-1.23804552168171,-1.88453758334555,-2.12478184971182,-2.17263767740981,26,14.0833333333333,3.4375
"4858",-1.24497822633162,-1.88382869902587,-2.11806707552479,-2.16315810389965,28.3333333333333,14.0833333333333,3.4375
"4859",-1.25034658706602,-1.88155100500958,-2.10978394180724,-2.15210392436182,30.6666666666667,14.0833333333333,3.4375
"4860",-1.25429046089088,-1.87784482190026,-2.10007273323146,-2.1396160806894,33,14.0833333333333,3.4375
"4861",-1.25693124743581,-1.87283194613027,-2.08905521439302,-2.12581689903726,35.3333333333333,14.0833333333333,3.4375
"4862",-1.25837504968006,-1.86661882281707,-2.0768378020695,-2.11081327958875,37.6666666666667,14.0833333333333,3.4375
"4863",-1.25871517921918,-1.85929906053517,-2.06351407949973,-2.09469922453176,40,14.0833333333333,3.4375
"4864",-1.25803416380324,-1.85095544638742,-2.04916681104577,-2.07755786355817,42.3333333333333,14.0833333333333,3.4375
"4865",-1.25640537208107,-1.84166157678057,-2.03386957262669,-2.05946309296148,44.6666666666667,14.0833333333333,3.4375
"4866",-1.2538943405142,-1.83148318921408,-2.01768808321978,-2.0404809141299,47,14.0833333333333,3.4375
"4867",-1.25055986609862,-1.82047925897574,-2.00068130131323,-2.02067053569062,49.3333333333333,14.0833333333333,3.4375
"4868",-1.24645491313543,-1.80870290917768,-1.98290233473544,-2.00008528800925,51.6666666666667,14.0833333333333,3.4375
"4869",-1.24162737102557,-1.79620217125388,-1.96439920097597,-1.97877338737123,54,14.0833333333333,3.4375
"4870",-1.23612069171941,-1.78302062466222,-1.94521546673602,-1.95677857874513,56.3333333333333,14.0833333333333,3.4375
"4871",-1.22997442920031,-1.76919793825692,-1.92539078917016,-1.93414067971531,58.6666666666667,14.0833333333333,3.4375
"4872",-1.22322469864834,-1.7547703310457,-1.90496137653021,-1.91089604339318,61,14.0833333333333,3.4375
"4873",-1.21590456931226,-1.73977096641335,-1.88396038229041,-1.88707795446303,63.3333333333333,14.0833333333333,3.4375
"4874",-1.20804440232659,-1.72423029109112,-1.86241824403079,-1.86271696970126,65.6666666666667,14.0833333333333,3.4375
"4875",-1.19967214253875,-1.70817632797101,-1.84036297617623,-1.83784121211516,68,14.0833333333333,3.4375
"4876",-1.16768300609102,-1.85590918659445,-2.12921840759425,-2.1920227105272,12,14.6666666666667,3.4375
"4877",-1.18743703452281,-1.86806245005499,-2.13536234769734,-2.19545950827125,14.3333333333333,14.6666666666667,3.4375
"4878",-1.20420077905387,-1.87721582555064,-2.13850716510435,-2.19588357851214,16.6666666666667,14.6666666666667,3.4375
"4879",-1.21834716767926,-1.8837436109695,-2.13902708037886,-2.19367110969737,19,14.6666666666667,3.4375
"4880",-1.23018139407796,-1.88795210128983,-2.13722832215147,-2.18912990880937,21.3333333333333,14.6666666666667,3.4375
"4881",-1.23995665318165,-1.89009538975893,-2.13336492635817,-2.18251529637618,23.6666666666667,14.6666666666667,3.4375
"4882",-1.24788551107507,-1.89038678453605,-2.12765015133726,-2.174041589676,26,14.6666666666667,3.4375
"4883",-1.25414829644652,-1.88900723417773,-2.12026490207722,-2.16389057648855,28.3333333333333,14.6666666666667,3.4375
"4884",-1.25889940981798,-1.88611166212811,-2.11136406371034,-2.15221788526482,30.6666666666667,14.6666666666667,3.4375
"4885",-1.26227214559165,-1.88183380783261,-2.10108134181812,-2.13915785306896,33,14.6666666666667,3.4375
"4886",-1.26438243157903,-1.87628998087711,-2.08953301591044,-2.12482730019829,35.3333333333333,14.6666666666667,3.4375
"4887",-1.26533176713693,-1.8695820104711,-2.07682088836582,-2.10932849551586,37.6666666666667,14.6666666666667,3.4375
"4888",-1.2652095589622,-1.86179959016278,-2.0630346286972,-2.09275151358203,40,14.6666666666667,3.4375
"4889",-1.2640949979162,-1.85302216175376,-2.04825365709215,-2.07517612840519,42.3333333333333,14.6666666666667,3.4375
"4890",-1.26205858175467,-1.84332044372137,-2.03254867252129,-2.05667334973527,44.6666666666667,14.6666666666667,3.4375
"4891",-1.25916336156475,-1.83275768226792,-2.01598290352273,-2.03730668047032,47,14.6666666666667,3.4375
"4892",-1.25546597037143,-1.82139068369569,-1.99861314035273,-2.01713315421037,49.3333333333333,14.6666666666667,3.4375
"4893",-1.25101747836287,-1.80927067273552,-1.98049059312288,-1.99620419783777,51.6666666666667,14.6666666666667,3.4375
"4894",-1.24586410889737,-1.79644401112754,-1.961661610217,-1.97456635361415,54,14.6666666666667,3.4375
"4895",-1.24004784181202,-1.78295280307864,-1.94216828360762,-1.95226188756554,56.3333333333333,14.6666666666667,3.4375
"4896",-1.2336069248116,-1.76883540845661,-1.92204896192824,-1.92932930512923,58.6666666666667,14.6666666666667,3.4375
"4897",-1.22657630935768,-1.75412688020456,-1.90133868778203,-1.90580379063525,61,14.6666666666667,3.4375
"4898",-1.21898802413835,-1.73885933910637,-1.88006957241512,-1.88171758382329,63.3333333333333,14.6666666666667,3.4375
"4899",-1.21087149661607,-1.72306229644089,-1.85827111829023,-1.85710030398871,65.6666666666667,14.6666666666667,3.4375
"4900",-1.20225383113782,-1.7067629330412,-1.83597049807521,-1.83197923031833,68,14.6666666666667,3.4375
"4901",-1.18234560725202,-1.86659125102952,-2.13691768803702,-2.19827133563783,12,15.25,3.4375
"4902",-1.20092133535707,-1.87756405363691,-2.14188151757652,-2.20052509655087,14.3333333333333,15.25,3.4375
"4903",-1.2166395114656,-1.88567008060298,-2.14397929774886,-2.19989973471272,16.6666666666667,15.25,3.4375
"4904",-1.22984986622322,-1.89126035316324,-2.1435619782176,-2.19674805486528,19,15.25,3.4375
"4905",-1.24083970338068,-1.89462321704396,-2.14091784304643,-2.1913598353885,21.3333333333333,15.25,3.4375
"4906",-1.24984816943927,-1.89599867184914,-2.13628683838031,-2.18397624323144,23.6666666666667,15.25,3.4375
"4907",-1.25707662399089,-1.89558878422371,-2.1298709842391,-2.17480030813883,26,15.25,3.4375
"4908",-1.2626963321841,-1.89356541166891,-2.12184209722929,-2.16400469098902,28.3333333333333,15.25,3.4375
"4909",-1.26685427424507,-1.89007603544138,-2.11234762254886,-2.1517375497662,30.6666666666667,15.25,3.4375
"4910",-1.26967760324683,-1.88524823604403,-2.10151510874932,-2.1381270400278,33,15.25,3.4375
"4911",-1.27127711444451,-1.87919317619261,-2.08945569010423,-2.12328481701325,35.3333333333333,15.25,3.4375
"4912",-1.27174997986749,-1.87200834603132,-2.07626683133091,-2.10730879572538,37.6666666666667,15.25,3.4375
"4913",-1.27118192862134,-1.86377975181253,-2.06203451585979,-2.09028535129373,40,15.25,3.4375
"4914",-1.26964900341445,-1.85458367910161,-2.04683500869602,-2.07229109146203,42.3333333333333,15.25,3.4375
"4915",-1.26721898914127,-1.84448812673592,-2.03073629008986,-2.05339429799555,44.6666666666667,15.25,3.4375
"4916",-1.26395258486,-1.83355398316867,-2.01379923163647,-2.03365610905606,47,15.25,3.4375
"4917",-1.25990437293921,-1.82183599919122,-1.9960785687906,-2.01313149684807,49.3333333333333,15.25,3.4375
"4918",-1.25512362637751,-1.80938359820318,-1.97762371095947,-1.99187008194055,51.6666666666667,15.25,3.4375
"4919",-1.24965498589599,-1.79624155575674,-1.95847942089477,-1.96991681616831,54,15.25,3.4375
"4920",-1.24353903139463,-1.78245057306381,-1.93868638806854,-1.94731255893953,56.3333333333333,15.25,3.4375
"4921",-1.23681276708482,-1.7680477638543,-1.91828171541779,-1.9240945664443,58.6666666666667,15.25,3.4375
"4922",-1.22951003559198,-1.7530670699392,-1.89729933480865,-1.90029690920153,61,15.25,3.4375
"4923",-1.22166187323607,-1.7375396177337,-1.87577036347326,-1.87595083026569,63.3333333333333,15.25,3.4375
"4924",-1.21329681630624,-1.72149402559421,-1.85372341127118,-1.85108505399978,65.6666666666667,15.25,3.4375
"4925",-1.20444116627665,-1.70495666994682,-1.83118484675137,-1.8257260534344,68,15.25,3.4375
"4926",-1.19615234241795,-1.87641878963925,-2.14376226864347,-2.20366710871502,12,15.8333333333333,3.4375
"4927",-1.21360725923991,-1.88626869351076,-2.14760353235874,-2.20479547250776,14.3333333333333,15.8333333333333,3.4375
"4928",-1.22832854732372,-1.8933761035965,-2.14870299245932,-2.20316946080244,16.6666666666667,15.8333333333333,3.4375
"4929",-1.24064465218155,-1.89807068268247,-2.14739024536004,-2.19912042069585,19,15.8333333333333,3.4375
"4930",-1.25082638390066,-1.90062422766936,-2.14393703055674,-2.19292150776897,21.3333333333333,15.8333333333333,3.4375
"4931",-1.2590998834082,-1.90126369033065,-2.13857024988101,-2.18480078496433,23.6666666666667,15.8333333333333,3.4375
"4932",-1.26565609816175,-1.90018069229567,-2.13148148126723,-2.17495079366908,26,15.8333333333333,3.4375
"4933",-1.27065784536063,-1.89753861717534,-2.12283406989181,-2.16353568696192,28.3333333333333,15.8333333333333,3.4375
"4934",-1.27424516930966,-1.89347798958801,-2.11276850639535,-2.15069663932929,30.6666666666667,15.8333333333333,3.4375
"4935",-1.27653946808225,-1.88812061831101,-2.10140656937561,-2.136556013092,33,15.8333333333333,3.4375
"4936",-1.27764671627219,-1.88157283176243,-2.08885456032656,-2.12122061179287,35.3333333333333,15.8333333333333,3.4375
"4937",-1.27766001315306,-1.87392803611484,-2.07520586130212,-2.10478425226402,37.6666666666667,15.8333333333333,3.4375
"4938",-1.27666162009122,-1.86526876058249,-2.06054297982792,-2.08732982091504,40,15.8333333333333,3.4375
"4939",-1.27472460619602,-1.8556683093658,-2.04493920053086,-2.06893093444286,42.3333333333333,15.8333333333333,3.4375
"4940",-1.27191418989367,-1.84519210830502,-2.02845993152707,-2.04965329353724,44.6666666666667,15.8333333333333,3.4375
"4941",-1.26828884191888,-1.83389881200742,-2.01116381132381,-2.02955579573177,47,15.8333333333333,3.4375
"4942",-1.26390119924613,-1.82184122117283,-1.9931036259528,-2.00869145741314,49.3333333333333,15.8333333333333,3.4375
"4943",-1.25879882782946,-1.80906704813987,-1.97432707435202,-1.98710818322921,51.6666666666667,15.8333333333333,3.4375
"4944",-1.25302486341103,-1.79561956003117,-1.95487741136924,-1.96484941244036,54,15.8333333333333,3.4375
"4945",-1.24661855322472,-1.78153812241481,-1.93479399130116,-1.9419546652602,56.3333333333333,15.8333333333333,3.4375
"4946",-1.23961571656134,-1.7668586615198,-1.91411273000269,-1.91846000732359,58.6666666666667,15.8333333333333,3.4375
"4947",-1.23204913845407,-1.75161405932039,-1.89286649987874,-1.89439844667521,61,15.8333333333333,3.4375
"4948",-1.22394890788815,-1.73583449293758,-1.87108546920485,-1.86980027478962,63.3333333333333,15.8333333333333,3.4375
"4949",-1.21534270972124,-1.7195477275799,-1.84879739499703,-1.84469336089454,65.6666666666667,15.8333333333333,3.4375
"4950",-1.20625607776522,-1.70277937050301,-1.82602787690881,-1.81910340711665,68,15.8333333333333,3.4375
"4951",-1.20915392774452,-1.88544240582677,-2.14980276882353,-2.20826049472188,12,16.4166666666667,3.4375
"4952",-1.22554129824764,-1.89422274612958,-2.15257478574525,-2.20831687205156,14.3333333333333,16.4166666666667,3.4375
"4953",-1.23931093286326,-1.90037682386658,-2.15272119678257,-2.20573554532166,16.6666666666667,16.4166666666667,3.4375
"4954",-1.25077170805624,-1.90421466489647,-2.15055196613634,-2.20082813266641,19,16.4166666666667,3.4375
"4955",-1.26017920019799,-1.90599278104901,-2.14632355210928,-2.1938524355628,21.3333333333333,16.4166666666667,3.4375
"4956",-1.26774749011662,-1.90592602446538,-2.14025076011838,-2.18502436462529,23.6666666666667,16.4166666666667,3.4375
"4957",-1.27365783624973,-1.9041962968572,-2.13251545087163,-2.17452670047716,26,16.4166666666667,3.4375
"4958",-1.27806517021561,-1.90095907178118,-2.12327306175932,-2.16251565405094,28.3333333333333,16.4166666666667,3.4375
"4959",-1.281103044273,-1.89634836219394,-2.11265757368496,-2.14912586265304,30.6666666666667,16.4166666666667,3.4375
"4960",-1.28288745649795,-1.8904805609858,-2.10078535100318,-2.13447425220726,33,16.4166666666667,3.4375
"4961",-1.28351984812731,-1.88345745022334,-2.08775815026891,-2.11866306326056,35.3333333333333,16.4166666666667,3.4375
"4962",-1.2830894806913,-1.87536858761713,-2.07366550629441,-2.10178225055754,37.6666666666667,16.4166666666667,3.4375
"4963",-1.28167534192532,-1.86629321983976,-2.05858664512344,-2.08391140672344,40,16.4166666666667,3.4375
"4964",-1.27934768908279,-1.85630183177514,-2.04259203299124,-2.06512131979503,42.3333333333333,16.4166666666667,3.4375
"4965",-1.27616930998707,-1.84545741237342,-2.02574464193446,-2.04547524575519,44.6666666666667,16.4166666666667,3.4375
"4966",-1.27219656202485,-1.83381649756368,-2.00810099249561,-2.02502995688026,47,16.4166666666667,3.4375
"4967",-1.26748023473934,-1.82143003607063,-1.98971201936172,-2.00383661201366,49.3333333333333,16.4166666666667,3.4375
"4968",-1.26206627103464,-1.80834411328977,-1.9706237950867,-1.98194148412316,51.6666666666667,16.4166666666667,3.4375
"4969",-1.25599637411351,-1.79460056045286,-1.95087813912492,-1.95938657252932,54,16.4166666666667,3.4375
"4970",-1.24930852135736,-1.78023747037769,-1.93051313346686,-1.93621012121931,56.3333333333333,16.4166666666667,3.4375
"4971",-1.24203740187896,-1.76528963659944,-1.90956356167128,-1.91244706013756,58.6666666666667,16.4166666666667,3.4375
"4972",-1.2342147910533,-1.74978892924181,-1.88806128464956,-1.88812938288505,61,16.4166666666667,3.4375
"4973",-1.22586987268871,-1.73376461833145,-1.86603556390439,-1.86328647159018,63.3333333333333,16.4166666666667,3.4375
"4974",-1.21702951744277,-1.71724365319439,-1.84351334085949,-1.83794537763615,65.6666666666667,16.4166666666667,3.4375
"4975",-1.20771852447376,-1.7002509049518,-1.82051947929648,-1.81213106530042,68,16.4166666666667,3.4375
"4976",-1.2213965665553,-1.89370820267123,-2.15508530574514,-2.21209747341086,12,17,3.4375
"4977",-1.23676584721688,-1.90146850324836,-2.15683758470837,-2.21113146136738,14.3333333333333,17,3.4375
"4978",-1.2496259467397,-1.9067114156079,-2.15607310101358,-2.20763703636135,16.6666666666667,17,3.4375
"4979",-1.26026771655989,-1.90972887764388,-2.15308373517832,-2.20190764306147,19,17,3.4375
"4980",-1.26893263897683,-1.91076325924633,-2.14811180710488,-2.19418687651559,21.3333333333333,17,3.4375
"4981",-1.27582359382385,-1.91001817453903,-2.14136088714213,-2.18467935984869,23.6666666666667,17,3.4375
"4982",-1.2811128101764,-1.90766646681351,-2.13300378005438,-2.17355877674498,26,17,3.4375
"4983",-1.28494784886433,-1.90385621573394,-2.12318853143356,-2.16097391385791,28.3333333333333,17,3.4375
"4984",-1.28745617766092,-1.89871533118838,-2.11204302089755,-2.14705328117313,30.6666666666667,17,3.4375
"4985",-1.28874872148181,-1.89235511780514,-2.09967852606617,-2.13190869679305,33,17,3.4375
"4986",-1.28892265335138,-1.88487307705156,-2.08619252421098,-2.11563810474181,35.3333333333333,17,3.4375
"4987",-1.28806361440783,-1.8763551360005,-2.07167092064626,-2.09832781605198,37.6666666666667,17,3.4375
"4988",-1.28624749862275,-1.86687743902118,-2.05618984010458,-2.08005431022726,40,17,3.4375
"4989",-1.28354190153098,-1.8565078021117,-2.03981708080304,-2.06088569740382,42.3333333333333,17,3.4375
"4990",-1.28000730666816,-1.84530690388044,-2.02261330519868,-2.04088291566223,44.6666666666667,17,3.4375
"4991",-1.27569806511963,-1.83332926881138,-2.004633023061,-2.02010071945499,47,17,3.4375
"4992",-1.2706632103235,-1.82062408513014,-1.98592540917295,-1.99858850171529,49.3333333333333,17,3.4375
"4993",-1.26494714053167,-1.80723588980764,-1.96653498819237,-1.97639098237274,51.6666666666667,17,3.4375
"4994",-1.258590194094,-1.79320514596894,-1.94650221193809,-1.95354878868929,54,17,3.4375
"4995",-1.25162913729055,-1.77856873251197,-1.92586394890197,-1.93009894733227,56.3333333333333,17,3.4375
"4996",-1.24409758030545,-1.76336036159197,-1.90465390164053,-1.9060753039292,58.6666666666667,17,3.4375
"4997",-1.23602633376912,-1.74761093644803,-1.88290296452028,-1.88150888265007,61,17,3.4375
"4998",-1.22744371584555,-1.73134885958777,-1.86063953183117,-1.85642819588852,63.3333333333333,17,3.4375
"4999",-1.21837581793071,-1.71460029942784,-1.83788976436437,-1.83085951218419,65.6666666666667,17,3.4375
"5000",-1.20884673552611,-1.69738942197993,-1.81467782104286,-1.8048270890114,68,17,3.4375
"5001",-0.409669812757022,-1.24045124058982,-1.59768919205926,-1.69654101998663,12,3,3.75
