"gamma","lambda_0","theta","boundary","theta.hat","lambda.hat","s"
4,22.5900996901253,1.38959708957565,1,1.983642578125,27.1539763002378,20
4,22.8912464212338,1.42857325446371,1,1.99127197265625,27.3398657611501,20
4,22.8079538523924,1.41189168697713,1,1.99127197265625,27.3797027136628,20
4,22.6937344184004,1.40846477671001,1,2.01416015625,27.3205750223224,20
4,23.0170842535506,1.45295379201224,1,2.00653076171875,27.5143154488998,20
4,22.7179147440401,1.39480955169834,1,1.983642578125,27.1899452346733,20
4,22.5788375073468,1.38994308086594,1,1.9989013671875,27.2264549045587,20
4,22.6698607963325,1.41197109978885,1,1.99127197265625,27.2064918440873,20
4,22.7424412284215,1.42483907652446,1,1.9989013671875,27.21343638443,20
4,22.6733361144373,1.40000931233907,1,1.9989013671875,27.287111887726,20
4,22.7172850241819,1.42049059775058,1,1.9989013671875,27.3120827878619,20
4,22.8773756971777,1.4406141114977,1,1.9989013671875,27.3678813485363,20
4,22.9012981276446,1.43604949930663,1,2.0294189453125,27.5290273205412,20
4,23.1024613098278,1.47863815515562,1,2.05230712890625,27.5913508146483,20
4,22.8999047450286,1.44339149320601,1,1.9989013671875,27.260859257871,20
4,22.7901824323635,1.42483893035226,1,1.9989013671875,27.2827818187131,20
4,22.7115870246189,1.40812705019034,1,2.01416015625,27.3668981584421,20
4,23.0426222204229,1.45989214522232,1,1.9989013671875,27.4832578590356,20
4,22.8653409711943,1.42971913980472,1,1.983642578125,27.2356085999877,20
4,22.8287571684221,1.42523488091939,1,1.99127197265625,27.3227023025768,20
4,22.7999309455554,1.44372095792602,1,2.0294189453125,27.3670995800443,20
4,23.0719580873155,1.48630382107006,1,2.044677734375,27.4963683873474,20
4,22.9156138099541,1.44094280836497,1,1.9989013671875,27.2806333492719,20
4,22.8288516731377,1.45230222286002,1,2.0294189453125,27.4296924028596,20
4,22.8081306338585,1.4403428873748,1,1.9989013671875,27.2215394580447,20
4,22.9025146825866,1.42369693915015,1,1.9989013671875,27.3549729088358,20
4,22.668594300735,1.40668486362627,1,2.01416015625,27.3359534675644,20
4,22.9471430622964,1.45513233646684,1,2.0294189453125,27.4576059850329,20
4,22.8494296957828,1.42209777808372,1,1.97601318359375,27.203513589868,20
4,22.8711262471989,1.44428920096394,1,2.0294189453125,27.4106551889693,20
4,22.8768662167553,1.45296310829235,1,2.0294189453125,27.4446724692438,20
4,22.6277313218691,1.39068612534767,1,1.9683837890625,27.1090649586094,20
4,23.128839263502,1.4879588630499,1,2.00653076171875,27.379980311112,20
4,22.9433142699381,1.44742962620823,1,2.01416015625,27.4174593654284,20
4,22.8421719872221,1.44640058225623,1,2.01416015625,27.3277200821273,20
4,22.6396440478002,1.39484076136992,1,1.97601318359375,27.1442275762842,20
4,22.8622959874907,1.41746757501065,1,1.96075439453125,27.1991992873449,20
4,22.9925894459938,1.46856849416443,1,2.0294189453125,27.433461365345,20
4,22.8188559817143,1.43979043523305,1,2.01416015625,27.2418736489978,20
4,22.9606324317071,1.4684658158037,1,2.0294189453125,27.5274613949633,20
4,22.868866688083,1.44575209868604,1,2.02178955078125,27.4798815189097,20
4,23.0905829257615,1.47038661648971,1,2.00653076171875,27.3328101906023,20
4,22.9008432185175,1.43148472325977,1,1.9989013671875,27.3435155893047,20
4,22.9613955462273,1.4681076469416,1,2.01416015625,27.3294201254281,20
4,22.8580976781927,1.45492479236072,1,1.9989013671875,27.2762345509862,20
4,22.753172260817,1.42866892681433,1,1.99127197265625,27.2112081387353,20
4,22.8512545663426,1.42448676111458,1,1.983642578125,27.2008477838327,20
4,22.8501392760783,1.44924626907643,1,2.0294189453125,27.3842213025653,20
4,22.5159514669946,1.40183062965943,1,2.0294189453125,27.3666034613847,20
4,22.8295530525816,1.44089413812488,1,2.01416015625,27.2886965957922,20
4,22.9776052185841,1.46200829772074,1,2.01416015625,27.3697066248629,20
4,22.7717327855868,1.40836379127105,1,1.97601318359375,27.2347699960205,20
4,22.4961331816568,1.37774883288057,1,1.983642578125,27.0848479794375,20
4,22.918652325836,1.46082850645753,1,2.01416015625,27.3054665254812,20
4,22.9098245889675,1.4643656076497,1,2.0294189453125,27.2904440947949,20
4,22.8896922274833,1.41594016924482,1,1.97601318359375,27.3373754728091,20
4,22.7888039496957,1.43947136223761,1,1.9989013671875,27.1649395169013,20
4,23.1074476069918,1.46565405883656,1,2.02178955078125,27.4493327637498,20
4.29300530698709,22.4217739913225,1.39509829937762,0,2.01416015625,27.3447824847961,20
4,22.6930320054331,1.41250649998895,1,1.9989013671875,27.3359868328615,20
4,22.8742990376486,1.43753609002856,1,1.9989013671875,27.3017490188111,20
4,22.7899441543081,1.41933053401888,1,1.983642578125,27.2231605225261,20
4,22.9573887631175,1.43768248438668,1,1.9989013671875,27.3685490056831,20
4,22.8998943219796,1.43103025014776,1,1.9989013671875,27.4000458184489,20
4,22.7660944286927,1.44326265855202,1,2.0294189453125,27.3584919628486,20
4,22.9367636803742,1.44790813209859,1,2.01416015625,27.412790244538,20
4,22.887997632976,1.45951151233871,1,1.9989013671875,27.2305200906325,20
4,22.8843204875539,1.43546383650362,1,1.99127197265625,27.2789107024127,20
4.14164756838425,22.4669148132906,1.39326193023489,0,1.983642578125,27.1690674397547,20
4,22.815735868896,1.42339494815494,1,2.00653076171875,27.4059803090419,20
4,22.7756596169944,1.41866108587309,1,2.01416015625,27.3892202349294,20
4,22.9111792867565,1.44643304213229,1,2.02178955078125,27.3862043071581,20
4,22.7044166623739,1.39192152685587,1,1.983642578125,27.1988547393397,20
4,22.6474300646698,1.39067940364339,1,1.983642578125,27.1746678782029,20
4,22.781814828671,1.42498950160122,1,1.9989013671875,27.2983499730879,20
4,22.5686700691332,1.38559538761351,1,1.96075439453125,27.1018392083137,20
4,22.7068553137196,1.38994300346966,1,1.983642578125,27.2911157593291,20
4,22.9358564321229,1.44424350451565,1,2.01416015625,27.4160716998141,20
4,22.9061710051448,1.42994595201305,1,1.9683837890625,27.160704717816,20
4,22.926427177875,1.41759947312154,1,1.983642578125,27.370286670801,20
4,22.8747323102631,1.43289947325299,1,1.99127197265625,27.2943206969053,20
4,22.9970619879319,1.47471775276977,1,2.0294189453125,27.4010685022391,20
4,23.0904740090936,1.4790013007042,1,2.044677734375,27.4782811091363,20
4,22.8225683420018,1.43590911976449,1,2.0294189453125,27.3424195605157,20
4,23.0429556800061,1.44921394614993,1,1.983642578125,27.2916273973166,20
4,22.5642438085887,1.37813092657774,1,1.9683837890625,27.1017782954078,20
4,23.0881340591044,1.46589650411928,1,2.01416015625,27.3854992519242,20
4,22.7290739296346,1.422957913513,1,1.9989013671875,27.2741741330555,20
4,22.9103659710395,1.4394565138544,1,1.983642578125,27.2566598626781,20
4,22.8681129079034,1.4384248665469,1,2.00653076171875,27.390848201496,20
4,23.2722687814775,1.4956646682107,1,2.0294189453125,27.5986065702819,20
4,22.7106080712013,1.43040432322865,1,2.02178955078125,27.3373745325465,20
4,22.8415202213996,1.41101203275067,1,1.97601318359375,27.2984825795352,20
4,22.6101920022622,1.38887771007147,1,1.9989013671875,27.3565264198185,20
4,22.9825767555843,1.44890389620607,1,1.9989013671875,27.4189641336997,20
4,22.7598378745952,1.42947474503081,1,2.01416015625,27.293616108479,20
4,22.8286964989979,1.41473608064399,1,1.983642578125,27.2852012443735,20
4,23.1600397521858,1.48229298245678,1,2.00653076171875,27.3676882738624,20
4,22.588562804702,1.40722865395944,1,2.02178955078125,27.2350434637243,20
4,22.9220658556513,1.42986028759265,1,1.9989013671875,27.4551168378625,20
4,22.8334393352207,1.41101424593087,1,1.9683837890625,27.3012944953105,20
4,22.6606014467417,1.40588438204661,1,1.97601318359375,27.140906152794,20
4,22.7416470579383,1.41792943029376,1,1.99127197265625,27.2341929004952,20
4,23.1594374886779,1.46358684408503,1,2.0294189453125,27.619102882201,20
4,23.0133465989304,1.45399007648472,1,2.01416015625,27.3594509759487,20
4,22.9649882655432,1.4555125109927,1,1.99127197265625,27.3465692137005,20
4,22.926097702693,1.43825534026752,1,1.97601318359375,27.1857029673364,20
4,22.8698091239054,1.45246953824887,1,2.0294189453125,27.288584846453,20
4,23.0766166962137,1.46468975883039,1,2.01416015625,27.4280695685896,20
4,22.7423722850943,1.40750021815892,1,1.983642578125,27.2002047822903,20
4,22.9308151423439,1.44614743154015,1,2.01416015625,27.3508902436247,20
4,23.1850112162807,1.47926718267856,1,2.02178955078125,27.5333154732954,20
5.28940141878888,21.8303428253615,1.38902084943101,0,1.9989013671875,27.3394367676158,20
4,23.0021269835387,1.44571408336984,1,1.9989013671875,27.2859584676077,20
4,22.9776117849723,1.45349672706925,1,2.0294189453125,27.5300163417805,20
4,22.7339481009139,1.4384901469843,1,1.9989013671875,27.1653455207862,20
4,22.9690671719648,1.42977103005729,1,2.00653076171875,27.5341222525145,20
4,22.796241699388,1.41971586516097,1,1.9989013671875,27.2987059064652,20
4,22.7646287682622,1.44009473024086,1,2.0294189453125,27.3432540466305,20
4,22.9180240140979,1.43918188731145,1,2.00653076171875,27.3698797795039,20
4,22.744985197864,1.39517706212285,1,1.9989013671875,27.344027171681,20
4,22.7837281567599,1.42561344384866,1,2.01416015625,27.3511943795553,20
4,22.8719911290027,1.43522413771766,1,1.9989013671875,27.3746931486991,20
4,22.8832756824292,1.4494996571797,1,2.0294189453125,27.4187708737173,20
4,23.121124364392,1.48301753025254,1,2.0294189453125,27.476876391171,20
4,22.8914279079634,1.42215523169373,1,1.983642578125,27.2997884917304,20
4,23.0364580299856,1.46931066795201,1,2.01416015625,27.49806981269,20
4,22.7549014453517,1.4254369806217,1,1.99127197265625,27.1718845512527,20
4,22.9191007189327,1.46746431309739,1,2.0294189453125,27.2775588179464,20
4,22.7988629546037,1.42281691748273,1,2.00653076171875,27.3346896239911,20
4,23.0323691302676,1.44080184281727,1,1.983642578125,27.2591259661619,20
4,22.7641512316282,1.39554462661057,1,1.97601318359375,27.3105967499268,20
4,22.8598677262969,1.44595537147566,1,2.01416015625,27.3279004445215,20
4,23.0957309872158,1.48448842307314,1,2.044677734375,27.4790044707423,20
4,23.0605917900534,1.49744529017949,1,2.0599365234375,27.4732003679882,20
4,22.7411372855955,1.43186061723001,1,1.9989013671875,27.2215694836703,20
4,22.421717961372,1.35925687815929,1,1.983642578125,27.1414639280919,20
4,22.7161376619583,1.40991383029577,1,1.983642578125,27.1976122518702,20
4,22.7695508167013,1.43642017488692,1,2.044677734375,27.490884902713,20
4,22.7566012247175,1.42707847099056,1,2.01416015625,27.36275482956,20
4,22.6221197050556,1.40608756589097,1,2.00653076171875,27.2426020017784,20
4,23.0064813301794,1.44127809307495,1,1.9683837890625,27.2211346618215,20
4,22.8257850376968,1.40861863781234,1,1.97601318359375,27.3185430546045,20
4,23.2231425543075,1.50381512183648,1,2.0294189453125,27.5323091899467,20
4,22.5749725515684,1.39964545628806,1,1.9989013671875,27.2558936948026,20
4,22.8309653378183,1.43219057812263,1,1.9989013671875,27.2270721503135,20
4,22.9256149916412,1.44382901052676,1,2.01416015625,27.383896822834,20
4,22.6187476235906,1.39787586342746,1,2.01416015625,27.3061063197286,20
4,22.5810240167199,1.39359347824577,1,1.99127197265625,27.17964823795,20
4,22.6650810259632,1.37775277418775,1,1.96075439453125,27.1220685351833,20
4,22.7541486053154,1.41742492986936,1,2.00653076171875,27.3322528312098,20
4,23.0946990589313,1.47409412324197,1,1.9989013671875,27.3752520157981,20
4,22.9409479904957,1.44528303452057,1,1.9989013671875,27.3131186915286,20
4,22.7538450277056,1.44043334689248,1,1.9989013671875,27.17727348319,20
4,22.7693008386749,1.43639996388871,1,2.01416015625,27.3884419993224,20
4,23.027832431738,1.46445135388076,1,2.0294189453125,27.4834221874312,20
4,22.8348813100836,1.45072285064063,1,2.03704833984375,27.4561825869739,20
4,22.5799998163889,1.37931332679815,1,1.99127197265625,27.2546671798946,20
4,22.9892005946913,1.46982717298779,1,2.044677734375,27.616595505006,20
4,22.8134817083075,1.41349008371838,1,1.9683837890625,27.2017316382651,20
4,23.1981002442595,1.47013264376371,1,2.00653076171875,27.4086099130627,20
4,23.0734413407886,1.44868182070017,1,2.01416015625,27.4774320448351,20
4,23.0225719406627,1.46098984716141,1,2.01416015625,27.383210397981,20
4,22.8461295975152,1.4380111804625,1,1.9989013671875,27.2571157868345,20
4,22.8355024817191,1.44496959471141,1,2.01416015625,27.3160261071822,20
4,22.9235342507574,1.41730502621733,1,1.9683837890625,27.3375228748988,20
4,22.7660703078185,1.44191993343278,1,2.03704833984375,27.3480783123443,20
4,22.8310393601001,1.42896098793393,1,2.01416015625,27.398479041918,20
4,22.8963960027362,1.45676449984059,1,2.0294189453125,27.3462161445756,20
4,22.9569572049048,1.43906352215454,1,1.9989013671875,27.4414736676827,20
4,22.6229545983843,1.40631130255552,1,1.9989013671875,27.2819408508256,20
4,22.8165676947551,1.40352019324489,1,1.9683837890625,27.2850564622626,20
4,23.1866001447208,1.47396083828859,1,2.01416015625,27.4612357819952,20
4,22.6606571149517,1.39479267154109,1,1.983642578125,27.29751804399,20
4,22.862539103343,1.41794513943699,1,1.9989013671875,27.3589250341151,20
4,22.7357791329568,1.42396887380477,1,1.9989013671875,27.2702937070235,20
4,23.1125102494184,1.48938761648405,1,2.0294189453125,27.4981116159926,20
4,22.7949542745803,1.41051696996166,1,1.9683837890625,27.1996649837212,20
4,22.9193389798506,1.44287932646323,1,2.01416015625,27.3201876118511,20
4,22.9153888695532,1.44381414394821,1,1.9989013671875,27.3364583629798,20
4,22.7293791676789,1.41272773835168,1,1.9989013671875,27.2782995021543,20
4,23.0027125055243,1.47230227236431,1,2.0294189453125,27.335861608555,20
4,22.8331800625343,1.42342765110009,1,1.9989013671875,27.3634230209815,20
4,22.5866263857409,1.39409812554134,1,1.983642578125,27.2145952392627,20
4,22.6504269428485,1.40682793744574,1,2.01416015625,27.3110341446196,20
4,22.7879228899259,1.41740394848303,1,1.9989013671875,27.3783070452087,20
4,22.6958738216453,1.3972639271662,1,1.983642578125,27.2574197846599,20
4,22.9745769921178,1.44329394724792,1,2.01416015625,27.3961715525396,20
4,22.6366817652275,1.39725673608315,1,1.97601318359375,27.1371116842172,20
4,22.8386044123175,1.44252093086325,1,2.0294189453125,27.4315488297002,20
4,22.5326148755403,1.37746786156464,1,1.9989013671875,27.289053263652,20
4,22.774247612543,1.42684229415443,1,2.01416015625,27.3050472691224,20
4,22.6819323296108,1.39984167470784,1,1.983642578125,27.1791606800529,20
4,22.8826513045312,1.43950539359019,1,2.01416015625,27.3913742774129,20
4,23.1517133099271,1.46274561371832,1,2.01416015625,27.4761245961937,20
4,23.0204044736225,1.46354321441425,1,1.9989013671875,27.2706352541754,20
4,23.0438346572334,1.4521373523046,1,1.99127197265625,27.4052124794348,20
4,22.7390944501343,1.39966630516562,1,1.953125,27.0729595888447,20
4,23.1661788783603,1.47199169622179,1,2.01416015625,27.4272050804932,20
4,22.9254898959421,1.443077592526,1,2.01416015625,27.4280151040819,20
4,23.0277849349736,1.45018633119996,1,2.01416015625,27.4925939087739,20
4,22.9178749175606,1.47192417966805,1,2.01416015625,27.2738855937742,20
4,22.8241496594533,1.425526807316,1,1.983642578125,27.2265602660294,20
4,22.8558907847442,1.4401666490865,1,2.02178955078125,27.3004334371897,20
4,22.8931003448248,1.43957308559721,1,2.01416015625,27.4042448128539,20
4,22.7385446069682,1.42526662654555,1,1.9989013671875,27.27946906591,20
4,22.9034077385982,1.46349447878556,1,2.044677734375,27.5672626318632,20
4,22.7979067395852,1.42455546252103,1,1.9989013671875,27.3022383244656,20
4,22.8928237799885,1.43599213720171,1,1.99127197265625,27.263107410264,20
4,22.7948536890867,1.438487875742,1,2.0294189453125,27.3538683150993,20
4,22.8569853193574,1.43776095600019,1,2.01416015625,27.307541785589,20
4,22.8609195580895,1.4334040916249,1,1.983642578125,27.261599544034,20
4,22.7445030541022,1.41144490209767,1,2.01416015625,27.4662197330034,20
4,23.0039110293915,1.46217701754555,1,2.01416015625,27.3811189680663,20
4,22.9365113970915,1.44221456311951,1,1.9989013671875,27.38486457739,20
4,22.733163523343,1.41967817762992,1,2.02178955078125,27.2959575477652,20
4,22.9902358336586,1.46945021719691,1,2.02178955078125,27.4574281151213,20
4,22.8224286952027,1.41980881644526,1,1.9989013671875,27.3774152696544,20
4,22.9224472827613,1.45741631994589,1,2.03704833984375,27.418442117786,20
4,22.8434874905889,1.4245086850041,1,1.9989013671875,27.2249689468615,20
4,22.7277247642238,1.42449593134367,1,1.99127197265625,27.1960579762779,20
4,22.9851254539927,1.46450057759703,1,2.0294189453125,27.465167603952,20
4,22.8361075776143,1.433028162164,1,1.99127197265625,27.2729524090372,20
4,22.9264297956231,1.43650013937981,1,2.00653076171875,27.3878124566943,20
4,22.9840017409548,1.47877898873804,1,2.044677734375,27.3713499284403,20
4,22.6016038094391,1.39034047137511,1,1.97601318359375,27.1765071874112,20
4,22.5390697241983,1.40344370925726,1,1.983642578125,27.1239446546066,20
4,22.6857645933748,1.394669852777,1,1.99127197265625,27.2368609335307,20
4,22.6998574266102,1.39289502238441,1,1.953125,27.1158311233165,20
4,22.6952376290181,1.3867265307196,1,1.983642578125,27.2244160469253,20
4,23.1275919316177,1.47153864772339,1,2.00653076171875,27.4017770202575,20
4,22.7196920361926,1.42628746650669,1,1.9989013671875,27.262891620519,20
4,22.7352087070331,1.41194153211735,1,1.9683837890625,27.1477758832216,20
4,23.0148764587018,1.47299418483929,1,2.044677734375,27.4841790138941,20
4,22.7692074583614,1.42873956461011,1,2.01416015625,27.3099638637558,20
4,22.9476786854633,1.44577550325469,1,2.01416015625,27.486547944731,20
4,23.0393525829903,1.4601992108824,1,2.0294189453125,27.521994006971,20
4,22.9099706608636,1.42540093784586,1,1.983642578125,27.2594968202807,20
4,22.7723852078256,1.4346327728541,1,1.9989013671875,27.2968505230237,20
4,22.880811554363,1.43003420197358,1,1.983642578125,27.2423390753203,20
4,22.98760861459,1.45962369139175,1,2.01416015625,27.2710573324937,20
4,23.100942259984,1.47062939825027,1,2.00653076171875,27.3863513948884,20
4,22.6880687872854,1.39666783787349,1,1.9683837890625,27.1290764716497,20
4,22.6400884287673,1.42788598489004,1,2.01416015625,27.3100869187444,20
4,22.6032320078692,1.40808014682514,1,2.00653076171875,27.2315598154528,20
4,23.1107834129539,1.4893776764337,1,2.03704833984375,27.4626416118705,20
4,22.7787131470722,1.41247963678532,1,1.9989013671875,27.2895385100001,20
4,22.7858952743653,1.41658562990203,1,2.01416015625,27.3943157752956,20
4,22.7386840006994,1.41482595199581,1,2.00653076171875,27.4055181289928,20
4,22.7420470967518,1.40492285852943,1,1.9683837890625,27.233929144243,20
4,22.9944299558223,1.46391226705599,1,2.044677734375,27.4880158739387,20
4,22.9640770105507,1.4646736587957,1,2.02178955078125,27.3471394606459,20
4,23.0544367948944,1.43671252230853,1,1.97601318359375,27.3947658806887,20
4,23.0063449378306,1.46094969459546,1,2.01416015625,27.4292388701715,20
4,22.9473465408917,1.45492469722612,1,2.02178955078125,27.3161953787342,20
4,22.8605607303692,1.43989134483765,1,2.01416015625,27.4327067864447,20
4,23.1127557466456,1.48519995411893,1,1.9989013671875,27.2854963526929,20
4,22.8990248577734,1.43961763057036,1,2.00653076171875,27.3808133894974,20
4,22.9993438917839,1.43710793459942,1,1.983642578125,27.3765268607059,20
4,23.1149881522578,1.47536734552907,1,2.01416015625,27.5200519603387,20
4,22.8767189346651,1.4286142970495,1,1.983642578125,27.3343014769598,20
4,22.6054542795902,1.42062552817604,1,2.0294189453125,27.3350426047579,20
4.11722304608385,25.0995325749679,0.25,1,1.89208984375,29.0639863493088,30
4,25.3032651800986,0.25,1,1.77001953125,28.9767486091147,30
4,25.2614410593983,0.25,1,1.89208984375,29.1283354735085,30
4,25.2610463587453,0.25,1,1.8310546875,29.0411868173483,30
4,25.1277625090553,0.25,1,1.77001953125,28.9857519110825,30
4,25.0768657965098,0.25,1,1.8310546875,29.055384664288,30
4,25.234662110398,0.25,1,1.77001953125,28.9886847612408,30
4,25.1871435236622,0.25,1,1.800537109375,29.0434578041108,30
4,25.2332831574217,0.25,1,1.89208984375,29.1747742860197,30
4,25.1105515404077,0.25,1,1.739501953125,28.8182021233204,30
4,25.139162296519,0.25,1,1.8310546875,28.9733906454427,30
4,25.2286341844721,0.25,1,1.77001953125,29.0369070512614,30
4,25.1648224217072,0.25,1,1.8310546875,29.1137346249192,30
4,25.1836113467117,0.25,1,1.89208984375,29.1781482854584,30
4,25.184605224304,0.25,1,1.8310546875,29.2407194307638,30
4,25.3430170988277,0.25,1,1.861572265625,29.2177662179044,30
4,25.267602400162,0.25,1,1.8310546875,29.0102766626859,30
4,25.3499514004768,0.25,1,1.89208984375,29.2452232905814,30
4.37735568845644,24.9282882193271,0.25,1,1.77001953125,28.8990048569826,30
4,25.1305756905893,0.25,1,1.861572265625,29.0552444664067,30
4,25.147070557291,0.25,1,1.861572265625,29.1157625272272,30
4,25.2315662142475,0.25,1,1.8310546875,29.0912129321957,30
4,25.1800815071402,0.25,1,1.8310546875,29.0461031004502,30
4,25.2963242768115,0.25,1,1.800537109375,29.0440120593332,30
4,25.1336086861881,0.25,1,1.89208984375,29.0857906440849,30
4,25.2760897799675,0.25,1,1.8310546875,29.2039076064916,30
4,25.2014309665363,0.25,1,1.89208984375,29.172595311425,30
4,25.2190064702791,0.25,1,1.861572265625,29.2070373120023,30
4,25.256359602474,0.25,1,1.861572265625,29.1785916369693,30
4,25.2324036820428,0.25,1,1.861572265625,29.1252405301813,30
4,25.2746122742848,0.25,1,1.8310546875,29.1190780414741,30
4,25.2981387658652,0.25,1,1.922607421875,29.3523649703716,30
4,25.1334440083109,0.25,1,1.8310546875,28.8828218911102,30
4,25.1206600146431,0.25,1,1.77001953125,28.9231533783055,30
4,25.2394976941768,0.25,1,1.953125,29.2311373628626,30
4,25.3246649333557,0.25,1,1.77001953125,29.012328477392,30
4,25.1470742506417,0.25,1,1.89208984375,29.0252424337031,30
4,25.3088952751321,0.25,1,1.8310546875,29.1924834693696,30
4,25.3980852564287,0.25,1,1.89208984375,29.244235298286,30
4,25.2178277397551,0.25,1,1.8310546875,29.0629264321333,30
4,25.1847051880466,0.25,1,1.800537109375,28.9926046831643,30
4,25.147202852955,0.25,1,1.89208984375,29.0006967714722,30
4,25.1722659380733,0.25,1,1.89208984375,28.9800075898051,30
4,25.1410237654981,0.25,1,1.8310546875,29.0804996885494,30
4,25.253962350601,0.25,1,1.800537109375,29.0213626467246,30
4,25.2628015281524,0.25,1,1.861572265625,29.1385411827838,30
4,25.2649989328468,0.25,1,1.77001953125,29.0820379399503,30
4,25.1302445812673,0.25,1,1.922607421875,29.2108988695235,30
4,25.1979611449968,0.25,1,1.8310546875,29.1531841361453,30
4,25.2681671959254,0.25,1,1.8310546875,29.074684995976,30
4,25.4366987012002,0.25,1,1.8310546875,29.2908073652973,30
4,25.2244431823969,0.25,1,1.8310546875,29.0083963849246,30
4,25.3078629090428,0.25,1,1.8310546875,29.114089588636,30
4,25.2834039398673,0.25,1,1.861572265625,29.2279258970855,30
4,25.4216622315895,0.25,1,1.89208984375,29.1725885310438,30
4,25.2149113928575,0.25,1,1.861572265625,29.1113239242295,30
4,25.1999709790573,0.25,1,1.8310546875,28.9470030815728,30
4,25.2167220562063,0.25,1,1.922607421875,29.2243586407297,30
4,25.1485214956621,0.25,1,1.89208984375,29.062776907928,30
4,25.227285314946,0.25,1,1.8310546875,28.9285683793233,30
4,25.2815949531532,0.25,1,1.861572265625,29.1200059757731,30
4,25.1268876756533,0.25,1,1.89208984375,29.160929474742,30
4.0692616287482,25.1597020923202,0.25,1,1.89208984375,29.1467889333882,30
4,25.2575453406694,0.25,1,1.861572265625,29.0501814332584,30
4,25.2728727003633,0.25,1,1.8310546875,29.1822990581814,30
4,25.1986859874686,0.25,1,1.922607421875,29.1709284284098,30
4,25.2114451610616,0.25,1,1.89208984375,29.1278537173783,30
4,25.2496215804359,0.25,1,1.861572265625,29.1625215753241,30
4,25.0149788563529,0.25,1,1.89208984375,28.9233676595662,30
4,25.2519908204341,0.25,1,1.89208984375,29.2133637952954,30
4,25.1568064732837,0.25,1,1.8310546875,28.9933877396235,30
4,25.2058869296965,0.25,1,1.8310546875,29.0877922681065,30
4,25.3209559708347,0.25,1,1.800537109375,29.0085435168395,30
4,25.1743706541584,0.25,1,1.77001953125,28.9284075518354,30
4,25.2097588502491,0.25,1,1.89208984375,29.1429750429643,30
4,25.3418828842509,0.25,1,1.861572265625,29.2670207332257,30
4,25.1381151575866,0.25,1,1.8310546875,29.1068947269358,30
4,25.1869011674089,0.25,1,1.861572265625,29.0538624275345,30
4,25.2328760646726,0.25,1,1.8310546875,28.9292614875135,30
4,25.1699764856646,0.25,1,1.8310546875,29.0513344544437,30
4,25.1685425019997,0.25,1,1.800537109375,29.0740570861682,30
4,25.2583637248529,0.25,1,1.8310546875,29.073098512896,30
5.16180410525069,24.5647859731837,0.25,1,1.8310546875,29.0548899048901,30
4,25.3431849795913,0.25,1,1.89208984375,29.1572198337077,30
4,25.3047726594616,0.25,1,1.8310546875,29.0043476101935,30
4,25.3012429768149,0.25,1,1.800537109375,29.0818799588201,30
4,25.252653754598,0.25,1,1.89208984375,29.1412469105012,30
4,25.0978699649159,0.25,1,1.8310546875,28.9399016340531,30
4,25.3859286624308,0.25,1,1.89208984375,29.1919189326417,30
4,25.2856513522976,0.25,1,1.800537109375,28.9668316826782,30
4,25.4508437500833,0.25,1,1.89208984375,29.2656290265421,30
4,25.1737395144253,0.25,1,1.800537109375,28.967159152633,30
4,25.3151564842822,0.25,1,1.861572265625,29.2083376723153,30
4,25.2919031877988,0.25,1,1.89208984375,29.22940428808,30
4,25.3918095758431,0.25,1,1.861572265625,29.314730086231,30
4,25.1067610294229,0.25,1,1.89208984375,29.0932568467716,30
4,25.192652813605,0.25,1,1.8310546875,29.1498361862726,30
4,25.3162168430294,0.25,1,1.8310546875,29.0701614755148,30
4,25.3254805517505,0.25,1,1.708984375,29.005019866836,30
4,25.1991095662707,0.25,1,1.8310546875,29.0481500429096,30
4,25.2059476594271,0.25,1,1.800537109375,28.9906141477903,30
4,25.1120310820346,0.25,1,1.8310546875,29.0276878176894,30
4,25.1396337523686,0.25,1,1.8310546875,29.1008447724625,30
4,25.2955294366456,0.25,1,1.8310546875,29.1987419423202,30
4,25.1780921953734,0.25,1,1.8310546875,28.9676281424234,30
4,25.3107769531133,0.25,1,1.89208984375,29.2179296351694,30
4,25.1672576041944,0.25,1,1.8310546875,29.0139061557762,30
4,25.2743409358734,0.25,1,1.89208984375,29.1786996403072,30
4,25.2389670714601,0.25,1,1.8310546875,29.0972775806866,30
4,25.3359320094506,0.25,1,1.89208984375,29.2276061464585,30
4,25.22740626604,0.25,1,1.8310546875,29.1706537370088,30
4,25.0680970803679,0.25,1,1.8310546875,29.0742956395876,30
4,25.2001075539523,0.25,1,1.8310546875,28.9559702219171,30
4,25.1069731443765,0.25,1,1.8310546875,28.9688478059022,30
4,25.3054015574645,0.25,1,1.922607421875,29.1882386689352,30
4,25.2939023997728,0.25,1,1.8310546875,29.0830295135328,30
4,25.1630785674111,0.25,1,1.8310546875,29.0125944215402,30
4,25.3129390079037,0.25,1,1.8310546875,29.0275256368641,30
4,25.0289323098966,0.25,1,1.89208984375,29.0099045571059,30
4,25.1690142093835,0.25,1,1.89208984375,29.2201489175618,30
4,25.2639528207757,0.25,1,1.89208984375,29.1920375900536,30
4,25.0846165264252,0.25,1,1.89208984375,28.9741296503179,30
4,25.2486390707214,0.25,1,1.8310546875,29.1330812224725,30
4,25.2226790665045,0.25,1,1.800537109375,29.1403198291656,30
4,25.1764224752019,0.25,1,1.861572265625,28.9779110409493,30
4,25.0359945573633,0.25,1,1.77001953125,28.8196179706828,30
