"gamma","lambda_0","theta","ave_neg_lik","s"
1.9,3.2,1.7,1.78505513851171,1
0.1,3.35,1.7,1.52905907449826,1
0.175,3.35,1.7,1.54028928580275,1
0.25,3.35,1.7,1.55168537888773,1
0.325,3.35,1.7,1.56324164907046,1
0.4,3.35,1.7,1.57495269492612,1
0.475,3.35,1.7,1.58681339659869,1
0.55,3.35,1.7,1.59881889604932,1
0.625,3.35,1.7,1.61096457903573,1
0.7,3.35,1.7,1.62324605864162,1
0.775,3.35,1.7,1.63565916019707,1
0.85,3.35,1.7,1.64819990744951,1
0.925,3.35,1.7,1.66086450986168,1
1,3.35,1.7,1.67364935092656,1
1.075,3.35,1.7,1.6865509774023,1
1.15,3.35,1.7,1.69956608938036,1
1.225,3.35,1.7,1.71269153110993,1
1.3,3.35,1.7,1.72592428250964,1
1.375,3.35,1.7,1.73926145130519,1
1.45,3.35,1.7,1.75270026573749,1
1.525,3.35,1.7,1.76623806779192,1
1.6,3.35,1.7,1.77987230690414,1
1.675,3.35,1.7,1.79360053410223,1
1.75,3.35,1.7,1.80742039654906,1
1.825,3.35,1.7,1.82132963245208,1
1.9,3.35,1.7,1.83532606631094,1
0.1,3.5,1.7,1.57282095284956,1
0.175,3.5,1.7,1.58449027402594,1
0.25,3.5,1.7,1.59631209983821,1
0.325,3.5,1.7,1.60828139462569,1
0.4,3.5,1.7,1.62039337996467,1
0.475,3.5,1.7,1.6326435169755,1
0.55,3.5,1.7,1.64502749015084,1
0.625,3.5,1.7,1.65754119254879,1
0.7,3.5,1.7,1.67018071221364,1
0.775,3.5,1.7,1.68294231970234,1
0.85,3.5,1.7,1.69582245660942,1
0.925,3.5,1.7,1.70881772499475,1
1,3.5,1.7,1.7219248776292,1
1.075,3.5,1.7,1.73514080898268,1
1.15,3.5,1.7,1.74846254688684,1
1.225,3.5,1.7,1.76188724481222,1
1.3,3.5,1.7,1.7754121747055,1
1.375,3.5,1.7,1.78903472033838,1
1.45,3.5,1.7,1.80275237112427,1
1.525,3.5,1.7,1.8165627163635,1
1.6,3.5,1.7,1.83046343988134,1
1.675,3.5,1.7,1.844452315027,1
1.75,3.5,1.7,1.85852720000415,1
1.825,3.5,1.7,1.87268603350701,1
1.9,3.5,1.7,1.88692683063774,1
0.1,3.65,1.7,1.61837181489473,1
0.175,3.65,1.7,1.63044512447689,1
0.25,3.65,1.7,1.64265911697844,1
0.325,3.65,1.7,1.65500932509294,1
0.4,3.65,1.7,1.66749150113921,1
0.475,3.65,1.7,1.68010160251273,1
0.55,3.65,1.7,1.69283577834252,1
0.625,3.65,1.7,1.70569035723417,1
0.7,3.65,1.7,1.71866183599334,1
0.775,3.65,1.7,1.73174686923614,1
0.85,3.65,1.7,1.74494225980291,1
0.925,3.65,1.7,1.75824494990107,1
1,3.65,1.7,1.77165201291093,1
1.075,3.65,1.7,1.78516064579488,1
1.15,3.65,1.7,1.79876816205702,1
1.225,3.65,1.7,1.81247198520522,1
1.3,3.65,1.7,1.82626964267299,1
1.375,3.65,1.7,1.84015876016219,1
1.45,3.65,1.7,1.85413705637187,1
1.525,3.65,1.7,1.86820233808158,1
1.6,3.65,1.7,1.88235249556066,1
1.675,3.65,1.7,1.89658549827759,1
1.75,3.65,1.7,1.91089939088592,1
1.825,3.65,1.7,1.92529228946543,1
1.9,3.65,1.7,1.93976237799898,1
0.1,3.8,1.7,1.66556933625588,1
0.175,3.8,1.7,1.6780155648501,1
0.25,3.8,1.7,1.69059197793045,1
0.325,3.8,1.7,1.70329459412316,1
0.4,3.8,1.7,1.71611962069865,1
0.475,3.8,1.7,1.72906344151991,1
0.55,3.8,1.7,1.74212260595445,1
0.625,3.8,1.7,1.75529381865786,1
0.7,3.8,1.7,1.76857393014703,1
0.775,3.8,1.7,1.78195992809003,1
0.85,3.8,1.7,1.79544892924756,1
0.925,3.8,1.7,1.80903817200755,1
1,3.8,1.7,1.82272500946083,1
1.075,3.8,1.7,1.83650690297075,1
1.15,3.8,1.7,1.85038141619477,1
1.225,3.8,1.7,1.8643462095198,1
1.3,3.8,1.7,1.8783990348772,1
1.375,3.8,1.7,1.8925377309062,1
1.45,3.8,1.7,1.90676021843794,1
1.525,3.8,1.7,1.92106449627442,1
1.6,3.8,1.7,1.93544863723949,1
1.675,3.8,1.7,1.94991078448076,1
1.75,3.8,1.7,1.96444914800334,1
1.825,3.8,1.7,1.97906200141798,1
1.9,3.8,1.7,1.9937476788878,1
0.1,0.2,1.9,2.44305611578898,1
0.175,0.2,1.9,2.34548736918744,1
0.25,0.2,1.9,2.26580455994293,1
0.325,0.2,1.9,2.19915899455923,1
0.4,0.2,1.9,2.1424842321057,1
0.475,0.2,1.9,2.09370710354386,1
0.55,0.2,1.9,2.05135513544766,1
0.625,0.2,1.9,2.01434198974839,1
0.7,0.2,1.9,1.98184160103161,1
0.775,0.2,1.9,1.95321013723323,1
0.85,0.2,1.9,1.92793540111069,1
0.925,0.2,1.9,1.90560279193767,1
1,0.2,1.9,1.88587168781399,1
1.075,0.2,1.9,1.86845862046846,1
1.15,0.2,1.9,1.85312501314115,1
1.225,0.2,1.9,1.83966806490971,1
1.3,0.2,1.9,1.82791385470727,1
1.375,0.2,1.9,1.81771204309045,1
1.45,0.2,1.9,1.80893174485009,1
1.525,0.2,1.9,1.80145827348147,1
1.6,0.2,1.9,1.79519054431323,1
1.675,0.2,1.9,1.79003898177204,1
1.75,0.2,1.9,1.78592381712477,1
1.825,0.2,1.9,1.78277369196692,1
1.9,0.2,1.9,1.78052450350918,1
0.1,0.35,1.9,2.06503824426778,1
0.175,0.35,1.9,2.0090128277807,1
0.25,0.35,1.9,1.96144599453667,1
0.325,0.35,1.9,1.92061621639601,1
0.4,0.35,1.9,1.88529422324911,1
0.475,0.35,1.9,1.85456875934869,1
0.55,0.35,1.9,1.82774389524376,1
0.625,0.35,1.9,1.80427508758413,1
0.7,0.35,1.9,1.7837275605016,1
0.775,0.35,1.9,1.76574820727817,1
0.85,0.35,1.9,1.75004602877325,1
0.925,0.35,1.9,1.73637815413739,1
1,0.35,1.9,1.7245396228377,1
1.075,0.35,1.9,1.71435576758737,1
1.15,0.35,1.9,1.70567643699954,1
1.225,0.35,1.9,1.69837154583168,1
1.3,0.35,1.9,1.69232760043169,1
1.375,0.35,1.9,1.68744495201884,1
1.45,0.35,1.9,1.68363560101623,1
1.525,0.35,1.9,1.68082142403466,1
1.6,0.35,1.9,1.67893272887344,1
1.675,0.35,1.9,1.67790706685108,1
1.75,0.35,1.9,1.67768824901825,1
1.825,0.35,1.9,1.6782255253835,1
1.9,0.35,1.9,1.67947289557584,1
0.1,0.5,1.9,1.8441854071046,1
0.175,0.5,1.9,1.80858118414017,1
0.25,0.5,1.9,1.7779103837691,1
0.325,0.5,1.9,1.75136811388436,1
0.4,0.5,1.9,1.72833806114308,1
0.475,0.5,1.9,1.70833681523607,1
0.55,0.5,1.9,1.69097754865479,1
0.625,0.5,1.9,1.67594544432724,1
0.7,0.5,1.9,1.66298055525634,1
0.775,0.5,1.9,1.65186553290296,1
0.85,0.5,1.9,1.64241664176746,1
0.925,0.5,1.9,1.63447705006624,1
1,0.5,1.9,1.62791173289418,1
1.075,0.5,1.9,1.62260354072883,1
1.15,0.5,1.9,1.61845012517144,1
1.225,0.5,1.9,1.61536150535254,1
1.3,0.5,1.9,1.61325812002459,1
1.375,0.5,1.9,1.61206925264033,1
1.45,0.5,1.9,1.6117317462518,1
1.525,0.5,1.9,1.61218894603898,1
1.6,0.5,1.9,1.61338982239127,1
1.675,0.5,1.9,1.61528823850541,1
1.75,0.5,1.9,1.61784233462845,1
1.825,0.5,1.9,1.6210140071835,1
1.9,0.5,1.9,1.62476846563428,1
0.1,0.65,1.9,1.70212535506762,1
0.175,0.65,1.9,1.67870420099472,1
0.25,0.65,1.9,1.65851538126929,1
0.325,0.65,1.9,1.64111861922875,1
0.4,0.65,1.9,1.6261610504962,1
0.475,0.65,1.9,1.61335507773782,1
0.55,0.65,1.9,1.60246290294801,1
0.625,0.65,1.9,1.59328543951485,1
0.7,0.65,1.9,1.58565418386181,1
0.775,0.65,1.9,1.57942513921358,1
0.85,0.65,1.9,1.57447419470709,1
0.925,0.65,1.9,1.57069355733967,1
1,0.65,1.9,1.56798895914423,1
1.075,0.65,1.9,1.56627744427756,1
1.15,0.65,1.9,1.56548559613425,1
1.225,0.65,1.9,1.56554810267224,1
1.3,0.65,1.9,1.56640658475802,1
1.375,0.65,1.9,1.56800863125791,1
1.45,0.65,1.9,1.57030699824573,1
1.525,0.65,1.9,1.57325893966999,1
1.6,0.65,1.9,1.57682564420526,1
1.675,0.65,1.9,1.58097175853827,1
1.75,0.65,1.9,1.58566498152027,1
1.825,0.65,1.9,1.59087571681187,1
1.9,0.65,1.9,1.59657677411038,1
0.1,0.8,1.9,1.60765958936468,1
0.175,0.8,1.9,1.59234030520021,1
0.25,0.8,1.9,1.57930278210353,1
0.325,0.8,1.9,1.56828021163364,1
0.4,0.8,1.9,1.55905175437765,1
0.475,0.8,1.9,1.55143233905217,1
0.55,0.8,1.9,1.54526517788559,1
0.625,0.8,1.9,1.54041616693143,1
0.7,0.8,1.9,1.53676962418029,1
0.775,0.8,1.9,1.5342249961863,1
0.85,0.8,1.9,1.53269427833886,1
0.925,0.8,1.9,1.53209996934682,1
1,0.8,1.9,1.53237343133997,1
1.075,0.8,1.9,1.53345356193492,1
1.15,0.8,1.9,1.53528570905909,1
1.225,0.8,1.9,1.53782077670882,1
1.3,0.8,1.9,1.54101448236044,1
1.375,0.8,1.9,1.54482673592626,1
1.45,0.8,1.9,1.54922111694021,1
1.525,0.8,1.9,1.55416443174587,1
1.6,0.8,1.9,1.55962633631109,1
1.675,0.8,1.9,1.5655790132377,1
1.75,0.8,1.9,1.57199689380647,1
1.825,0.8,1.9,1.57885641766513,1
1.9,0.8,1.9,1.58613582415343,1
0.1,0.95,1.9,1.54511480050886,1
0.175,0.95,1.9,1.53557533769326,1
0.25,0.95,1.9,1.52773264474309,1
0.325,0.95,1.9,1.52141289789548,1
0.4,0.95,1.9,1.5164687279938,1
0.475,0.95,1.9,1.51277399737813,1
0.55,0.95,1.9,1.5102198221392,1
0.625,0.95,1.9,1.50871149647807,1
0.7,0.95,1.9,1.50816608214223,1
0.775,0.95,1.9,1.50851049598052,1
0.85,0.95,1.9,1.50967997590432,1
0.925,0.95,1.9,1.51161683802941,1
1,0.95,1.9,1.51426946051209,1
1.075,0.95,1.9,1.51759144576865,1
1.15,0.95,1.9,1.52154092444334,1
1.225,0.95,1.9,1.52607997303353,1
1.3,0.95,1.9,1.53117412340949,1
1.375,0.95,1.9,1.53679194720845,1
1.45,0.95,1.9,1.54290470167356,1
1.525,0.95,1.9,1.54948602625514,1
1.6,0.95,1.9,1.55651168141083,1
1.675,0.95,1.9,1.56395932269143,1
1.75,0.95,1.9,1.57180830449364,1
1.825,0.95,1.9,1.5800395088843,1
1.9,0.95,1.9,1.58863519571575,1
0.1,1.1,1.9,1.50548343096621,1
0.175,1.1,1.9,1.50027586972923,1
0.25,1.1,1.9,1.49637949641875,1
0.325,1.1,1.9,1.4936747875846,1
0.4,1.1,1.9,1.49205851093993,1
0.475,1.1,1.9,1.49144082815942,1
0.55,1.1,1.9,1.49174302311339,1
0.625,1.1,1.9,1.49289569872962,1
0.7,1.1,1.9,1.49483733000403,1
0.775,1.1,1.9,1.49751309117466,1
0.85,1.1,1.9,1.50087389642396,1
0.925,1.1,1.9,1.50487560866774,1
1,1.1,1.9,1.50947838195962,1
1.075,1.1,1.9,1.51464611106982,1
1.15,1.1,1.9,1.52034596774725,1
1.225,1.1,1.9,1.52654800763379,1
1.3,1.1,1.9,1.53322483517795,1
1.375,1.1,1.9,1.54035131647989,1
1.45,1.1,1.9,1.54790433199455,1
1.525,1.1,1.9,1.55586256257346,1
1.6,1.1,1.9,1.5642063035451,1
1.675,1.1,1.9,1.57291730249753,1
1.75,1.1,1.9,1.58197861719532,1
1.825,1.1,1.9,1.5913744906776,1
1.9,1.1,1.9,1.60109024108128,1
0.1,1.25,1.9,1.48310619876934,1
0.175,1.25,1.9,1.48126656424609,1
0.25,1.25,1.9,1.48047055846197,1
0.325,1.25,1.9,1.48063248606587,1
0.4,1.25,1.9,1.48167722820496,1
0.475,1.25,1.9,1.48353853138056,1
0.55,1.25,1.9,1.48615763378708,1
0.625,1.25,1.9,1.48948215153065,1
0.7,1.25,1.9,1.49346516731619,1
0.775,1.25,1.9,1.49806447856455,1
0.85,1.25,1.9,1.50324197230238,1
0.925,1.25,1.9,1.5089631017679,1
1,1.25,1.9,1.51519644530881,1
1.075,1.25,1.9,1.52191333237236,1
1.15,1.25,1.9,1.52908752458764,1
1.225,1.25,1.9,1.53669494238874,1
1.3,1.25,1.9,1.54471342951846,1
1.375,1.25,1.9,1.5531225492247,1
1.45,1.25,1.9,1.56190340711764,1
1.525,1.25,1.9,1.57103849657052,1
1.6,1.25,1.9,1.58051156327456,1
1.675,1.25,1.9,1.59030748614304,1
1.75,1.25,1.9,1.60041217223043,1
1.825,1.25,1.9,1.61081246371471,1
1.9,1.25,1.9,1.62149605530331,1
0.1,1.4,1.9,1.47419311090054,1
0.175,1.4,1.9,1.47504718473364,1
0.25,1.4,1.9,1.4767516423822,1
0.325,1.4,1.9,1.47924295721158,1
0.4,1.4,1.9,1.48246476623369,1
0.475,1.4,1.9,1.48636680703669,1
0.55,1.4,1.9,1.49090404771394,1
0.625,1.4,1.9,1.49603596880631,1
0.7,1.4,1.9,1.50172596615079,1
0.775,1.4,1.9,1.50794085076219,1
0.85,1.4,1.9,1.51465042723783,1
0.925,1.4,1.9,1.52182713619647,1
1,1.4,1.9,1.52944574931095,1
1.075,1.4,1.9,1.53748310782624,1
1.15,1.4,1.9,1.54591789725648,1
1.225,1.4,1.9,1.55473045235761,1
1.3,1.4,1.9,1.56390258757446,1
1.375,1.4,1.9,1.57341744903244,1
1.45,1.4,1.9,1.58325938483881,1
1.525,1.4,1.9,1.59341383101509,1
1.6,1.4,1.9,1.60386721083174,1
1.675,1.4,1.9,1.61460684568102,1
1.75,1.4,1.9,1.62562087592147,1
1.825,1.4,1.9,1.63689819037207,1
1.9,1.4,1.9,1.6484283633355,1
0.1,1.55,1.9,1.47608086722953,1
0.175,1.55,1.9,1.47913857260943,1
0.25,1.55,1.9,1.48290254212974,1
0.325,1.55,1.9,1.4873243813511,1
0.4,1.55,1.9,1.49236071953299,1
0.475,1.55,1.9,1.49797252109565,1
0.55,1.55,1.9,1.50412451288281,1
0.625,1.55,1.9,1.51078470437997,1
0.7,1.55,1.9,1.51792398317172,1
0.775,1.55,1.9,1.52551577176798,1
0.85,1.55,1.9,1.53353573484481,1
0.925,1.55,1.9,1.5419615281772,1
1,1.55,1.9,1.55077258226535,1
1.075,1.55,1.9,1.5599499149991,1
1.15,1.55,1.9,1.56947596875986,1
1.225,1.55,1.9,1.57933446819426,1
1.3,1.55,1.9,1.58951029555845,1
1.375,1.55,1.9,1.59998938106539,1
1.45,1.55,1.9,1.61075860609824,1
1.525,1.55,1.9,1.62180571750183,1
1.6,1.55,1.9,1.63311925145015,1
1.675,1.55,1.9,1.64468846562145,1
1.75,1.55,1.9,1.65650327860585,1
1.825,1.55,1.9,1.66855421563041,1
1.9,1.55,1.9,1.6808323598199,1
0.1,1.7,1.9,1.48682607876543,1
0.175,1.7,1.9,1.49171998899126,1
0.25,1.7,1.9,1.49720981866218,1
0.325,1.7,1.9,1.5032578546559,1
0.4,1.7,1.9,1.50983001066861,1
0.475,1.7,1.9,1.51689536541252,1
0.55,1.7,1.9,1.52442577315624,1
0.625,1.7,1.9,1.53239553328272,1
0.7,1.7,1.9,1.54078110833826,1
0.775,1.7,1.9,1.54956088218992,1
0.85,1.7,1.9,1.55871495156411,1
0.925,1.7,1.9,1.56822494552962,1
1,1.7,1.9,1.57807386850153,1
1.075,1.7,1.9,1.58824596314462,1
1.15,1.7,1.9,1.59872659019369,1
1.225,1.7,1.9,1.60950212272098,1
1.3,1.7,1.9,1.62055985279458,1
1.375,1.7,1.9,1.63188790880787,1
1.45,1.7,1.9,1.64347518203398,1
1.525,1.7,1.9,1.65531126118483,1
1.6,1.7,1.9,1.66738637393972,1
1.675,1.7,1.9,1.67969133456263,1
1.75,1.7,1.9,1.6922174968553,1
1.825,1.7,1.9,1.70495671180062,1
1.9,1.7,1.9,1.7179012893406,1
0.1,1.85,1.9,1.50496702630106,1
0.175,1.85,1.9,1.51141457333599,1
0.25,1.85,1.9,1.51837168109168,1
0.325,1.85,1.9,1.52580839075779,1
0.4,1.85,1.9,1.53369742716997,1
0.475,1.85,1.9,1.54201387974446,1
0.55,1.85,1.9,1.55073493018913,1
0.625,1.85,1.9,1.55983961891034,1
0.7,1.85,1.9,1.56930864363028,1
0.775,1.85,1.9,1.57912418497251,1
0.85,1.85,1.9,1.58926975475006,1
0.925,1.85,1.9,1.59973006346319,1
1,1.85,1.9,1.61049090413005,1
1.075,1.85,1.9,1.62153905006755,1
1.15,1.85,1.9,1.63286216463859,1
1.225,1.85,1.9,1.64444872130599,1
1.3,1.85,1.9,1.65628793259766,1
1.375,1.85,1.9,1.66836968680511,1
1.45,1.85,1.9,1.68068449141611,1
1.525,1.85,1.9,1.69322342243111,1
1.6,1.85,1.9,1.7059780788366,1
1.675,1.85,1.9,1.71894054161195,1
1.75,1.85,1.9,1.73210333673321,1
1.825,1.85,1.9,1.7454594017104,1
1.9,1.85,1.9,1.75900205525695,1
0.1,2,1.9,1.52937651341887,1
0.175,2,1.9,1.53715571585986,1
0.25,2,1.9,1.54537562409929,1
0.325,2,1.9,1.55401204470293,1
0.4,2,1.9,1.56304281244775,1
0.475,2,1.9,1.57244756416684,1
0.55,2,1.9,1.58220754375139,1
0.625,2,1.9,1.59230543324231,1
0.7,2,1.9,1.6027252058875,1
0.775,2,1.9,1.61345199778772,1
0.85,2,1.9,1.62447199534915,1
0.925,2,1.9,1.63577233623829,1
1,2,1.9,1.64734102192061,1
1.075,2,1.9,1.65916684017729,1
1.15,2,1.9,1.67123929625026,1
1.225,2,1.9,1.68354855147585,1
1.3,2,1.9,1.69608536844005,1
1.375,2,1.9,1.70884106183274,1
1.45,2,1.9,1.72180745429721,1
1.525,2,1.9,1.73497683667161,1
1.6,2,1.9,1.74834193210296,1
1.675,2,1.9,1.76189586358504,1
1.75,2,1.9,1.77563212453162,1
1.825,2,1.9,1.78954455204706,1
1.9,2,1.9,1.80362730260013,1
0.1,2.15,1.9,1.55916695918704,1
0.175,2.15,1.9,1.56810025176474,1
0.25,2.15,1.9,1.57741846801501,1
0.325,2.15,1.9,1.58710179005832,1
0.4,2.15,1.9,1.59713196129221,1
0.475,2.15,1.9,1.60749212248548,1
0.55,2.15,1.9,1.6181666691699,1
0.625,2.15,1.9,1.62914112705706,1
0.7,2.15,1.9,1.6404020427845,1
0.775,2.15,1.9,1.65193688775789,1
0.85,2.15,1.9,1.66373397322937,1
0.925,2.15,1.9,1.67578237505582,1
1,2.15,1.9,1.68807186682839,1
1.075,2.15,1.9,1.70059286026813,1
1.15,2.15,1.9,1.71333635195042,1
1.225,2.15,1.9,1.72629387556014,1
1.3,2.15,1.9,1.73945745899526,1
1.375,2.15,1.9,1.75281958573368,1
1.45,2.15,1.9,1.76637315995939,1
1.525,2.15,1.9,1.78011147501293,1
1.6,2.15,1.9,1.79402818478884,1
1.675,2.15,1.9,1.80811727775266,1
1.75,2.15,1.9,1.82237305329154,1
1.825,2.15,1.9,1.83679010014902,1
1.9,2.15,1.9,1.85136327672503,1
0.1,2.3,1.9,1.59362693830629,1
0.175,2.3,1.9,1.6035700601776,1
0.25,2.3,1.9,1.61385228404225,1
0.325,2.3,1.9,1.62445717265675,1
0.4,2.3,1.9,1.63536951012916,1
0.475,2.3,1.9,1.64657518078486,1
0.55,2.3,1.9,1.65806106292563,1
0.625,2.3,1.9,1.66981493531376,1
0.7,2.3,1.9,1.68182539457496,1
0.775,2.3,1.9,1.69408178200877,1
0.85,2.3,1.9,1.70657411853521,1
0.925,2.3,1.9,1.71929304670445,1
1,2.3,1.9,1.73222977885874,1
1.075,2.3,1.9,1.74537605067137,1
1.15,2.3,1.9,1.75872407939974,1
1.225,2.3,1.9,1.77226652628384,1
1.3,2.3,1.9,1.78599646260069,1
1.375,2.3,1.9,1.79990733895159,1
1.45,2.3,1.9,1.81399295741588,1
1.525,2.3,1.9,1.82824744625259,1
1.6,2.3,1.9,1.84266523687236,1
1.675,2.3,1.9,1.85724104283682,1
1.75,2.3,1.9,1.87196984067281,1
1.825,2.3,1.9,1.88684685231436,1
1.9,2.3,1.9,1.90186752900782,1
0.1,2.45,1.9,1.63217743553912,1
0.175,2.45,1.9,1.64301158964673,1
0.25,2.45,1.9,1.65414674636042,1
0.325,2.45,1.9,1.66556912167314,1
0.4,2.45,1.9,1.67726590070887,1
0.475,2.45,1.9,1.68922514663686,1
0.55,2.45,1.9,1.70143572021328,1
0.625,2.45,1.9,1.71388720848001,1
0.7,2.45,1.9,1.72656986138407,1
0.775,2.45,1.9,1.73947453527309,1
0.85,2.45,1.9,1.75259264238111,1
0.925,2.45,1.9,1.7659161055499,1
1,2.45,1.9,1.779437317541,1
1.075,2.45,1.9,1.7931491043849,1
1.15,2.45,1.9,1.80704469229079,1
1.225,2.45,1.9,1.82111767770535,1
1.3,2.45,1.9,1.83536200016369,1
1.375,2.45,1.9,1.84977191762248,1
1.45,2.45,1.9,1.86434198400477,1
1.525,2.45,1.9,1.87906702872034,1
1.6,2.45,1.9,1.89394213795431,1
1.675,2.45,1.9,1.90896263754201,1
1.75,2.45,1.9,1.92412407726969,1
1.825,2.45,1.9,1.93942221645951,1
1.9,2.45,1.9,1.95485301071338,1
0.1,2.6,1.9,1.67434089181213,1
0.175,2.6,1.9,1.68596708379899,1
0.25,2.6,1.9,1.69786225835701,1
0.325,2.6,1.9,1.71001474293618,1
0.4,2.6,1.9,1.72241364378801,1
0.475,2.6,1.9,1.73504877641022,1
0.55,2.6,1.9,1.74791060371276,1
0.625,2.6,1.9,1.76099018088766,1
0.7,2.6,1.9,1.77427910611928,1
0.775,2.6,1.9,1.78776947639974,1
0.85,2.6,1.9,1.80145384782087,1
0.925,2.6,1.9,1.81532519980327,1
1,2.6,1.9,1.82937690279804,1
1.075,2.6,1.9,1.8436026890598,1
1.15,2.6,1.9,1.85799662614338,1
1.225,2.6,1.9,1.87255309282174,1
1.3,2.6,1.9,1.88726675716168,1
1.375,2.6,1.9,1.9021325565268,1
1.45,2.6,1.9,1.91714567930578,1
1.525,2.6,1.9,1.93230154818846,1
1.6,2.6,1.9,1.94759580483331,1
1.675,2.6,1.9,1.96302429578817,1
1.75,2.6,1.9,1.97858305954196,1
1.825,2.6,1.9,1.99426831459895,1
1.9,2.6,1.9,2.01007644847912,1
0.1,2.75,1.9,1.71971879969964,1
0.175,2.75,1.9,1.73205366748527,1
0.25,2.75,1.9,1.74463034907805,1
0.325,2.75,1.9,1.75743887315399,1
0.4,2.75,1.9,1.77046990138523,1
0.475,2.75,1.9,1.78371467458611,1
0.55,2.75,1.9,1.79716496456073,1
0.625,2.75,1.9,1.81081303093477,1
0.7,2.75,1.9,1.8246515823579,1
0.775,2.75,1.9,1.83867374155055,1
0.85,2.75,1.9,1.85287301374167,1
0.925,2.75,1.9,1.86724325810581,1
1,2.75,1.9,1.88177866186013,1
1.075,2.75,1.9,1.8964737167262,1
1.15,2.75,1.9,1.9113231974994,1
1.225,2.75,1.9,1.92632214250085,1
1.3,2.75,1.9,1.94146583571474,1
1.375,2.75,1.9,1.95674979043778,1
1.45,2.75,1.9,1.97216973428794,1
1.525,2.75,1.9,1.98772159543771,1
1.6,2.75,1.9,2.00340148995243,1
1.675,2.75,1.9,2.01920571012785,1
1.75,2.75,1.9,2.0351307137326,1
1.825,2.75,1.9,2.05117311407191,1
1.9,2.75,1.9,2.06732967079741,1
0.1,2.9,1.9,1.76797516202905,1
0.175,2.9,1.9,1.78094784851348,1
0.25,2.9,1.9,1.79413909842534,1
0.325,2.9,1.9,1.80754032643525,1
0.4,2.9,1.9,1.82114346699188,1
0.475,2.9,1.9,1.83494093210119,1
0.55,2.9,1.9,1.84892557337801,1
0.625,2.9,1.9,1.86309064785535,1
0.7,2.9,1.9,1.87742978710879,1
0.775,2.9,1.9,1.89193696931304,1
0.85,2.9,1.9,1.90660649389911,1
0.925,2.9,1.9,1.92143295852373,1
1,2.9,1.9,1.9364112380995,1
1.075,2.9,1.9,1.95153646566594,1
1.15,2.9,1.9,1.96680401490878,1
1.225,2.9,1.9,1.98220948415796,1
1.3,2.9,1.9,1.99774868171517,1
1.375,2.9,1.9,2.01341761237899,1
1.45,2.9,1.9,2.02921246505097,1
1.525,2.9,1.9,2.04512960131919,1
1.6,2.9,1.9,2.06116554492696,1
1.675,2.9,1.9,2.077316972045,1
1.75,2.9,1.9,2.09358070227355,1
1.825,2.9,1.9,2.10995369030914,1
1.9,2.9,1.9,2.12643301821721,1
0.1,3.05,1.9,1.81882406337483,1
0.175,3.05,1.9,1.83237383404458,1
0.25,3.05,1.9,1.84612211721282,1
0.325,3.05,1.9,1.86006146808551,1
0.4,3.05,1.9,1.87418487265188,1
0.475,3.05,1.9,1.88848571420739,1
0.55,3.05,1.9,1.90295774312055,1
0.625,3.05,1.9,1.91759504946936,1
0.7,3.05,1.9,1.93239203822291,1
0.775,3.05,1.9,1.94734340668593,1
0.85,3.05,1.9,1.96244412396043,1
0.925,3.05,1.9,1.97768941220929,1
1,3.05,1.9,1.99307472953324,1
1.075,3.05,1.9,2.00859575429541,1
1.15,3.05,1.9,2.0242483707475,1
1.225,3.05,1.9,2.04002865582847,1
1.3,3.05,1.9,2.05593286702151,1
1.375,3.05,1.9,2.07195743116812,1
1.45,3.05,1.9,2.08809893414892,1
1.525,3.05,1.9,2.10435411135122,1
1.6,3.05,1.9,2.12071983885147,1
1.675,3.05,1.9,2.13719312524853,1
1.75,3.05,1.9,2.15377110409036,1
1.825,3.05,1.9,2.17045102684263,1
1.9,3.05,1.9,2.1872302563526,1
0.1,3.2,1.9,1.87202018504864,1
0.175,3.2,1.9,1.88609458722019,1
0.25,3.2,1.9,1.90035008913137,1
0.325,3.2,1.9,1.91478019309227,1
0.4,3.2,1.9,1.92937876146231,1
0.475,3.2,1.9,1.94413998983092,1
0.55,3.2,1.9,1.95905838269145,1
0.625,3.2,1.9,1.97412873133196,1
0.7,3.2,1.9,1.98934609370202,1
0.775,3.2,1.9,2.00470577604499,1
0.85,3.2,1.9,2.02020331611095,1
0.925,3.2,1.9,2.03583446778811,1
1,3.2,1.9,2.05159518700952,1
1.075,3.2,1.9,2.06748161880877,1
1.15,3.2,1.9,2.08349008541283,1
1.225,3.2,1.9,2.09961707527272,1
1.3,3.2,1.9,2.11585923294381,1
1.375,3.2,1.9,2.13221334973698,1
1.45,3.2,1.9,2.14867635507068,1
1.525,3.2,1.9,2.16524530846073,1
1.6,3.2,1.9,2.181917392092,1
1.675,3.2,1.9,2.19868990392108,1
1.75,3.2,1.9,2.21556025126471,1
1.825,3.2,1.9,2.23252594483305,1
1.9,3.2,1.9,2.2495845931707,1
0.1,3.35,1.9,1.92735146464779,1
0.175,3.35,1.9,1.94190488698733,1
0.25,3.35,1.9,1.95662419110737,1
0.325,3.35,1.9,1.97150367232515,1
0.4,3.35,1.9,1.98653792921586,1
0.475,3.35,1.9,2.00172184192348,1
0.55,3.35,1.9,2.01705055240917,1
0.625,3.35,1.9,2.03251944643063,1
0.7,3.35,1.9,2.04812413707157,1
0.775,3.35,1.9,2.06386044966206,1
0.85,3.35,1.9,2.07972440794956,1
0.925,3.35,1.9,2.09571222139677,1
1,3.35,1.9,2.11182027349671,1
1.075,3.35,1.9,2.1280451110075,1
