"gamma","lambda_0","theta","nLL_s1","nLL_s2","nLL_s3","nLL_s5"
1.27631578947368,0.657894736842105,0.75,0.959942034155924,0.682662091997419,0.580868912033333,0.537762583270858
1.35526315789474,0.657894736842105,0.75,0.954727301591485,0.677118385102754,0.576073087966601,0.534226950992609
1.43421052631579,0.657894736842105,0.75,0.950329323550685,0.672394689290971,0.572096154604674,0.531511468571084
1.51315789473684,0.657894736842105,0.75,0.946694769216998,0.668437429974274,0.568884622315249,0.529562549813738
1.59210526315789,0.657894736842105,0.75,0.943775507361419,0.665198257920805,0.566390217737916,0.528331835177872
1.67105263157895,0.657894736842105,0.75,0.941527941134317,0.662633380566386,0.564569216333069,0.527775522900758
1.75,0.657894736842105,0.75,0.93991244702093,0.660702998056562,0.56338187945856,0.52785380489067
0.25,0.81578947368421,0.75,1.04043952402626,0.766812624059962,0.657781455555469,0.603613060670623
0.328947368421053,0.81578947368421,0.75,1.02182585686435,0.747802582620766,0.639542891032101,0.586607635002372
0.407894736842105,0.81578947368421,0.75,1.00525237580143,0.730842533095976,0.623350871495822,0.571652694588263
0.486842105263158,0.81578947368421,0.75,0.990500192264782,0.715712410055202,0.608985749707461,0.558528108632933
0.56578947368421,0.81578947368421,0.75,0.977385042313441,0.702226970709236,0.596262630502536,0.547048580855104
0.644736842105263,0.81578947368421,0.75,0.965750213572081,0.69022867977731,0.585024270612537,0.537056531653695
0.723684210526316,0.81578947368421,0.75,0.955461211575667,0.679582344395852,0.575135724770253,0.528416731041262
0.802631578947368,0.81578947368421,0.75,0.946401672216012,0.670171002683549,0.566480242793148,0.521012185737825
0.881578947368421,0.81578947368421,0.75,0.938470183765242,0.661892727354671,0.558956079770419,0.514740941670332
0.960526315789474,0.81578947368421,0.75,0.93157778401878,0.654658108482086,0.552473983964455,0.509513565879943
1.03947368421053,0.81578947368421,0.75,0.925645966106604,0.64838824794267,0.546955195319543,0.505251140301281
1.11842105263158,0.81578947368421,0.75,0.92060507278412,0.643013144627762,0.542329833919301,0.501883646448065
1.19736842105263,0.81578947368421,0.75,0.916392991079705,0.638470381764873,0.53853558992806,0.499348652316808
1.27631578947368,0.81578947368421,0.75,0.912954081781265,0.634704050440848,0.535516649246226,0.497590235573743
1.35526315789474,0.81578947368421,0.75,0.910238294427959,0.631663859699266,0.533222805357159,0.496558093379241
1.43421052631579,0.81578947368421,0.75,0.908200430224312,0.629304395407081,0.531608719640031,0.496206801031011
1.51315789473684,0.81578947368421,0.75,0.906799523937538,0.627584498781319,0.53063330110031,0.496495190306434
1.59210526315789,0.81578947368421,0.75,0.905998322272967,0.626466741939248,0.530259182928367,0.49738582485956
1.67105263157895,0.81578947368421,0.75,0.905762841065036,0.625916982706896,0.530452278157851,0.498844554901495
1.75,0.81578947368421,0.75,0.90606198730332,0.625903984624661,0.531181400391507,0.500840137098167
0.25,0.973684210526316,0.75,0.966137632266658,0.691356688923071,0.58499398645941,0.535938159207064
0.328947368421053,0.973684210526316,0.75,0.952752972939961,0.677593474567033,0.571996118591195,0.524180192822764
0.407894736842105,0.973684210526316,0.75,0.940920432259673,0.665389913611918,0.56055525295738,0.513982262838596
0.486842105263158,0.973684210526316,0.75,0.930492491030916,0.654597686366091,0.55052335439857,0.505196004511063
0.56578947368421,0.973684210526316,0.75,0.921342451111642,0.645089414295084,0.541773286146082,0.497694001579758
0.644736842105263,0.973684210526316,0.75,0.913360616619418,0.636754818329461,0.534194976252768,0.491365943074259
0.723684210526316,0.973684210526316,0.75,0.906451322997388,0.629497730254464,0.52769243526591,0.486115633567802
0.802631578947368,0.973684210526316,0.75,0.900530595767168,0.623233737638424,0.522181406077899,0.481858637233372
0.881578947368421,0.973684210526316,0.75,0.89552428399275,0.617888306356376,0.517587490350336,0.478520399688583
0.960526315789474,0.973684210526316,0.75,0.891366556492367,0.613395268051049,0.513844639098128,0.47603473492225
1.03947368421053,0.973684210526316,0.75,0.88799867866353,0.609695589889861,0.510893924970967,0.474342594625976
1.11842105263158,0.973684210526316,0.75,0.885368008824846,0.60673636514678,0.508682534893618,0.473391058434034
1.19736842105263,0.973684210526316,0.75,0.883427168047252,0.60446997830113,0.507162936856574,0.473132498744721
1.27631578947368,0.973684210526316,0.75,0.882133348394158,0.602853409360076,0.506292185639396,0.473523884815847
1.35526315789474,0.973684210526316,0.75,0.88144773254546,0.601847650216832,0.506031340336784,0.474526198935804
1.43421052631579,0.973684210526316,0.75,0.881335003779557,0.601417211892595,0.506344972580304,0.476103943510065
1.51315789473684,0.973684210526316,0.75,0.881762929804388,0.601529706054763,0.5072007488835,0.478224722449484
1.59210526315789,0.973684210526316,0.75,0.882702007364584,0.602155487660915,0.508569073987574,0.480858883704964
1.67105263157895,0.973684210526316,0.75,0.884125157190341,0.603267348232555,0.510422784733691,0.48397921244873
1.75,0.973684210526316,0.75,0.886007460897891,0.60484025131922,0.512736886040106,0.487560666459758
0.25,1.13157894736842,0.75,0.913032470658515,0.637077716996057,0.533390312112457,0.489439458692218
0.328947368421053,1.13157894736842,0.75,0.90363937411284,0.62731996197205,0.524393115320461,0.481687459321996
0.407894736842105,1.13157894736842,0.75,0.895467001432917,0.618788900815024,0.516620510383869,0.47516245967638
0.486842105263158,1.13157894736842,0.75,0.888411205824211,0.611379817705374,0.509967983758405,0.469759711580282
0.56578947368421,1.13157894736842,0.75,0.882381111370139,0.605001344745948,0.504344342411058,0.465387819543605
0.644736842105263,1.13157894736842,0.75,0.877296904443586,0.599573240049213,0.499669496625054,0.461966517960939
0.723684210526316,1.13157894736842,0.75,0.873088072079125,0.595024615554408,0.495872691562144,0.459424898238312
0.802631578947368,1.13157894736842,0.75,0.869691982041269,0.591292508644854,0.492891081883715,0.457699979867021
0.881578947368421,1.13157894736842,0.75,0.867052727335577,0.588320719826853,0.490668571861715,0.456735547670048
0.960526315789474,1.13157894736842,0.75,0.865120177674123,0.586058858622348,0.48915486325739,0.456481197347167
1.03947368421053,1.13157894736842,0.75,0.863849194568963,0.584461554079708,0.488304667466894,0.456891545703868
1.11842105263158,1.13157894736842,0.75,0.863198977019049,0.583487796663715,0.488077048766837,0.457925572310837
1.19736842105263,1.13157894736842,0.75,0.863132512332227,0.583100385909764,0.488434873100116,0.459546066968192
1.27631578947368,1.13157894736842,0.75,0.863616112268068,0.58326546390674,0.489344342509438,0.46171916303067
1.35526315789474,1.13157894736842,0.75,0.8646190189385,0.583952118950663,0.490774599594264,0.464413940929516
1.43421052631579,1.13157894736842,0.75,0.866113068137982,0.585132046966176,0.492697389614783,0.467602089483161
1.51315789473684,1.13157894736842,0.75,0.868072400260009,0.586779260793173,0.495086770361392,0.47125761509015
1.59210526315789,1.13157894736842,0.75,0.870473210882475,0.588869839373599,0.497918861841607,0.475356590836265
1.67105263157895,1.13157894736842,0.75,0.873293534609358,0.59138171038754,0.501171629347243,0.479876939062505
1.75,1.13157894736842,0.75,0.876513056941302,0.59429446108002,0.504824694654357,0.484798242133397
0.25,1.28947368421053,0.75,0.87602311875389,0.598881480728807,0.497873895435927,0.459022982727832
0.328947368421053,1.28947368421053,0.75,0.869778098145951,0.592282936832448,0.492032068555689,0.454430609944603
0.407894736842105,1.28947368421053,0.75,0.864518421357351,0.586674583213066,0.487178724694913,0.450828677283116
0.486842105263158,1.28947368421053,0.75,0.860167824341303,0.581979736933179,0.483237329821727,0.448140477790443
0.56578947368421,1.28947368421053,0.75,0.85665890067829,0.578130624361052,0.480140240837611,0.446298217048245
0.644736842105263,1.28947368421053,0.75,0.853931752341636,0.575067023758077,0.477827351055819,0.445241655208419
0.723684210526316,1.28947368421053,0.75,0.851932891325196,0.572735160289529,0.476244987556161,0.444917001564863
0.802631578947368,1.28947368421053,0.75,0.85061433766559,0.571086798645515,0.475345005722752,0.445276006821668
0.881578947368421,1.28947368421053,0.75,0.849932872796116,0.57007849194996,0.475084039732824,0.446275211716067
0.960526315789474,1.28947368421053,0.75,0.849849416913635,0.569670955442062,0.475422877549792,0.447875320466045
1.03947368421053,1.28947368421053,0.75,0.850328506215032,0.569828540635873,0.476325936179054,0.450040674737218
1.11842105263158,1.28947368421053,0.75,0.851337851206772,0.570518791044454,0.477760818314132,0.452738809207101
1.19736842105263,1.28947368421053,0.75,0.852847961319556,0.57171206460914,0.479697935545845,0.455940073860786
1.27631578947368,1.28947368421053,0.75,0.854831824126334,0.573381211059949,0.482110186386078,0.459617311239079
1.35526315789474,1.28947368421053,0.75,0.857264629817984,0.575501294804046,0.484972679723308,0.463745579232028
1.43421052631579,1.28947368421053,0.75,0.860123533417373,0.578049355777021,0.488262496160947,0.468301911849503
1.51315789473684,1.28947368421053,0.75,0.86338744864012,0.581004202128179,0.491958481122871,0.473265111837542
1.59210526315789,1.28947368421053,0.75,0.867036868434856,0.584346229742536,0.496041064739508,0.478615570141152
1.67105263157895,1.28947368421053,0.75,0.871053708128005,0.588057264499925,0.500492104423656,0.484335108112367
1.75,1.28947368421053,0.75,0.875421167810819,0.592120423888739,0.50529474676076,0.490406839079781
0.25,1.44736842105263,0.75,0.851659544117449,0.573321921207843,0.47499730507031,0.441242824046649
0.328947368421053,1.44736842105263,0.75,0.84796150424023,0.569279477970127,0.471708430008552,0.43920689764775
0.407894736842105,1.44736842105263,0.75,0.84507558195403,0.566053164941871,0.469234271107133,0.437987309363051
0.486842105263158,1.44736842105263,0.75,0.842944256200667,0.563585143791665,0.467517102811978,0.437526202548608
0.56578947368421,1.44736842105263,0.75,0.841516143546436,0.561823749762966,0.466505360371785,0.437771896401222
0.644736842105263,1.44736842105263,0.75,0.840745136260058,0.560722624508045,0.466152774523204,0.438678018434902
0.723684210526316,1.44736842105263,0.75,0.840589688608351,0.560239998065426,0.466417654995801,0.440202786168453
0.802631578947368,1.44736842105263,0.75,0.841012221518383,0.560338089939496,0.467262292861212,0.442308407968103
0.881578947368421,1.44736842105263,0.75,0.841978622587941,0.560982606118192,0.468652458613054,0.444960579869952
0.960526315789474,1.44736842105263,0.75,0.843457823519423,0.562142313990714,0.470556977978894,0.448128060335691
1.03947368421053,1.44736842105263,0.75,0.845421440890372,0.563788680989966,0.472947371319932,0.451782308759737
1.11842105263158,1.44736842105263,0.75,0.847843469096023,0.565895565725228,0.475797545408327,0.455897176488191
1.19736842105263,1.44736842105263,0.75,0.850700016545029,0.568438952630613,0.479083528627252,0.460448641371177
1.27631578947368,1.44736842105263,0.75,0.85396907793085,0.571396722907276,0.482783242387296,0.465414578623349
1.35526315789474,1.44736842105263,0.75,0.857630336762676,0.574748455907264,0.4868763029198,0.470774562137974
1.43421052631579,1.44736842105263,0.75,0.861664993412344,0.57847525618627,0.491343848684678,0.47650969147978
1.51315789473684,1.44736842105263,0.75,0.866055614784844,0.582559602309022,0.496168389484921,0.482602440638713
1.59210526315789,1.44736842105263,0.75,0.870786002400194,0.586985214175435,0.501333674062852,0.489036525311382
1.67105263157895,1.44736842105263,0.75,0.87584107622133,0.59173693618598,0.506824573502352,0.49579678602755
1.75,1.44736842105263,0.75,0.881206772005184,0.596800634009946,0.51262697820551,0.502869084884485
0.25,1.60526315789474,0.75,0.837497248011768,0.557957049231551,0.462317684388521,0.433657090458166
0.328947368421053,1.60526315789474,0.75,0.835902556221513,0.556025559124764,0.461137134791751,0.433732409103331
0.407894736842105,1.60526315789474,0.75,0.8349887793438,0.554778360753923,0.460639686590264,0.434492195178979
0.486842105263158,1.60526315789474,0.75,0.834711461599134,0.55417075229036,0.46078072540904,0.435891732574883
0.56578947368421,1.60526315789474,0.75,0.835030534208325,0.554162444684637,0.461520040499442,0.437890719596732
0.644736842105263,1.60526315789474,0.75,0.835909743916189,0.55471698670274,0.462821251005071,0.440452693762491
0.723684210526316,1.60526315789474,0.75,0.837316172922932,0.555801281942537,0.464651324008049,0.443544548621294
0.802631578947368,1.60526315789474,0.75,0.839219833056072,0.55738518055378,0.466980167116786,0.447136125309493
0.881578947368421,1.60526315789474,0.75,0.84159332068888,0.559441132081754,0.469780282045079,0.451199865257393
0.960526315789474,1.60526315789474,0.75,0.844411521708193,0.561943888669721,0.473026468441193,0.455710513276627
1.03947368421053,1.60526315789474,0.75,0.847651357984523,0.564870250019094,0.476695569384654,0.460644862423083
1.11842105263158,1.60526315789474,0.75,0.851291568464737,0.568198843184423,0.48076625164293,0.465981533709241
1.19736842105263,1.60526315789474,0.75,0.855312519311406,0.571909931592343,0.485218815089356,0.471700785052537
1.27631578947368,1.60526315789474,0.75,0.859696038540304,0.575985248707614,0.490035026715417,0.477784344880838
1.35526315789474,1.60526315789474,0.75,0.864425271423059,0.580407852590029,0.495197975489278,0.484215266637124
1.43421052631579,1.60526315789474,0.75,0.869484553573599,0.585161998241778,0.500691944966916,0.490977801081662
1.51315789473684,1.60526315789474,0.75,0.874859299161275,0.590233025172368,0.506502301088476,0.49805728381763
1.59210526315789,1.60526315789474,0.75,0.880535902117669,0.595607258034968,0.512615393018385,0.505440035893183
1.67105263157895,1.60526315789474,0.75,0.886501648549283,0.601271918535457,0.519018465234369,0.513113275680495
1.75,1.60526315789474,0.75,0.892744638850809,0.607215047099656,0.525699579354108,0.521065040516614
0.25,1.76315789473684,0.75,0.831740033516952,0.550992331465983,0.458039924697578,0.434471313590605
0.328947368421053,1.76315789473684,0.75,0.831911852318303,0.55083378989961,0.458630097934942,0.436319830383338
0.407894736842105,1.76315789473684,0.75,0.832662821828467,0.551257280028219,0.459801287075061,0.438750529295119
0.486842105263158,1.76315789473684,0.75,0.833957872721419,0.552227537875049,0.461518297320277,0.441728134997156
0.56578947368421,1.76315789473684,0.75,0.835765154519783,0.553712537277109,0.463749164956799,0.445220611185955
0.644736842105263,1.76315789473684,0.75,0.838055644588885,0.555683096487017,0.466464764799143,0.449198767019439
0.723684210526316,1.76315789473684,0.75,0.840802815589833,0.558112543600939,0.469638476332716,0.453635922406487
0.802631578947368,1.76315789473684,0.75,0.843982351106482,0.560976430461704,0.473245898226331,0.45850762179372
0.881578947368421,1.76315789473684,0.75,0.847571901226978,0.564252286765318,0.477264602960957,0.463791388173717
0.960526315789474,1.76315789473684,0.75,0.851550871462788,0.567919407711802,0.481673924930189,0.469466510652302
1.03947368421053,1.76315789473684,0.75,0.85590023964134,0.571958669802445,0.486454776626353,0.475513860174472
1.11842105263158,1.76315789473684,0.75,0.860602396395914,0.576352370379578,0.491589488517934,0.481915729002937
1.19736842105263,1.76315789473684,0.75,0.865641005660487,0.581084087293956,0.497061669011312,0.488655690332736
1.27631578947368,1.76315789473684,0.75,0.871000882203925,0.586138555715553,0.502856081519118,0.495718475056365
1.35526315789474,1.76315789473684,0.75,0.876667883741949,0.591501559610863,0.508958536163686,0.503089863201376
1.43421052631579,1.76315789473684,0.75,0.882628815573365,0.597159835820393,0.515355794053761,0.510756587973245
1.51315789473684,1.76315789473684,0.75,0.888871346019054,0.603100989004177,0.522035482406073,0.518706250670568
1.59210526315789,1.76315789473684,0.75,0.895383931214036,0.609313415996667,0.52898601905628,0.52692724501333
1.67105263157895,1.76315789473684,0.75,0.902155748026476,0.615786238337333,0.536196545128268,0.535408689650011
1.75,1.76315789473684,0.75,0.9091766340623,0.622509241929194,0.543656864816317,0.54414036779539
0.25,1.92105263157895,0.75,0.833028840416613,0.551069854386818,0.460805715694138,0.442327625064804
0.328947368421053,1.92105263157895,0.75,0.834705350154967,0.552421523711213,0.462904190563403,0.445686568538417
0.407894736842105,1.92105263157895,0.75,0.836880485711043,0.554274305705368,0.465502901110289,0.449546754917069
0.486842105263158,1.92105263157895,0.75,0.839526095217685,0.556599891871079,0.468573594498475,0.453879866530542
0.56578947368421,1.92105263157895,0.75,0.84261644196839,0.559372403132727,0.472090442255771,0.458660016047111
0.644736842105263,1.92105263157895,0.75,0.846127929584113,0.56256811331902,0.476029764348834,0.463863469837819
0.723684210526316,1.92105263157895,0.75,0.850038865752821,0.566165211460199,0.480369791988852,0.469468410174405
0.802631578947368,1.92105263157895,0.75,0.854329258158808,0.570143596476797,0.485090462758395,0.475454729833684
0.881578947368421,1.92105263157895,0.75,0.858980637426811,0.574484699051875,0.490173242862746,0.481803853897742
0.960526315789474,1.92105263157895,0.75,0.863975902858113,0.579171326437088,0.495600972265357,0.488498584498171
1.03947368421053,1.92105263157895,0.75,0.869299187491923,0.584187526703781,0.501357729226283,0.495522965013873
1.11842105263158,1.92105263157895,0.75,0.874935739629581,0.589518469558636,0.507428711369362,0.502862160840581
1.19736842105263,1.92105263157895,0.75,0.880871818445434,0.595150341332654,0.513800130892218,0.51050235433977
1.27631578947368,1.92105263157895,0.75,0.887094601701761,0.601070252148449,0.52045912192833,0.518430651970969
1.35526315789474,1.92105263157895,0.75,0.893592103905517,0.607266153593137,0.527393658392177,0.526635001934066
1.43421052631579,1.92105263157895,0.75,0.900353103506872,0.613726765488151,0.534592480901784,0.535104120912215
1.51315789473684,1.92105263157895,0.75,0.907367077955337,0.620441510564294,0.542045031589611,0.543827428723207
1.59210526315789,1.92105263157895,0.75,0.914624145607554,0.627400456029917,0.549741395791876,0.552794989866709
1.67105263157895,1.92105263157895,0.75,0.922115013629004,0.634594261169171,0.557672249755091,0.561997461103938
1.75,1.92105263157895,0.75,0.929830931155489,0.642014130231642,0.56582881362275,0.571426044330793
0.25,2.07894736842105,0.75,0.840310254456473,0.55713701997255,0.46956217681074,0.456173459212042
0.328947368421053,2.07894736842105,0.75,0.843283890936558,0.559790601026934,0.47296090769177,0.46083450277274
0.407894736842105,2.07894736842105,0.75,0.846691338694322,0.562880161754722,0.476794853438601,0.465931639859209
0.486842105263158,2.07894736842105,0.75,0.850509656118645,0.56638263264034,0.481040989984922,0.471441793439542
0.56578947368421,2.07894736842105,0.75,0.854717749117956,0.5702768026187,0.485678147839622,0.477343745637528
0.644736842105263,2.07894736842105,0.75,0.859296173379805,0.574543120120158,0.490686813558809,0.48361793869248
0.723684210526316,2.07894736842105,0.75,0.864226962781381,0.579163520431261,0.496048957476307,0.490246302247274
0.802631578947368,2.07894736842105,0.75,0.869493479866284,0.584121275260362,0.501747883590742,0.497212102851572
0.881578947368421,2.07894736842105,0.75,0.875080285033751,0.589400861132793,0.507768098241274,0.504499812303217
0.960526315789474,2.07894736842105,0.75,0.880973021670813,0.594987843828431,0.514095194790924,0.512094992039249
1.03947368421053,2.07894736842105,0.75,0.887158314928043,0.600868776547651,0.520715752008553,0.519984191261418
1.11842105263158,2.07894736842105,0.75,0.89362368222016,0.607031109874784,0.52761724422282,0.528154856864352
1.19736842105263,2.07894736842105,0.75,0.900357453842599,0.613463111920001,0.534787961632601,0.536595253546556
1.27631578947368,2.07894736842105,0.75,0.907348702348858,0.620153797275876,0.542216939413079,0.545294392739857
1.35526315789474,2.07894736842105,0.75,0.914587179542079,0.627092863634924,0.549893894466313,0.554241969203026
1.43421052631579,2.07894736842105,0.75,0.922063260106954,0.634270635088034,0.557809168838375,0.563428304299088
1.51315789473684,2.07894736842105,0.75,0.929767891051348,0.641678011268049,0.565953678969078,0.572844295120167
1.59210526315789,2.07894736842105,0.75,0.937692546246621,0.649306421623024,0.574318870060426,0.582481368744103
1.67105263157895,2.07894736842105,0.75,0.945829185455898,0.657147784204616,0.582896674950539,0.592331441007981
1.75,2.07894736842105,0.75,0.95417021732375,0.665194468441804,0.591679476964428,0.602386879268603
0.25,2.23684210526316,0.75,0.852751085805469,0.56836123528479,0.483476508419892,0.475176246887533
0.328947368421053,2.23684210526316,0.75,0.856854503316527,0.57214878486068,0.488007758350431,0.480971424779515
0.407894736842105,2.23684210526316,0.75,0.861338788945769,0.576319109968239,0.492921110966895,0.487149478579101
0.486842105263158,2.23684210526316,0.75,0.86618500023651,0.580853162354884,0.498197555606689,0.493691353797352
0.56578947368421,2.23684210526316,0.75,0.871375632093075,0.58573333964742,0.503819524467832,0.500579442376479
0.644736842105263,2.23684210526316,0.75,0.87689447157093,0.590943339248823,0.509770746819621,0.507797436523731
0.723684210526316,2.23684210526316,0.75,0.882726470822867,0.596468030505682,0.516036121444139,0.515330200824596
0.802631578947368,2.23684210526316,0.75,0.888857635515907,0.602293342443721,0.522601604611968,0.523163659931384
0.881578947368421,2.23684210526316,0.75,0.89527492648928,0.608406164827412,0.52945411135304,0.531284699582051
0.960526315789474,2.23684210526316,0.75,0.901966172792635,0.614794260670991,0.53658142815402,0.539681079075639
1.03947368421053,2.23684210526316,0.75,0.908919994544062,0.621446188630447,0.543972135515228,0.548341353633105
1.11842105263158,2.23684210526316,0.75,0.916125734293309,0.628351233953549,0.551615539047084,0.557254805320003
1.19736842105263,2.23684210526316,0.75,0.923573395777962,0.635499346868617,0.559501607989198,0.566411381411142
1.27631578947368,2.23684210526316,0.75,0.931253589127669,0.642881087461126,0.567620920203297,0.57580163924589
1.35526315789474,2.23684210526316,0.75,0.939157481710446,0.650487576227132,0.575964612830719,0.585416696762699
1.43421052631579,2.23684210526316,0.75,0.947276753931113,0.658310449609196,0.584524337921707,0.595248188018258
1.51315789473684,2.23684210526316,0.75,0.955603559389084,0.666341819918348,0.593292222441296,0.605288223094477
1.59210526315789,2.23684210526316,0.75,0.964130488884503,0.674574239127846,0.602260832138699,0.615529351878877
1.67105263157895,2.23684210526316,0.75,0.972850537830733,0.683000666094024,0.611423138836462,0.625964531273467
1.75,2.23684210526316,0.75,0.981757076689802,0.691614436818414,0.620772490754363,0.636587095446104
0.25,2.39473684210526,0.75,0.869680886549874,0.584072499043757,0.501878554539008,0.498666004701884
0.328947368421053,2.39473684210526,0.75,0.874777188725566,0.588856628511323,0.50740510490026,0.505457909546477
0.407894736842105,2.39473684210526,0.75,0.880210553834036,0.593979511774784,0.513269812533895,0.51258865734424
0.486842105263158,2.39473684210526,0.75,0.88596516006369,0.599425238518712,0.519456798567852,0.520042332548453
0.56578947368421,2.39473684210526,0.75,0.892026320623042,0.605179040184164,0.525951323500163,0.527804161806776
0.644736842105263,2.39473684210526,0.75,0.898380375165881,0.61122718072496,0.532739678190079,0.535860404670217
0.723684210526316,2.39473684210526,0.75,0.905014594089568,0.617556860318461,0.539809087775471,0.544198257262795
0.802631578947368,2.39473684210526,0.75,0.911917093898516,0.624156130211257,0.547147626700908,0.552805767091381
0.881578947368421,2.39473684210526,0.75,0.919076762116597,0.631013817173774,0.554744143333745,0.5616717574689
0.960526315789474,2.39473684210526,0.75,0.926483190470978,0.638119456278126,0.562588192885363,0.570785760264617
1.03947368421053,2.39473684210526,0.75,0.934126615266476,0.645463230911361,0.570669977552125,0.580137955893083
1.11842105263158,2.39473684210526,0.75,0.941997864031947,0.653035919099822,0.578980292953733,0.589719119617018
1.19736842105263,2.39473684210526,0.75,0.950088307655335,0.66082884535621,0.587510480082376,0.599520573375349
1.27631578947368,2.39473684210526,0.75,0.958389817336649,0.668833837374407,0.596252382089105,0.609534142461094
1.35526315789474,2.39473684210526,0.75,0.96689472578252,0.677043186992061,0.6051983053288,0.619752116468882
1.43421052631579,2.39473684210526,0.75,0.975595792145512,0.685449614920965,0.614340984164789,0.630167214011843
1.51315789473684,2.39473684210526,0.75,0.984486170278424,0.694046238812759,0.623673549101613,0.640772550775248
1.59210526315789,2.39473684210526,0.75,0.993559379930667,0.702826544284732,0.633189497871533,0.651561610531466
1.67105263157895,2.39473684210526,0.75,1.00280928056226,0.711784358579212,0.64288266914897,0.662528218789607
1.75,2.39473684210526,0.75,1.01223004749228,0.720913826571584,0.652747218608558,0.673666518794744
0.25,2.55263157894737,0.75,0.890552099931782,0.603723595373275,0.524220981189586,0.526095530490519
0.328947368421053,2.55263157894737,0.75,0.89652786931496,0.609390476926804,0.53062914596098,0.533770318728656
0.407894736842105,2.55263157894737,0.75,0.902804045181364,0.615359274165981,0.537338693931965,0.541747102371418
0.486842105263158,2.55263157894737,0.75,0.909367276542394,0.621616561317528,0.544336225896411,0.550012451214422
0.56578947368421,2.55263157894737,0.75,0.916205120599682,0.62814982619546,0.551609254324176,0.558553848992513
0.644736842105263,2.55263157894737,0.75,0.923305960250255,0.634947387197384,0.55914612053596,0.567359610339941
0.723684210526316,2.55263157894737,0.75,0.930658930891548,0.641998319659548,0.566935921216506,0.576418807113792
0.802631578947368,2.55263157894737,0.75,0.938253855282944,0.649292390319218,0.574968443017461,0.585721202828576
0.881578947368421,2.55263157894737,0.75,0.946081185411536,0.656819998825356,0.583234104193228,0.595257194142451
0.960526315789474,2.55263157894737,0.75,0.954131950468063,0.664572125397837,0.591723902371957,0.605017758494787
1.03947368421053,2.55263157894737,0.75,0.962397710170329,0.672540283867541,0.600429367695753,0.614994407127095
1.11842105263158,2.55263157894737,0.75,0.970870512780964,0.680716479440141,0.609342520674303,0.625179142829757
1.19736842105263,2.55263157894737,0.75,0.979542857258431,0.689093170618802,0.618455834188428,0.635564421849536
1.27631578947368,2.55263157894737,0.75,0.988407659057363,0.697663234798871,0.627762199157669,0.646143119470694
1.35526315789474,2.55263157894737,0.75,0.997458219159728,0.706419937113374,0.637254893451651,0.656908498848323
1.43421052631579,2.55263157894737,0.75,1.00668819597362,0.715356902163842,0.646927553680546,0.667854182728257
1.51315789473684,2.55263157894737,0.75,1.01609157978361,0.724468088318405,0.656774149547279,0.678974127735344
1.59210526315789,2.55263157894737,0.75,1.02566266947686,0.733747764299572,0.666788960484479,0.690262600952361
1.67105263157895,2.55263157894737,0.75,1.03539605130342,0.743190487818741,0.676966554333779,0.701714158546531
1.75,2.55263157894737,0.75,1.0452865794591,0.752791086044301,0.687301767854751,0.713323626230369
0.25,2.71052631578947,0.75,0.914911718712847,0.626861781729167,0.55005095410119,0.557012092395226
0.328947368421053,2.71052631578947,0.75,0.921671934329914,0.633316048756345,0.557245486144325,0.565474384053947
0.407894736842105,2.71052631578947,0.75,0.928701573002373,0.640041094158675,0.564710318330618,0.574207525791253
0.486842105263158,2.71052631578947,0.75,0.935989265524322,0.647025484969123,0.572434040342366,0.583200080853959
0.56578947368421,2.71052631578947,0.75,0.94352437800985,0.654258527915359,0.580405980007793,0.592441352469666
0.644736842105263,2.71052631578947,0.75,0.951296948307485,0.661730205441588,0.588616139460555,0.601921319840612
0.723684210526316,2.71052631578947,0.75,0.959297629246811,0.669431118605814,0.59705513815972,0.611630581016301
0.802631578947368,2.71052631578947,0.75,0.967517637845622,0.677352435975303,0.605714161894875,0.621560301767181
0.881578947368421,2.71052631578947,0.75,0.975948709734008,0.685485847771842,0.61458491702959,0.631702169710594
0.960526315789474,2.71052631578947,0.75,0.984583058158586,0.693823524625936,0.623659589343807,0.642048353047808
1.03947368421053,2.71052631578947,0.75,0.993413337019725,0.702358080389254,0.632930806925647,0.652591463361164
1.11842105263158,2.71052631578947,0.75,1.00243260746987,0.711082538530446,0.642391606638813,0.663324521996222
1.19736842105263,2.71052631578947,0.75,1.01163430766483,0.719990301703551,0.652035403755711,0.674240929617927
1.27631578947368,2.71052631578947,0.75,1.02101222531376,0.729075124132553,0.661855964400606,0.685334438584167
1.35526315789474,2.71052631578947,0.75,1.03056047271967,0.738331086501811,0.671847380493242,0.69659912782632
1.43421052631579,2.71052631578947,0.75,1.04027346404119,0.74775257308161,0.682004046922734,0.708029379965874
1.51315789473684,2.71052631578947,0.75,1.05014589454028,0.7573342508518,0.692320640715261,0.719619860430018
1.59210526315789,2.71052631578947,0.75,1.0601727216091,0.767071050415576,0.702792101988025,0.731365498358123
1.67105263157895,2.71052631578947,0.75,1.0703491473942,0.776958148520445,0.71341361650693,0.743261469116082
1.75,2.71052631578947,0.75,1.08067060285785,0.786990952025002,0.724180599686983,0.755303178257083
0.25,2.86842105263158,0.75,0.942380677443875,0.653108201336321,0.578989544171595,0.591036842092364
0.328947368421053,2.86842105263158,0.75,0.949844937865802,0.660269158562297,0.586889849818302,0.600205930469694
0.407894736842105,2.86842105263158,0.75,0.957552197430744,0.667674338758589,0.595033946569748,0.609619306655812
